date, pm25
2020/10/24, 70
2020/10/25, 85
2020/10/26, 70
2020/10/27, 97
2020/10/28, 87
2020/10/29, 79
2020/10/30, 58
2020/10/31, 72
2020/11/1, 78
2020/11/2, 63
2020/11/3, 63
2020/11/4, 102
2020/11/5, 97
2020/11/6, 110
2020/11/7, 87
2020/11/8, 73
2020/11/9, 81
2020/11/10, 93
2020/11/11, 83
2020/11/12, 71
2020/11/13, 100
2020/11/14, 86
2020/11/15, 80
2020/11/16, 90
2020/11/17, 90
2020/11/18, 103
2020/11/19, 84
2020/11/20, 85
2020/11/21, 68
2020/11/22, 110
2020/11/23, 92
2020/11/24, 95
2020/11/25, 95
2020/11/26, 90
2020/11/27, 90
2020/11/28, 98
2020/11/29, 72
2020/11/30, 74
2020/12/1, 75
2020/12/2, 82
2020/12/3, 72
2020/12/4, 77
2020/12/5, 88
2020/12/6, 109
2020/12/7, 80
2020/12/8, 84
2020/12/9, 90
2020/12/10, 88
2020/12/11, 108
2020/12/12, 118
2020/12/13, 92
2020/12/14, 121
2020/12/15, 66
2020/12/16, 105
2020/12/17, 90
2020/12/18, 77
2020/12/19, 65
2020/12/20, 60
2020/12/21, 58
2020/12/22, 54
2020/12/23, 58
2020/12/24, 93
2020/12/25, 103
2020/12/26, 78
2020/12/27, 72
2020/12/28, 104
2020/12/29, 93
2020/12/30, 95
2020/12/31, 75
2021/1/1, 71
2021/1/2, 61
2021/1/3, 74
2021/1/4, 85
2020/7/2, 101
2020/7/3, 57
2020/7/4, 52
2020/7/5, 77
2020/7/6, 80
2020/7/7, 61
2020/7/8, 52
2020/7/9, 82
2020/7/10, 104
2020/7/11, 55
2020/7/12, 68
2020/7/13, 47
2020/7/14, 54
2020/7/15, 67
2020/7/16, 57
2020/7/17, 53
2020/7/18, 42
2020/7/19, 79
2020/7/20, 113
2020/7/21, 73
2020/7/22, 84
2020/7/23, 53
2020/7/24, 73
2020/7/25, 78
2020/7/26, 100
2020/7/27, 50
2020/7/28, 64
2020/7/29, 71
2020/7/30, 62
2020/7/31, 63
2020/8/1, 57
2020/8/2, 39
2020/8/3, 37
2020/8/4, 46
2020/8/5, 54
2020/8/6, 56
2020/8/7, 55
2020/8/8, 48
2020/8/9, 52
2020/8/10, 54
2020/8/11, 49
2020/8/12, 45
2020/8/13, 62
2020/8/14, 62
2020/8/15, 74
2020/8/16, 79
2020/8/17, 82
2020/8/18, 77
2020/8/19, 71
2020/8/20, 63
2020/8/21, 84
2020/8/22, 70
2020/8/23, 61
2020/8/24, 56
2020/8/25, 65
2020/8/26, 73
2020/8/27, 63
2020/8/28, 67
2020/8/29, 60
2020/8/30, 58
2020/8/31, 55
2020/9/1, 67
2020/9/2, 107
2020/9/3, 69
2020/9/4, 62
2020/9/5, 56
2020/9/6, 73
2020/9/7, 70
2020/9/8, 71
2020/9/9, 71
2020/9/10, 76
2020/9/11, 83
2020/9/12, 59
2020/9/13, 8
2020/9/14, 7
2020/9/15, 39
2020/9/16, 61
2020/9/17, 55
2020/9/18, 50
2020/9/19, 31
2020/9/20, 46
2020/9/21, 52
2020/9/22, 82
2020/9/23, 78
2020/9/24, 63
2020/9/25, 81
2020/9/26, 83
2020/9/27, 57
2020/9/28, 59
2020/9/29, 38
2020/9/30, 47
2020/10/1, 59
2020/4/2, 50
2020/4/3, 53
2020/4/4, 56
2020/4/5, 54
2020/4/6, 54
2020/4/7, 55
2020/4/8, 53
2020/4/9, 58
2020/4/10, 74
2020/4/11, 67
2020/4/12, 56
2020/4/13, 62
2020/4/14, 87
2020/4/15, 107
2020/4/16, 89
2020/4/17, 69
2020/4/18, 64
2020/4/19, 65
2020/4/20, 61
2020/4/21, 59
2020/4/22, 64
2020/4/23, 55
2020/4/24, 57
2020/4/25, 86
2020/4/26, 105
2020/4/27, 85
2020/4/28, 101
2020/4/29, 86
2020/4/30, 76
2020/5/1, 65
2020/5/2, 52
2020/5/3, 54
2020/5/4, 56
2020/5/5, 47
2020/5/6, 52
2020/5/7, 42
2020/5/8, 37
2020/5/9, 34
2020/5/10, 34
2020/5/11, 38
2020/5/12, 38
2020/5/13, 56
2020/5/14, 54
2020/5/15, 60
2020/5/16, 51
2020/5/17, 56
2020/5/18, 48
2020/5/19, 61
2020/5/20, 51
2020/5/21, 66
2020/5/22, 67
2020/5/23, 67
2020/5/24, 76
2020/5/25, 77
2020/5/26, 74
2020/5/27, 89
2020/5/28, 80
2020/5/29, 80
2020/5/30, 68
2020/5/31, 90
2020/6/1, 77
2020/6/2, 92
2020/6/3, 76
2020/6/4, 88
2020/6/5, 70
2020/6/6, 81
2020/6/7, 62
2020/6/8, 74
2020/6/9, 61
2020/6/10, 64
2020/6/11, 67
2020/6/12, 87
2020/6/13, 70
2020/6/14, 64
2020/6/15, 51
2020/6/16, 62
2020/6/17, 65
2020/6/18, 117
2020/6/19, 86
2020/6/20, 100
2020/6/21, 64
2020/6/22, 63
2020/6/23, 67
2020/6/24, 62
2020/6/25, 72
2020/6/26, 85
2020/6/27, 94
2020/6/28, 51
2020/6/29, 45
2020/6/30, 59
2020/7/1, 108
2020/1/2, 80
2020/1/3, 76
2020/1/4, 91
2020/1/5, 108
2020/1/6, 110
2020/1/7, 127
2020/1/8, 91
2020/1/9, 92
2020/1/10, 111
2020/1/11, 99
2020/1/12, 100
2020/1/13, 107
2020/1/14, 98
2020/1/15, 122
2020/1/16, 117
2020/1/17, 142
2020/1/18, 122
2020/1/19, 121
2020/1/20, 111
2020/1/21, 89
2020/1/22, 90
2020/1/23, 79
2020/1/24, 62
2020/1/25, 66
2020/1/26, 53
2020/1/27, 50
2020/1/28, 52
2020/1/29, 58
2020/1/30, 62
2020/1/31, 70
2020/2/1, 78
2020/2/2, 103
2020/2/3, 110
2020/2/4, 100
2020/2/5, 85
2020/2/6, 83
2020/2/7, 92
2020/2/8, 89
2020/2/9, 114
2020/2/10, 101
2020/2/11, 101
2020/2/12, 85
2020/2/13, 58
2020/2/14, 59
2020/2/15, 62
2020/2/16, 53
2020/2/17, 59
2020/2/18, 79
2020/2/19, 84
2020/2/20, 102
2020/2/21, 117
2020/2/22, 97
2020/2/23, 73
2020/2/24, 69
2020/2/25, 99
2020/2/26, 100
2020/2/27, 89
2020/2/28, 68
2020/2/29, 85
2020/3/1, 74
2020/3/2, 63
2020/3/3, 56
2020/3/4, 55
2020/3/5, 61
2020/3/6, 57
2020/3/7, 62
2020/3/8, 67
2020/3/9, 81
2020/3/10, 81
2020/3/11, 88
2020/3/12, 75
2020/3/13, 59
2020/3/14, 54
2020/3/15, 59
2020/3/16, 56
2020/3/17, 85
2020/3/18, 80
2020/3/19, 77
2020/3/20, 58
2020/3/21, 56
2020/3/22, 60
2020/3/23, 59
2020/3/24, 52
2020/3/25, 55
2020/3/26, 60
2020/3/27, 55
2020/3/28, 53
2020/3/29, 55
2020/3/30, 46
2020/3/31, 52
2020/4/1, 54
2019/10/2, 98
2019/10/3, 99
2019/10/4, 122
2019/10/5, 87
2019/10/6, 68
2019/10/7, 68
2019/10/8, 62
2019/10/9, 78
2019/10/10, 105
2019/10/11, 100
2019/10/12, 76
2019/10/13, 61
2019/10/14, 90
2019/10/15, 73
2019/10/16, 82
2019/10/17, 93
2019/10/18, 108
2019/10/19, 116
2019/10/20, 116
2019/10/21, 106
2019/10/22, 125
2019/10/23, 129
2019/10/24, 91
2019/10/25, 103
2019/10/26, 121
2019/10/27, 105
2019/10/28, 121
2019/10/29, 103
2019/10/30, 99
2019/10/31, 112
2019/11/1, 93
2019/11/2, 100
2019/11/3, 79
2019/11/4, 109
2019/11/5, 113
2019/11/6, 150
2019/11/7, 155
2019/11/8, 157
2019/11/9, 222
2019/11/10, 169
2019/11/11, 163
2019/11/13, 166
2019/11/14, 156
2019/11/16, 111
2019/11/17, 118
2019/11/18, 97
2019/11/19, 82
2019/11/20, 101
2019/11/21, 100
2019/11/22, 129
2019/11/23, 130
2019/11/24, 126
2019/11/25, 110
2019/11/26, 112
2019/11/27, 101
2019/11/28, 86
2019/11/29, 86
2019/11/30, 88
2019/12/1, 88
2019/12/2, 89
2019/12/3, 101
2019/12/4, 111
2019/12/5, 108
2019/12/6, 113
2019/12/7, 70
2019/12/8, 104
2019/12/9, 89
2019/12/10, 96
2019/12/11, 128
2019/12/12, 130
2019/12/13, 122
2019/12/14, 118
2019/12/15, 110
2019/12/16, 87
2019/12/17, 84
2019/12/18, 91
2019/12/19, 96
2019/12/20, 106
2019/12/21, 105
2019/12/22, 103
2019/12/23, 105
2019/12/24, 94
2019/12/25, 91
2019/12/26, 98
2019/12/27, 82
2019/12/28, 107
2019/12/29, 140
2019/12/30, 137
2019/7/2, 68
2019/7/3, 70
2019/7/4, 54
2019/7/5, 54
2019/7/6, 73
2019/7/7, 71
2019/7/10, 76
2019/7/11, 77
2019/7/12, 81
2019/7/13, 80
2019/7/14, 69
2019/7/15, 67
2019/7/16, 75
2019/7/17, 62
2019/7/18, 57
2019/7/19, 52
2019/7/20, 49
2019/7/21, 53
2019/7/22, 71
2019/7/23, 59
2019/7/24, 72
2019/7/25, 64
2019/7/26, 71
2019/7/27, 70
2019/7/28, 70
2019/7/29, 77
2019/7/30, 63
2019/7/31, 75
2019/8/1, 73
2019/8/2, 70
2019/8/3, 56
2019/8/4, 50
2019/8/5, 51
2019/8/6, 62
2019/8/7, 55
2019/8/8, 54
2019/8/9, 55
2019/8/10, 46
2019/8/11, 47
2019/8/12, 57
2019/8/13, 78
2019/8/14, 80
2019/8/15, 74
2019/8/16, 53
2019/8/17, 50
2019/8/18, 77
2019/8/19, 107
2019/8/20, 86
2019/8/21, 65
2019/8/22, 79
2019/8/23, 75
2019/8/24, 66
2019/8/25, 71
2019/8/26, 54
2019/8/27, 55
2019/8/28, 65
2019/8/29, 60
2019/8/30, 55
2019/8/31, 52
2019/9/1, 58
2019/9/2, 63
2019/9/3, 36
2019/9/4, 48
2019/9/5, 55
2019/9/6, 49
2019/9/7, 58
2019/9/8, 69
2019/9/9, 74
2019/9/10, 68
2019/9/11, 80
2019/9/12, 76
2019/9/13, 89
2019/9/14, 76
2019/9/15, 70
2019/9/16, 52
2019/9/17, 57
2019/9/18, 48
2019/9/19, 50
2019/9/20, 73
2019/9/21, 132
2019/9/22, 120
2019/9/23, 126
2019/9/24, 98
2019/9/25, 120
2019/9/26, 94
2019/9/27, 104
2019/9/28, 115
2019/9/29, 118
2019/9/30, 88
2019/10/1, 102
2019/4/2, 70
2019/4/3, 76
2019/4/4, 82
2019/4/5, 77
2019/4/6, 76
2019/4/7, 78
2019/4/8, 69
2019/4/9, 59
2019/4/10, 47
2019/4/11, 35
2019/4/12, 44
2019/4/13, 44
2019/4/14, 47
2019/4/15, 38
2019/4/16, 40
2019/4/17, 57
2019/4/18, 59
2019/4/19, 64
2019/4/20, 14
2019/4/21, 15
2019/4/22, 17
2019/4/23, 38
2019/4/24, 67
2019/4/25, 73
2019/4/26, 75
2019/4/27, 61
2019/4/28, 64
2019/4/29, 74
2019/4/30, 93
2019/5/1, 56
2019/5/2, 64
2019/5/3, 64
2019/5/4, 90
2019/5/5, 66
2019/5/6, 73
2019/5/7, 66
2019/5/8, 69
2019/5/9, 67
2019/5/10, 80
2019/5/11, 87
2019/5/12, 109
2019/5/13, 95
2019/5/14, 73
2019/5/15, 76
2019/5/16, 83
2019/5/17, 67
2019/5/18, 65
2019/5/19, 60
2019/5/20, 56
2019/5/21, 63
2019/5/22, 69
2019/5/23, 82
2019/6/3, 98
2019/6/4, 90
2019/6/5, 97
2019/6/6, 94
2019/6/13, 68
2019/6/14, 73
2019/6/15, 67
2019/6/16, 81
2019/6/24, 40
2019/6/25, 45
2019/6/26, 61
2019/6/27, 68
2019/6/28, 57
2019/6/29, 65
2019/6/30, 72
2019/7/1, 73
2019/1/2, 63
2019/1/3, 76
2019/1/4, 80
2019/1/5, 63
2019/1/6, 69
2019/1/7, 84
2019/1/8, 61
2019/1/9, 91
2019/1/10, 76
2019/1/11, 66
2019/1/12, 87
2019/1/13, 88
2019/1/14, 104
2019/1/15, 99
2019/1/16, 118
2019/1/17, 99
2019/1/18, 86
2019/1/19, 82
2019/1/20, 90
2019/1/21, 107
2019/1/22, 91
2019/1/23, 111
2019/1/24, 114
2019/1/25, 108
2019/1/26, 121
