date, pm25, pm10, o3, no2, so2, co
2021/3/30, 50, 53, 40, 28, 1, 
2021/3/31, 75, 46, 44, 33, , 
2021/4/1, 75, 54, 30, 26, , 
2020/10/2, 33, 11, 18, 11, , 
2020/10/3, 29, 10, 23, 12, , 
2020/10/4, 31, 8, 27, 4, , 
2020/10/5, 22, 11, 24, 9, , 
2020/10/6, 25, 9, 24, 7, , 
2020/10/7, 23, 14, 20, 11, 1, 
2020/10/8, 30, 12, 19, 9, , 
2020/10/9, 27, 16, 18, 15, , 
2020/10/10, 38, 10, 24, 8, 1, 
2020/10/11, 27, 10, 23, 9, 2, 
2020/10/12, 31, 14, 22, 16, 2, 
2020/10/13, 37, 17, 18, 14, 1, 
2020/10/14, 39, 24, 17, 13, , 
2020/10/15, 50, 12, 18, 8, , 
2020/10/16, 23, 17, 13, 11, , 
2020/10/17, 43, 26, 17, 18, , 
2020/10/18, 67, 26, 15, 16, , 
2020/10/19, 74, 23, 23, 19, , 
2020/10/20, 52, 20, 22, 13, , 
2020/10/21, 44, 13, 29, 7, , 
2020/10/22, 50, 14, 19, 14, , 
2020/10/23, 40, 23, 19, 13, , 
2020/10/24, 44, 10, 25, 7, , 
2020/10/25, 23, 7, 27, 6, , 
2020/10/26, 20, 11, 20, 10, , 
2020/10/27, 21, 13, 23, 9, , 
2020/10/28, 23, 14, 21, 9, , 
2020/10/29, 26, 13, 18, 11, , 
2020/10/30, 27, 10, 21, 8, , 
2020/10/31, 25, 13, 30, 7, , 
2020/11/1, 32, 10, 26, 4, , 
2020/11/2, 21, 10, 29, 5, , 
2020/11/3, 20, 17, 27, 10, , 
2020/11/4, 28, 19, 16, 19, , 
2020/11/5, 39, 36, 9, 28, 6, 
2020/11/6, 79, 36, 7, 23, 5, 
2020/11/7, 79, 27, 13, 19, , 
2020/11/8, 66, 27, 17, 15, , 
2020/11/9, 71, 29, 7, 20, , 
2020/11/10, 58, 31, 2, 20, , 
2020/11/11, 72, 17, 15, 12, , 
2020/11/12, 52, 16, 19, 11, , 
2020/11/13, 33, 20, 14, 15, , 
2020/11/14, 43, 16, 23, 8, , 
2020/11/15, 51, 10, 27, 3, , 
2020/11/16, 31, 11, 25, 11, , 
2020/11/17, 27, 15, 20, 11, , 
2020/11/18, 28, 18, 21, 12, , 
2020/11/19, 33, 15, 27, 11, , 
2020/11/20, 33, 19, 13, 19, , 
2020/11/21, 43, 16, 22, 8, , 
2020/11/22, 42, 14, 21, 8, , 
2020/11/23, 43, 20, 9, 19, , 
2020/11/24, 61, 22, 16, 15, , 
2020/11/25, 56, 28, 11, 15, , 
2020/11/26, 64, 39, 7, 23, , 
2020/11/27, 76, 51, 2, 18, , 
2020/11/28, 120, 32, 3, 16, , 
2020/11/29, 86, 32, 7, 12, , 
2020/11/30, 96, 34, 1, 13, , 
2020/12/1, 90, 17, 16, 11, , 
2020/12/2, 36, 22, 7, 15, , 
2020/12/3, 55, 14, 21, 14, , 
2020/12/4, 44, 11, 22, 11, , 
2020/12/5, 21, 13, 22, 15, , 
2020/12/6, 33, 31, 2, 17, , 
2020/12/7, 92, 35, 8, 18, , 
2020/12/8, 95, 36, 2, 22, , 
2020/12/9, 78, 32, , 15, 1, 
2020/12/10, 89, , , , , 
2020/12/12, 41, 18, 12, 14, , 
2020/12/13, 53, 10, 25, 8, , 
2020/12/14, 30, 10, 20, 11, , 
2020/12/15, 26, 11, 10, 17, , 
2020/12/16, 37, 13, 16, 16, , 
2020/12/17, 34, 15, 14, 13, , 
2020/12/18, 33, 14, 19, 12, , 
2020/12/19, 30, 9, 18, 8, , 
2020/12/20, 33, 13, 18, 7, , 
2020/12/21, 31, 7, 20, 10, , 
2020/12/22, 21, 8, 20, 11, , 
2020/12/23, 24, 6, 24, 12, , 
2020/12/24, 26, 8, 22, 7, , 
2020/12/25, 20, 9, 25, 8, , 
2020/12/26, 27, 11, 20, 9, , 
2020/12/27, 35, 7, 26, 4, , 
2020/12/28, 25, 9, 21, 16, , 
2020/12/29, 29, 17, 10, 20, , 
2020/12/30, 61, 15, 18, 16, , 
2020/12/31, 47, 14, 16, 14, , 
2021/1/1, 45, 22, 8, 16, , 
2021/1/2, 74, 22, 6, 14, , 
2021/1/3, 71, 22, 13, 8, , 
2021/1/4, 71, 11, 9, 8, , 
2020/7/2, 29, 12, 23, 7, , 
2020/7/3, 26, 19, 27, 7, , 
2020/7/4, 39, 11, 17, 5, , 
2020/7/5, 28, 7, 27, 1, , 
2020/7/6, 20, 18, 27, 6, , 
2020/7/7, 39, 20, 31, 11, , 
2020/7/8, 39, 10, 20, 10, , 
2020/7/9, 23, 14, 10, 5, , 
2020/7/10, 27, 10, 27, 4, , 
2020/7/11, 24, 12, 28, 7, , 
2020/7/12, 32, 11, 30, 3, , 
2020/7/13, 31, 20, 45, 10, , 
2020/7/14, 43, 17, 16, 13, , 
2020/7/15, 39, 16, 25, 11, , 
2020/7/16, 40, 14, 17, 8, , 
2020/7/17, 39, 18, 19, 11, , 
2020/7/18, 49, 19, 28, 12, , 
2020/7/19, 47, 15, 26, 6, , 
2020/7/20, 40, 12, 29, 4, , 
2020/7/21, 27, 11, 33, 4, , 
2020/7/22, 25, 16, 32, 6, , 
2020/7/23, 33, 18, 44, 15, , 
2020/7/24, 40, 17, 30, 9, , 
2020/7/25, 43, 13, 21, 6, , 
2020/7/26, 30, 9, 20, 3, , 
2020/7/27, 25, 13, 36, 9, , 
2020/7/28, 29, 13, 24, 5, , 
2020/7/29, 30, 15, 33, 7, , 
2020/7/30, 37, 17, 51, 10, , 
2020/7/31, 40, 27, 60, 21, , 
2020/8/1, 59, 16, 31, 6, , 
2020/8/2, 45, 13, 30, 4, , 
2020/8/3, 40, 15, 28, 10, , 
2020/8/4, 38, 15, 36, 8, , 
2020/8/5, 39, 31, 42, 16, , 
2020/8/6, 42, 32, 48, 19, , 
2020/8/7, 53, 30, 64, 24, , 
2020/8/8, 54, 32, 84, 21, , 
2020/8/9, 64, 23, 61, 9, , 
2020/8/10, 62, 28, 69, 14, , 
2020/8/11, 61, 43, 82, 21, , 
2020/8/12, 80, 40, 59, 14, , 
2020/8/13, 77, 41, 55, 14, , 
2020/8/14, 98, 20, 35, 10, , 
2020/8/15, 52, 25, 33, 7, , 
2020/8/16, 72, 22, 36, 7, , 
2020/8/17, 63, 18, 25, 10, , 
2020/8/18, 43, 14, 31, 9, , 
2020/8/19, 33, 22, 32, 14, , 
2020/8/20, 40, 15, 36, 11, , 
2020/8/21, 32, 24, 36, 11, , 
2020/8/22, 44, 14, 29, 5, , 
2020/8/23, 26, 9, 26, 2, , 
2020/8/24, 23, 8, 25, 8, , 
2020/8/25, 18, 16, 28, 9, , 
