date, pm25, pm10, o3, no2, so2, co
2020/6/22, 67, 51, 9, 5, 23, 50
2020/6/23, 55, 45, 7, 6, 23, 49
2020/6/24, 52, 39, 10, 6, 23, 47
2020/6/25, 54, 34, 7, 3, 23, 46
2020/6/26, 45, , , , , 
2020/6/30, 52, 53, 12, 8, 23, 46
2020/7/1, 51, 63, 6, 7, 23, 48
2020/1/2, 72, 29, , , , 29
2020/1/3, 64, 23, 7, 14, 8, 30
2020/1/4, 35, 54, 3, 16, 8, 34
2020/1/5, 79, 71, 5, 15, 9, 36
2020/1/6, 122, 37, 12, 3, 8, 31
2020/1/7, 59, 12, 15, 4, 8, 31
2020/1/8, 16, 13, 16, 5, 7, 30
2020/1/9, 19, 17, 12, 10, 7, 31
2020/1/10, 29, 45, 2, 18, 8, 35
2020/1/11, 77, 59, 3, 19, 8, 37
2020/1/12, 106, 67, 3, 10, 7, 35
2020/1/13, 112, 36, 3, 10, 7, 32
2020/1/14, 53, 53, 1, 15, 8, 34
2020/1/15, 64, 61, 6, 12, 7, 33
2020/1/16, 83, 45, 16, 7, 7, 32
2020/1/17, 52, 32, 21, 5, 7, 31
2020/1/18, 28, 21, 14, 5, 7, 32
2020/1/19, 28, 18, 11, 11, 7, 32
2020/1/20, 27, 22, 9, 7, 7, 33
2020/1/21, 40, 40, 14, 8, 6, 32
2020/1/22, 49, 61, 6, 14, 7, 35
2020/1/23, 81, 59, 14, 9, 7, 33
2020/1/24, 92, 57, 12, 12, 7, 33
2020/1/25, 57, 61, 11, 13, 7, 35
2020/1/26, 76, 57, 4, 9, 7, 34
2020/1/27, 72, 33, , , , 
2020/1/28, 67, 78, , , , 
2020/1/29, 88, , , , , 
2020/2/1, 58, 35, 14, 11, 8, 35
2020/2/2, 52, 50, 13, 11, 8, 36
2020/2/3, 71, 46, 15, 9, 8, 35
2020/2/4, 59, 40, 10, 9, 9, 37
2020/2/5, 54, 41, 20, 6, 10, 35
2020/2/6, 53, 25, 10, 6, 9, 36
2020/2/7, 42, 26, 17, 8, 8, 34
2020/2/8, 32, 45, 20, 7, 7, 34
2020/2/9, 34, 30, 19, 10, 7, 34
2020/2/10, 41, 37, 15, 12, 7, 
2020/2/11, 59, 36, 20, 8, 8, 
2020/2/12, 58, 26, 14, 9, 8, 
2020/2/13, 48, 41, 9, 14, 7, 
2020/2/14, 54, 70, 6, 19, 8, 
2020/2/15, 96, 70, 11, 10, 8, 
2020/2/16, 92, 39, 19, 6, 7, 
2020/2/17, 50, 45, 12, 11, 7, 
2020/2/18, 45, 54, 7, 14, 8, 
2020/2/19, 60, 80, 6, 17, 8, 
2020/2/20, 135, 63, 12, 9, 8, 
2020/2/21, 98, 33, 15, 6, 8, 
2020/2/22, 65, 31, 16, 7, 8, 
2020/2/23, 51, 42, 17, 10, 7, 
2020/2/24, 47, , 16, 9, 8, 
2020/2/27, 62, 56, 28, 5, 9, 36
2020/2/28, 51, 45, 12, 11, 9, 6
2020/2/29, 38, 43, 12, 8, 8, 7
2020/3/1, 54, 27, 13, 12, 8, 9
2020/3/2, 52, 50, 16, 14, 9, 11
2020/3/3, 88, 55, 17, 14, 11, 7
2020/3/4, 58, 68, 4, 18, 10, 11
2020/3/5, 74, 75, 5, 14, 9, 
2020/3/6, 90, 58, 9, 8, 9, 
2020/3/7, 69, 48, 18, 10, 9, 38
2020/3/8, 63, 77, 7, 16, 9, 43
2020/3/9, 80, 106, 6, 15, 9, 45
2020/3/10, 113, 68, 10, 6, 9, 39
2020/3/11, 79, 47, 10, 11, 9, 41
2020/3/12, 84, 61, 10, 15, 9, 43
2020/3/13, 87, 65, 15, 9, 9, 39
2020/3/14, 82, 63, 15, 9, 9, 41
2020/3/15, 74, 45, 20, 4, 8, 38
2020/3/16, 54, 24, 23, 5, 7, 37
2020/3/17, 20, 39, 24, 8, 7, 37
2020/3/18, 23, 55, 21, 10, 8, 38
2020/3/19, 46, 55, 24, 6, 8, 38
2020/3/20, 45, 58, 14, 12, 8, 40
2020/3/21, 68, 68, 7, 16, 9, 44
2020/3/22, 104, 71, 19, 9, 9, 44
2020/3/23, 95, 48, 16, 4, 8, 23
2020/3/24, 67, 19, 12, 3, 8, 40
2020/3/25, 47, 13, 12, 4, 8, 39
2020/3/26, 34, 24, 15, 4, 8, 39
2020/3/27, 34, 77, 15, 5, 8, 35
2020/3/28, 64, 104, 13, 6, 9, 28
2020/3/29, 83, 61, 10, 4, 9, 41
2020/3/30, 68, 46, 13, 7, 9, 42
2020/3/31, 68, 67, 14, 8, 9, 43
2020/4/1, 95, 40, 19, 4, 8, 40
2019/10/2, 91, 58, 13, 13, 12, 27
2019/10/3, 63, 52, 24, 16, 13, 29
2019/10/4, 73, 43, 22, 10, 12, 26
2019/10/5, 46, 31, 15, 9, 12, 26
2019/10/6, 34, 40, 16, 11, 12, 26
2019/10/7, 37, 57, 16, 12, 11, 27
2019/10/8, 57, 14, 16, 7, 11, 26
2019/10/9, 28, 36, 14, 12, 11, 27
2019/10/10, 29, 44, 17, 15, 11, 29
2019/10/11, 65, 51, 15, 12, 11, 28
2019/10/12, 74, 37, 20, 10, 10, 26
2019/10/13, 38, 37, 18, 9, 11, 26
2019/10/14, 37, 45, 18, 10, 11, 27
2019/10/15, 47, 53, 19, 11, 11, 27
2019/10/16, 66, 55, 18, 12, 11, 28
2019/10/17, 69, 30, 13, 9, 11, 27
2019/10/18, 53, 67, 14, 16, 11, 29
2019/10/19, 81, 67, 12, 15, 11, 31
2019/10/20, 109, 49, 19, 11, 11, 27
2019/10/21, 67, 59, 17, 11, 11, 28
2019/10/22, 75, 51, 19, 9, 11, 27
2019/10/23, 58, 48, 19, 8, 10, 27
2019/10/24, 55, 47, 20, 10, 11, 27
2019/10/25, 58, 43, 17, 10, 11, 27
2019/10/26, 59, 56, 16, 10, 10, 27
2019/10/27, 65, 39, 15, 8, 11, 
2019/10/28, 48, 50, 13, 12, 11, 28
2019/10/29, 60, 53, 6, 15, 11, 29
2019/10/30, 70, 67, 6, 15, 11, 32
2019/10/31, 97, 43, 5, 13, 11, 29
2019/11/1, 69, 15, 17, 7, 10, 27
2019/11/2, 20, 38, 16, 13, 10, 27
2019/11/3, 32, 44, 13, 15, 11, 30
2019/11/4, 70, 37, 19, 11, 11, 28
2019/11/5, 63, 31, 21, 10, 11, 28
2019/11/6, 54, 42, 18, 9, 12, 28
2019/11/7, 55, 53, 14, 10, 11, 29
2019/11/8, 64, , , , , 
