date, pm25, o3, no2, co
2016/10/3, 43, 27, 12, 4
2016/10/4, 27, 30, 4, 1
2016/10/5, 30, 27, 8, 2
2016/10/6, 17, 17, 17, 3
2016/10/7, 22, 13, 11, 2
2016/10/8, 20, 11, 13, 2
2016/10/9, 29, 16, 8, 2
2016/10/10, 39, 29, 5, 2
2016/10/11, 25, 23, 7, 3
2016/10/12, 32, 10, 9, 2
2016/10/13, 21, 17, 9, 1
2016/10/14, 20, 19, 6, 1
2016/10/15, 20, 19, 8, 4
2016/10/16, 37, 21, 10, 5
2016/10/17, 37, 8, 12, 4
2016/10/18, 40, 14, 15, 4
2016/10/19, 24, 16, 12, 3
2016/10/20, 32, 13, 15, 3
2016/10/21, 28, 20, 11, 3
2016/10/25, 25, 17, 15, 2
2016/10/26, 24, 14, 10, 3
2016/10/27, 17, 12, 7, 3
2016/10/28, 20, 16, 11, 4
2016/10/29, 30, 4, 10, 4
2016/10/30, 34, 12, 5, 2
2016/10/31, 14, 9, 5, 3
2016/11/1, 29, 10, 16, 4
2016/11/2, 28, 2, 25, 8
2016/11/3, 44, 7, 21, 8
2016/11/4, 45, 17, 22, 9
2016/11/5, 45, 21, 24, 9
2016/11/6, 67, 28, 14, 4
2016/11/7, 36, 19, 10, 3
2016/11/8, 32, 17, 18, 5
2016/11/9, 27, 21, 16, 9
2016/11/10, 35, 20, 12, 3
2016/11/11, 24, 17, 18, 6
2016/11/12, 30, 19, 10, 3
2016/11/13, 29, 17, 8, 3
2016/11/14, 25, 8, 13, 5
2016/11/15, 45, 8, 13, 6
2016/11/16, 45, 19, 13, 5
2016/11/17, 33, 11, 14, 5
2016/11/18, 46, 21, 8, 3
2016/11/19, 24, 16, 12, 3
2016/11/20, 16, 19, 12, 3
2016/11/21, 18, 17, 13, 3
2016/11/22, 23, 16, 10, 3
2016/11/23, 36, 6, 21, 5
2016/11/24, 38, 8, 11, 4
2016/11/25, 48, 7, 9, 4
2016/11/26, 28, 7, 11, 6
2016/11/27, 37, 13, 9, 6
2016/11/28, 48, 15, 6, 3
2016/11/29, 32, 5, 5, 3
2016/11/30, 19, 1, 8, 5
2016/12/1, 24, 17, 10, 3
2016/12/2, 21, 19, 14, 2
2016/12/3, 24, 20, 6, 1
2016/12/4, 18, 14, 7, 2
2016/12/5, 27, 12, 11, 2
2016/12/6, 32, 15, 4, 1
2016/12/7, 30, 14, 9, 2
2016/12/8, 27, 12, 13, 2
2016/12/9, 29, 14, 11, 2
2016/12/10, 31, 12, 13, 2
2016/12/11, 39, 10, 12, 3
2016/12/12, 47, 13, 13, 3
2016/12/13, 41, 16, 15, 3
2016/12/14, 44, 20, 13, 3
2016/12/15, 36, 15, 17, 3
2016/12/16, 40, 12, 16, 3
2016/12/17, 49, 18, 13, 3
2016/12/18, 34, 17, 17, 4
2016/12/19, 41, 19, 11, 3
2016/12/20, 37, 23, 13, 3
2016/12/21, 40, 18, 17, 3
2016/12/22, 28, 16, 15, 3
2016/12/23, 25, 15, 16, 4
2016/12/24, 22, 20, 12, 3
2016/12/25, 55, 22, 3, 
2016/12/26, 28, 19, 3, 
2016/12/27, 15, 19, 15, 4
2016/12/28, 28, 19, 13, 4
2016/12/29, 30, 20, 11, 3
2016/12/30, 24, 16, 14, 4
2016/12/31, 28, 20, 9, 3
2017/1/1, 29, 18, 12, 4
2017/1/2, 28, 16, 13, 4
2016/7/2, 17, 36, 8, 3
2016/7/3, 28, 37, 4, 3
2016/7/4, 28, 34, 4, 2
2016/7/5, 40, 28, 4, 2
2016/7/6, 27, 29, 16, 4
2016/7/7, 25, 33, 15, 4
2016/7/8, 30, 23, 10, 3
2016/7/9, 18, 35, 6, 3
2016/7/10, 19, 33, 3, 2
2016/7/11, 12, 23, 6, 2
2016/7/12, 30, 24, 4, 2
2016/7/13, 23, 25, 6, 2
2016/7/14, 13, 15, 9, 3
2016/7/15, 17, 20, 13, 3
2016/7/16, 25, 28, 8, 4
2016/7/17, 35, 29, 4, 3
2016/7/18, 17, 28, 13, 3
2016/7/19, 30, 35, 12, 3
2016/7/20, 28, 25, 4, 3
2016/7/21, 17, 42, 10, 4
2016/7/22, 24, 38, 19, 4
2016/7/23, 32, 25, 10, 3
2016/7/24, 19, 28, 6, 3
2016/7/25, 13, 22, 13, 3
2016/7/26, 26, 30, 7, 2
2016/7/27, 26, 20, 9, 3
2016/7/28, 23, 11, 8, 3
2016/7/29, 25, 19, 11, 3
2016/7/30, 19, 27, 7, 3
2016/7/31, 29, 27, 3, 2
2016/8/1, 24, 27, 4, 2
2016/8/2, 25, 42, 5, 2
2016/8/3, 27, 34, 8, 3
2016/8/4, 22, 29, 8, 3
2016/8/5, 21, 15, 13, 3
2016/8/6, 14, 17, 12, 3
2016/8/7, 18, 26, 13, 4
2016/8/8, 30, 27, 6, 2
2016/8/9, 24, 26, 4, 2
2016/8/10, 30, 28, 6, 3
2016/8/11, 24, 25, 17, 4
2016/8/12, 13, 13, 15, 3
2016/8/13, 19, 22, 10, 3
2016/8/14, 19, 19, 8, 3
2016/8/15, 18, 28, 10, 4
2016/8/16, 27, 28, 12, 3
2016/8/17, 28, 33, 19, 4
2016/8/18, 34, 23, 15, 4
2016/8/19, 28, 23, 12, 3
2016/8/20, 19, 7, 10, 4
2016/8/21, 21, 16, 8, 3
2016/8/22, 18, 30, 5, 3
2016/8/23, 17, 28, 4, 2
2016/8/24, 25, 17, 14, 4
2016/8/25, 23, 15, 10, 3
2016/8/26, 26, 20, 9, 2
2016/8/27, 16, 13, 7, 4
2016/8/28, 22, 28, 6, 3
2016/8/29, 24, 28, 7, 4
2016/8/30, 21, 15, 17, 4
2016/8/31, 26, 18, 21, 4
2016/9/1, 26, 18, 12, 2
2016/9/2, 19, 22, 6, 2
2016/9/3, 13, 27, 3, 2
2016/9/4, 23, 30, 2, 
2016/9/5, 28, 25, 3, 3
2016/9/6, 33, 20, 12, 3
2016/9/7, 24, 12, 11, 3
2016/9/8, 19, 18, 12, 3
2016/9/9, 18, 20, 10, 2
2016/9/10, 14, 15, 10, 3
2016/9/11, 17, 24, 6, 2
2016/9/12, 24, 25, 6, 2
2016/9/13, 14, 11, 9, 2
2016/9/14, 16, 15, 9, 2
2016/9/15, 17, 21, 8, 2
2016/9/16, 17, 21, 7, 2
2016/9/17, 17, 12, 8, 3
2016/9/18, 24, 30, 6, 3
2016/9/19, 27, 23, 15, 4
2016/9/20, 22, 21, 19, 4
2016/9/21, 31, 21, 13, 3
2016/9/22, 23, 18, 11, 3
2016/9/23, 18, 13, 6, 2
2016/9/24, 14, 20, 1, 1
2016/9/25, 33, 19, 4, 1
2016/9/26, 24, 17, 10, 2
2016/9/27, 13, 12, 10, 2
2016/9/28, 15, 4, 7, 2
2016/9/29, 15, 9, 13, 3
2016/9/30, 20, 13, 14, 3
2016/10/1, 32, 13, 12, 4
2016/4/2, 24, 28, 5, 5
2016/4/3, 20, 26, 5, 5
2016/4/4, 22, 26, 13, 5
2016/4/5, 25, 22, 7, 4
2016/4/6, 36, 17, 12, 6
2016/4/7, 40, 21, 16, 6
2016/4/8, 27, 25, 10, 5
2016/4/9, 21, 31, 7, 5
2016/4/10, 27, 25, 5, 5
2016/4/11, 29, 24, 9, 3
2016/4/12, 21, 29, 12, 2
2016/4/13, 29, 36, 5, 2
2016/4/14, 50, 45, 4, 2
2016/4/15, 53, 43, 4, 2
2016/4/16, 43, 42, 4, 3
2016/4/17, 44, 36, 4, 2
2016/4/18, 37, 34, 11, 3
2016/4/19, 44, 23, 7, 3
2016/4/20, 30, 29, 9, 3
2016/4/21, 51, 22, 12, 4
2016/4/22, 43, 22, 9, 3
2016/4/23, 16, 36, 7, 2
2016/4/24, 31, 30, 4, 3
2016/4/25, 45, 15, 10, 3
2016/4/26, 48, 20, 8, 3
2016/4/27, 19, 28, 9, 2
2016/4/28, 26, 28, 16, 3
2016/4/29, 26, 26, 19, 3
2016/4/30, 28, 28, 7, 3
2016/5/1, 27, 23, 7, 3
2016/5/2, 16, 29, 19, 4
2016/5/3, 37, 34, 16, 3
2016/5/4, 29, 28, 17, 4
2016/5/5, 22, 35, 17, 4
2016/5/6, 32, 38, 11, 3
2016/5/7, 37, 31, 11, 5
2016/5/8, 84, 37, 14, 5
2016/5/9, 56, 32, 9, 3
2016/5/10, 53, 25, 8, 2
2016/5/11, 36, 19, 10, 4
2016/5/12, 32, 11, 12, 4
2016/5/13, 22, 16, 12, 3
2016/5/14, 21, 27, 10, 2
2016/5/15, 19, 28, 12, 2
2016/5/16, 22, 22, 16, 4
2016/5/17, 35, 25, 15, 3
2016/5/18, 24, 37, 22, 4
2016/5/19, 37, 40, 15, 4
2016/5/20, 34, 44, 11, 3
2016/5/21, 35, 54, 24, 8
2016/5/22, 63, 48, 14, 7
2016/5/23, 54, 38, 6, 3
2016/5/24, 34, 33, 14, 4
2016/5/25, 27, 29, 13, 3
2016/5/26, 26, 36, 10, 4
2016/5/27, 17, 24, 18, 5
2016/5/28, 20, 17, 12, 4
2016/5/29, 30, 28, 9, 4
2016/5/30, 19, 43, 8, 4
2016/5/31, 43, 34, 6, 3
2016/6/1, 15, 21, 7, 3
2016/6/2, 18, 28, 13, 4
2016/6/3, 18, 27, 14, 4
2016/6/4, 29, 24, 8, 4
2016/6/5, 21, 35, 9, 3
2016/6/6, 20, 23, 13, 3
2016/6/7, 19, 23, 15, 3
2016/6/8, 17, 42, 11, 3
2016/6/9, 27, 36, 7, 3
2016/6/10, 22, 35, 9, 5
2016/6/11, 34, 37, 13, 4
2016/6/12, 29, 27, 4, 2
2016/6/13, 18, 17, 12, 5
2016/6/14, 33, 19, 12, 4
2016/6/15, 37, 18, 11, 4
2016/6/16, 16, 33, 11, 4
2016/6/17, 18, 36, 9, 4
2016/6/18, 26, 41, 10, 4
2016/6/19, 23, 43, 6, 4
2016/6/20, 37, 28, 14, 3
2016/6/21, 21, 28, 14, 4
2016/6/22, 19, 40, 17, 4
2016/6/23, 33, 26, 12, 3
2016/6/24, 23, 35, 9, 3
2016/6/25, 32, 34, 3, 3
2016/6/26, 29, 29, 5, 2
2016/6/27, 15, 23, 10, 3
2016/6/28, 16, 32, 10, 3
2016/6/29, 19, 44, 11, 3
2016/6/30, 24, 22, 12, 3
2016/7/1, 24, 32, 8, 3
2016/1/5, 43, , 9, 5
2016/1/6, 38, , 17, 7
2016/1/7, 61, , 13, 6
2016/1/8, 79, , 13, 7
2016/1/9, 71, , 8, 4
2016/1/10, 31, , 10, 5
2016/1/11, 33, , 22, 6
2016/1/12, 64, , 14, 5
2016/1/13, 51, , 22, 8
2016/1/14, 70, , 19, 6
2016/1/15, 90, , 13, 3
2016/1/16, 57, , 8, 2
2016/1/17, 31, , 9, 2
2016/1/18, 34, , 17, 3
2016/1/19, 35, , 24, 5
2016/1/20, 65, , 16, 3
2016/1/21, 67, , 19, 4
2016/1/22, 71, , 16, 4
2016/1/23, 53, , 6, 2
2016/1/24, 47, , 10, 3
2016/1/25, 74, , 12, 4
2016/1/26, 57, , 16, 3
2016/1/27, 30, , 16, 3
2016/1/28, 29, , 15, 4
2016/1/29, 32, , 15, 5
2016/1/30, 44, , 18, 4
2016/1/31, 32, , 16, 4
2016/2/1, 40, , 22, 6
2016/2/2, 58, , 11, 3
2016/2/3, 29, , 13, 4
2016/2/4, 26, , 26, 5
2016/2/5, 48, , 20, 5
2016/2/6, 49, , 7, 2
2016/2/7, 42, , 8, 3
2016/2/8, 27, , 9, 3
2016/2/9, 30, , 11, 3
2016/2/10, 30, , 18, 4
2016/2/11, 34, , 20, 4
2016/2/12, 44, , 16, 4
2016/2/13, 45, , 13, 3
2016/2/14, 38, , 6, 3
2016/2/15, 37, , 12, 4
2016/2/16, 66, , 21, 5
2016/2/17, 60, , 16, 4
2016/2/18, 38, , 7, 4
2016/2/19, 54, , 13, 5
2016/2/20, 46, , 9, 4
2016/2/21, 22, , 13, 4
2016/2/22, 35, , 10, 4
2016/2/23, 29, , 13, 5
2016/2/24, 41, , 14, 5
2016/2/25, 39, , 12, 4
2016/2/26, 31, , 7, 4
2016/2/27, 23, , 10, 9
2016/2/28, 26, , 13, 6
2016/2/29, 39, , 10, 4
2016/3/1, 24, , 15, 5
2016/3/2, 30, , 11, 4
2016/3/3, 32, , 17, 5
2016/3/4, 45, 3, 11, 4
2016/3/5, 46, 17, 9, 4
2016/3/6, 39, 29, 7, 5
2016/3/7, 40, 27, 12, 6
2016/3/8, 58, 23, 4, 5
2016/3/9, 40, 12, 7, 5
2016/3/10, 24, 9, 14, 8
2016/3/11, 48, 28, 11, 7
2016/3/12, 48, 34, 6, 5
2016/3/13, 46, 31, 5, 5
2016/3/14, 36, 17, 9, 5
2016/3/15, 59, 15, 7, 5
2016/3/16, 35, 22, 8, 5
2016/3/17, 23, 17, 9, 5
2016/3/18, 23, 17, 13, 5
2016/3/19, 27, 22, 9, 5
2016/3/20, 24, 25, 13, 5
2016/3/21, 31, 29, 12, 5
2016/3/22, 29, 24, 12, 5
2016/3/23, 43, 27, 8, 4
2016/3/24, 26, 26, 14, 5
2016/3/25, 25, 34, 14, 6
2016/3/26, 35, 20, 10, 6
2016/3/27, 34, 18, 9, 5
2016/3/28, 23, 30, 16, 7
2016/3/29, 32, 31, 13, 5
2016/3/30, 34, 30, 10, 6
2016/3/31, 34, 21, 14, 5
2016/4/1, 24, 25, 13, 5
2015/10/2, 28, 18, 11, 2
2015/10/3, 21, 20, 9, 2
2015/10/4, 23, 18, 7, 2
2015/10/5, 25, 15, 11, 2
2015/10/6, 28, 15, 15, 3
2015/10/7, 36, 20, 14, 3
2015/10/8, 29, 16, 11, 3
2015/10/9, 36, 12, 18, 5
2015/10/10, 42, 27, 9, 3
2015/10/11, 35, 28, 6, 2
2015/10/12, 34, 27, 7, 2
2015/10/13, 19, 11, 12, 3
2015/10/14, 21, 17, 19, 4
2015/10/15, 23, 24, 15, 3
2015/10/16, 27, 16, 15, 2
2015/10/17, 24, 16, 19, 5
2015/10/18, 44, 27, 13, 7
2015/10/19, 52, 26, 16, 7
2015/10/20, 55, 14, 22, 4
2015/10/21, 60, 14, 14, 3
2015/10/22, 42, 18, 20, 4
2015/10/23, 38, 20, 10, 2
2015/10/24, 26, 15, 12, 3
2015/10/25, 27, 17, 14, 3
2015/10/26, 40, 15, 14, 3
2015/10/27, 33, 17, 13, 3
2015/10/28, 37, 9, 11, 3
2015/10/29, 23, 6, 11, 4
2015/10/30, 24, 19, 7, 2
2015/10/31, 25, 20, 7, 3
2015/11/1, 24, 16, 10, 3
2015/11/2, 27, 12, 20, 8
2015/11/3, 41, 25, 13, 4
2015/11/4, 44, 18, 7, 4
2015/11/5, 45, 19, 4, 3
2015/11/6, 32, , 13, 3
2015/11/7, 19, , 15, 3
2015/11/8, 37, , 6, 2
2015/11/9, 30, , 12, 3
2015/11/10, 33, , 13, 3
2015/11/11, 41, , 20, 4
2015/11/12, 56, , 9, 3
2015/11/13, 35, , 17, 4
2015/11/14, 28, , 18, 5
2015/11/15, 35, , 15, 5
2015/11/16, 36, , 7, 3
2015/11/17, 27, , 8, 3
2015/11/18, 11, , 5, 3
2015/11/19, 13, , 7, 2
2015/11/20, 20, , 13, 4
2015/11/21, 20, , 10, 3
2015/11/22, 23, , 9, 3
2015/11/23, 36, , 16, 5
2015/11/24, 37, , 13, 4
2015/11/25, 39, , 11, 4
2015/11/26, 48, , 5, 3
2015/11/27, 33, , 12, 4
2015/11/28, 27, , 16, 5
2015/11/29, 49, , 18, 5
2015/11/30, 53, , 16, 4
2015/12/1, 45, , 12, 4
2015/12/2, 36, , 16, 5
2015/12/3, 50, , 14, 4
2015/12/4, 55, , 19, 4
2015/12/5, 57, , 8, 4
2015/12/6, 37, , 10, 4
2015/12/7, 54, , 7, 3
2015/12/8, 39, , 14, 6
2015/12/9, 42, , 12, 5
2015/12/10, 41, , 11, 5
2015/12/11, 24, , 7, 4
2015/12/12, 31, , 7, 5
2015/12/13, 40, , 4, 4
2015/12/14, 23, , 5, 4
2015/12/15, 16, , 10, 4
2015/12/16, 23, , 6, 4
2015/12/17, 18, , 8, 4
2015/12/18, 29, , 10, 4
2015/12/19, 29, , 7, 3
2015/12/20, 33, , 10, 6
2015/12/21, 44, , 12, 5
2015/12/22, 45, , 9, 4
2015/12/23, 40, , 10, 6
2015/12/24, 48, , 6, 4
2015/12/25, 28, , 7, 4
2015/12/26, 47, , 9, 4
2015/12/27, 41, , 8, 4
2015/12/28, 40, , 14, 5
2015/12/29, 38, , 15, 5
2015/12/30, 33, , 13, 4
2015/12/31, 43, , 10, 4
2016/1/1, 52, , , 
2016/1/4, 30, , 16, 7
2015/7/2, 26, 34, 14, 3
2015/7/3, 36, 33, 12, 2
2015/7/4, 46, 39, 8, 3
2015/7/5, 92, 33, 3, 2
2015/7/6, 51, 25, 11, 4
2015/7/7, 101, 21, 13, 1
2015/7/8, 17, 31, 13, 3
2015/7/9, 28, 36, 13, 2
2015/7/10, 29, 40, 7, 2
2015/7/11, 41, 28, 4, 2
2015/7/12, 33, 22, 3, 1
2015/7/13, 16, 29, 14, 2
2015/7/14, 12, 21, 14, 2
2015/7/15, 23, 26, 7, 2
2015/7/16, 24, 19, 8, 3
2015/7/17, 18, 38, 14, 3
2015/7/18, 14, 36, 7, 2
2015/7/19, 9, 28, 5, 1
2015/7/20, 11, 22, 13, 2
2015/7/21, 18, 22, 15, 2
2015/7/22, 20, 31, 8, 1
2015/7/23, 18, 37, 7, 2
2015/7/24, 15, 31, 6, 1
2015/7/25, 10, 38, 8, 1
2015/7/26, 10, 33, 6, 1
2015/7/27, 10, 30, 5, 1
2015/7/28, 8, 29, 5, 2
2015/7/29, 10, 21, 8, 2
2015/7/30, 12, 19, 13, 2
2015/7/31, 14, 23, 15, 2
2015/8/1, 11, 32, 10, 3
2015/8/2, 18, 27, 6, 2
2015/8/3, 10, 22, 16, 2
2015/8/4, 14, 23, 15, 3
2015/8/5, 19, 42, 14, 3
2015/8/6, 31, 18, 10, 3
2015/8/7, 20, 24, 13, 3
2015/8/8, 10, 22, 6, 2
2015/8/9, 14, 23, 9, 3
2015/8/10, 16, 13, 14, 3
2015/8/11, 18, 15, 15, 3
2015/8/12, 16, 30, 11, 4
2015/8/13, 21, 21, 11, 3
2015/8/14, 24, 32, 11, 3
2015/8/15, 31, 36, 6, 3
2015/8/16, 28, 27, 7, 3
2015/8/17, 41, 11, 14, 3
2015/8/18, 22, 10, 11, 3
2015/8/19, 19, 11, 10, 2
2015/8/20, 15, 18, 14, 2
2015/8/21, 17, 33, 9, 2
2015/8/22, 23, 29, 4, 2
2015/8/23, 31, 16, 5, 1
2015/8/24, 18, 19, 13, 2
2015/8/25, 16, 19, 16, 3
2015/8/26, 17, 28, 16, 3
2015/8/27, 18, 27, 9, 3
2015/8/28, 20, 35, 7, 3
2015/8/29, 30, 28, 11, 4
2015/8/30, 38, 25, 5, 3
2015/8/31, 24, 33, 6, 3
2015/9/1, 42, 32, 9, 4
2015/9/2, 53, 24, 15, 4
2015/9/3, 44, 27, 9, 3
2015/9/4, 27, 30, 5, 2
2015/9/5, 15, 29, 4, 2
2015/9/6, 26, 24, 5, 3
2015/9/7, 25, 23, 10, 3
2015/9/8, 11, 21, 16, 4
2015/9/9, 17, 16, 16, 3
2015/9/10, 23, 15, 14, 3
2015/9/11, 24, 15, 13, 3
2015/9/12, 17, 20, 15, 4
2015/9/16, 36, 35, 6, 3
2015/9/17, 35, 21, 11, 4
2015/9/18, 25, 11, 16, 4
2015/9/19, 26, 25, 12, 3
2015/9/20, 21, 25, 9, 3
2015/9/21, 30, 32, 7, 3
2015/9/22, 24, 21, 12, 4
2015/9/23, 29, 17, 12, 3
2015/9/24, 34, 16, 15, 4
2015/9/25, 48, 30, 21, 5
2015/9/26, 51, 40, 16, 5
2015/9/27, 58, 40, 7, 3
2015/9/28, 41, 23, 15, 3
2015/9/29, 33, 20, 16, 3
2015/9/30, 23, 19, 16, 3
2015/10/1, 27, 18, 17, 4
2015/4/2, 44, 28, 11, 3
2015/4/3, 27, 24, 10, 3
2015/4/4, 23, 25, 10, 3
2015/4/5, 25, 32, 6, 2
2015/4/6, 25, 25, 9, 3
2015/4/7, 31, 25, 10, 3
2015/4/8, 31, 24, 12, 3
2015/4/9, 38, 18, 14, 4
2015/4/10, 36, 23, 19, 4
2015/4/11, 42, 41, 13, 4
2015/4/12, 44, 40, 4, 3
2015/4/13, 40, 27, 14, 3
2015/4/14, 28, 37, 15, 4
2015/4/15, 28, 39, 11, 2
2015/4/16, 34, 35, 12, 2
2015/4/17, 38, 30, 25, 3
2015/4/18, 42, 35, 13, 4
2015/4/19, 32, 29, 6, 2
2015/4/20, 25, 22, 10, 2
2015/4/21, 22, 27, 11, 5
2015/4/22, 22, 26, 14, 2
2015/4/23, 26, 29, 20, 3
2015/4/24, 28, 32, 13, 2
2015/4/25, 45, 36, 8, 3
2015/4/26, 40, 30, 10, 2
2015/4/27, 24, 28, 27, 4
2015/4/28, 35, 27, 29, 5
2015/4/29, 49, 25, 16, 2
2015/4/30, 27, 28, 14, 2
2015/5/1, 26, 33, 10, 2
2015/5/2, 39, 52, 7, 2
2015/5/3, 39, 39, 9, 3
2015/5/4, 40, 27, 21, 3
2015/5/5, 27, 42, 9, 2
2015/5/6, 27, 34, 4, 2
2015/5/7, 46, 30, 6, 2
2015/5/8, 25, 14, 11, 3
2015/5/9, 32, 20, 8, 2
2015/5/10, 22, 18, 5, 1
2015/5/11, 23, 11, 4, 2
2015/5/12, 12, 24, 14, 2
2015/5/13, 20, 37, 5, 1
2015/5/14, 19, 30, 6, 1
2015/5/15, 32, 18, 19, 3
2015/5/16, 41, 27, 7, 2
2015/5/17, 25, 34, 1, 1
2015/5/18, 15, 18, 8, 2
2015/5/19, 21, 25, 15, 2
2015/5/20, 24, 26, 24, 6
2015/5/21, 46, 27, 16, 2
2015/5/22, 27, 38, 20, 3
2015/5/23, 35, 35, 18, 4
2015/5/24, 47, 27, 9, 2
2015/5/25, 35, 28, 4, 2
2015/5/26, 20, 15, 16, 3
2015/5/27, 20, 40, 16, 3
2015/5/28, 36, 46, 17, 6
2015/5/29, 52, 27, 9, 2
2015/5/30, 16, 19, 5, 2
2015/5/31, 18, 22, 5, 1
2015/6/1, 19, 33, 7, 1
2015/6/2, 25, 36, 4, 1
2015/6/3, 25, 27, 10, 2
2015/6/4, 30, 16, 17, 4
2015/6/5, 31, 27, 15, 3
2015/6/6, 21, 35, 5, 2
2015/6/7, 23, 34, 7, 2
2015/6/8, 19, 29, 21, 3
2015/6/9, 43, 52, 18, 4
2015/6/10, 60, 25, 12, 3
2015/6/11, 57, 20, 14, 2
2015/6/12, 33, 27, 11, 2
2015/6/13, 25, 19, 8, 2
2015/6/14, 21, 36, 8, 2
2015/6/15, 13, 26, 15, 2
2015/6/16, 23, 29, 12, 1
2015/6/17, 24, 22, 10, 2
2015/6/18, 25, 22, 17, 2
2015/6/19, 25, 36, 6, 1
2015/6/20, 20, 28, 8, 2
2015/6/21, 19, 34, 12, 2
2015/6/22, 19, 31, 12, 2
2015/6/23, 14, 33, 14, 2
2015/6/24, 32, 37, 8, 2
2015/6/25, 30, 27, 22, 3
2015/6/26, 38, 30, 16, 2
2015/6/27, 20, 35, 12, 2
2015/6/28, 24, 37, 8, 2
2015/6/29, 16, 25, 18, 3
2015/6/30, 46, 22, 17, 3
2015/7/1, 59, 24, 10, 1
2015/1/16, 48, , 16, 3
2015/1/17, 52, , 12, 4
2015/1/18, 53, , 11, 3
2015/1/19, 33, , , 
2015/1/27, 46, , 10, 3
2015/1/28, 39, , 8, 4
2015/1/29, 69, , 12, 3
2015/1/30, 41, , 13, 3
2015/1/31, 35, , 14, 4
2015/2/1, 53, , 4, 3
2015/2/2, 34, , 15, 3
2015/2/3, 37, , 25, 6
2015/2/4, 64, , 18, 4
2015/2/5, 55, , 17, 4
2015/2/6, 54, , 18, 4
2015/2/7, 69, , 22, 5
2015/2/8, 89, , 13, 4
2015/2/9, 60, , 18, 4
2015/2/10, 41, , 14, 4
2015/2/11, 56, , 12, 3
2015/2/12, 47, , 17, 4
2015/2/13, 38, , 15, 4
2015/2/14, 48, , 8, 4
2015/2/15, 40, , 7, 3
2015/2/16, 38, , 12, 4
2015/2/17, 41, , 15, 4
2015/2/18, 35, , 15, 4
2015/2/19, 49, , 17, 4
2015/2/20, 50, , 13, 5
2015/2/21, 50, , 13, 5
2015/2/22, 56, , 9, 4
2015/2/23, 45, , 10, 4
2015/2/24, 33, , 15, 4
2015/2/25, 32, , 15, 3
2015/2/26, 40, , 17, 3
2015/2/27, 41, , 17, 2
2015/2/28, 46, , 14, 2
2015/3/1, 54, , 10, 2
2015/3/2, 57, , 13, 2
2015/3/3, 43, , 13, 2
2015/3/4, 54, , 15, 2
2015/3/5, 41, , 14, 3
2015/3/6, 42, , 21, 3
2015/3/7, 46, , 15, 3
2015/3/8, 38, , 15, 3
2015/3/9, 32, , 14, 3
2015/3/10, 32, , 14, 3
2015/3/11, 33, , 25, 6
2015/3/12, 41, , 11, 3
2015/3/13, 47, , 14, 4
2015/3/14, 53, , 17, 6
2015/3/15, 39, , 15, 6
2015/3/16, 62, , 16, 4
2015/3/17, 24, 20, 16, 3
2015/3/18, 22, 28, 22, 6
2015/3/19, 38, 29, 13, 3
2015/3/20, 38, 22, 11, 3
2015/3/21, 50, 25, 9, 3
2015/3/22, 23, 23, 6, 2
2015/3/23, 29, 32, 9, 2
2015/3/24, 40, 37, 6, 2
2015/3/25, 50, 22, 11, 3
2015/3/26, 41, 21, 14, 3
2015/3/27, 32, 27, 18, 3
2015/3/28, 31, 37, 13, 3
2015/3/29, 44, 25, 8, 3
2015/3/30, 36, 22, 16, 4
2015/3/31, 27, 25, 25, 6
2015/4/1, 39, 40, 12, 5
2022/7/16, , 37, 6, 3
2022/7/17, , 34, 5, 3
2022/7/18, , 40, 4, 3
2022/7/19, , 38, 2, 2
2022/7/20, , 27, 9, 3
2022/7/21, , 20, 10, 3
2022/7/22, , 36, 9, 3
2022/7/23, , 27, 13, 5
2022/7/24, , 18, 5, 3
2022/7/25, , 23, 7, 3
2020/4/1, , 16, 7, 3
2018/9/5, , 14, 13, 2
2017/9/10, , 34, 3, 3
2016/10/22, , 10, 19, 8
2016/10/23, , 13, 11, 4
2016/10/24, , 14, 22, 4
2015/9/13, , 27, 8, 3
2015/9/14, , 34, 7, 3
2015/9/15, , 36, 5, 3
2020/1/1, , , 20, 4
2019/1/1, , , 15, 4
2016/1/3, , , 16, 5
2015/1/15, , , 22, 4
2015/1/26, , , 14, 3
