date, pm25
2019/11/26, 140
2019/11/27, 156
2019/11/28, 160
2019/11/29, 124
2019/11/30, 117
2019/12/1, 159
2019/12/2, 154
2019/12/3, 161
2019/12/4, 151
2019/12/5, 189
2019/12/6, 189
2019/12/7, 194
2019/12/8, 192
2019/12/9, 186
2019/12/10, 201
2019/12/11, 213
2019/12/12, 188
2019/12/13, 145
2019/12/14, 78
2019/12/15, 82
2019/12/16, 127
2019/12/17, 149
2019/12/18, 150
2019/12/19, 172
2019/12/20, 170
2019/12/21, 186
2019/12/22, 161
2019/12/23, 181
2019/12/24, 188
2019/12/25, 198
2019/12/26, 206
2019/12/27, 202
2019/12/28, 190
2019/12/29, 188
2019/12/30, 203
2019/7/2, 97
2019/7/3, 118
2019/7/4, 144
2019/7/5, 136
2019/7/6, 103
2019/7/7, 112
2019/7/8, 107
2019/7/9, 128
2019/7/10, 106
2019/7/11, 86
2019/7/12, 87
2019/7/13, 127
2019/7/14, 75
2019/7/15, 82
2019/7/16, 92
2019/7/17, 99
2019/7/18, 113
2019/7/19, 96
2019/7/20, 84
2019/7/21, 75
2019/7/22, 101
2019/7/23, 121
2019/7/24, 118
2019/7/25, 132
2019/7/26, 69
2019/7/27, 67
2019/7/28, 68
2019/7/29, 53
2019/7/30, 70
2019/7/31, 80
2019/8/1, 70
2019/8/2, 54
2019/8/3, 74
2019/8/4, 84
2019/8/5, 87
2019/8/6, 96
2019/8/7, 103
2019/8/8, 66
2019/8/9, 76
2019/8/10, 73
2019/8/11, 58
2019/8/12, 67
2019/8/13, 83
2019/8/14, 68
2019/8/15, 67
2019/8/16, 93
2019/8/17, 96
2019/8/18, 69
2019/8/19, 80
2019/8/20, 69
2019/8/21, 85
2019/8/22, 95
2019/8/23, 96
2019/8/24, 111
2019/8/25, 108
2019/8/26, 116
2019/8/27, 90
2019/8/28, 114
2019/8/29, 110
2019/8/30, 115
2019/8/31, 101
2019/9/1, 95
2019/9/2, 96
2019/9/3, 96
2019/9/4, 104
2019/9/5, 114
2019/9/6, 133
2019/9/7, 104
2019/9/8, 72
2019/9/9, 91
2019/9/10, 109
2019/9/11, 117
2019/9/12, 123
2019/9/13, 126
2019/9/14, 131
2019/9/15, 128
2019/9/16, 137
2019/9/17, 97
2019/9/18, 115
2019/9/19, 132
2019/9/20, 114
2019/9/21, 93
2019/9/22, 110
2019/9/23, 117
2019/9/24, 129
2019/9/25, 153
2019/9/26, 139
2019/9/27, 147
2019/9/28, 106
2019/9/29, 85
2019/9/30, 74
2019/10/1, 83
2019/4/29, 162
2019/4/30, 124
2019/5/1, 89
2019/5/2, 87
2019/5/3, 69
2019/5/4, 72
2019/5/5, 108
