date, pm25, pm10, o3, no2, so2, co
2021/12/20, 77, 11, 27, 2, , 
2021/12/21, 56, 10, 24, 2, , 
2021/12/22, 49, 13, 20, 5, , 
2021/12/23, 76, 17, 14, 8, , 
2021/12/24, 73, 8, 22, 2, , 
2021/12/25, 61, 12, 22, 1, , 
2021/12/26, 53, 10, 24, , , 
2021/12/27, 24, 6, 6, 1, , 
2021/12/28, 17, 7, 2, , , 
2021/12/29, 17, 10, 23, 1, , 
2021/12/30, 15, 11, 21, 1, , 
2021/12/31, 23, 10, 20, 2, , 
2022/1/1, 36, 10, 20, 6, , 
2022/1/2, 59, 9, 27, 1, , 
2022/1/3, 66, 9, 26, 7, , 
2023/4/1, , 25, 40, 1, 1, 
2023/4/7, , 11, 47, , 1, 
2023/4/8, , 13, 41, , , 
2023/4/9, , 11, 46, 1, , 
2023/4/10, , 18, 42, 4, , 
2023/4/11, , 21, 42, 3, 1, 
2022/7/3, , 20, 52, 5, 1, 
2022/7/4, , 20, 46, 4, 1, 
2022/7/5, , 22, 44, 3, 1, 
2022/7/6, , 20, 47, 4, , 
2022/7/7, , 24, 44, 4, , 
2022/7/8, , 21, 49, 2, , 
2022/7/10, , 18, 53, 4, 1, 
2022/7/11, , 17, 52, 3, 1, 
2022/7/12, , 17, 49, 4, , 
2022/7/18, , 20, 64, 2, , 
2022/7/19, , 20, 55, 6, , 
2022/7/20, , 21, 40, 10, , 
2022/8/25, , 14, 34, 4, , 
2022/8/28, , 12, 44, 1, , 
2022/9/7, , 31, 40, 2, , 
2022/5/3, , 12, 34, 4, , 
2022/6/25, , 18, 41, 1, 1, 
2022/6/26, , 21, 39, 3, , 
2022/6/27, , 25, 31, 3, , 
2022/6/28, , 17, 32, 4, , 
2022/6/29, , 19, 43, 2, , 
2022/6/30, , 22, 36, 3, , 
2022/7/2, , 17, 31, 4, , 
2021/10/7, , 8, 34, 3, , 
2021/10/8, , 11, 32, 2, , 
2021/11/8, , 9, 30, 1, , 
2021/11/9, , 10, 31, 5, , 
2021/11/11, , 12, 34, 2, 2, 
2021/11/20, , 17, 28, 10, , 
2021/11/22, , 10, 36, 4, , 
2021/11/23, , 11, 25, 4, , 
2021/7/2, , 19, 40, 3, , 
2021/7/3, , 20, 40, 2, , 
2021/7/4, , 25, 44, 2, , 
2021/7/5, , 23, 39, 1, , 
2021/7/6, , 15, 37, 2, 1, 
2021/7/7, , 19, 35, 3, 1, 
2021/7/8, , 18, 37, 4, 1, 
2021/7/9, , 16, 34, 2, 1, 
2021/7/10, , 19, 38, 2, 1, 
2021/7/11, , 21, 37, 3, 1, 
2021/7/12, , 22, 34, 4, , 
2021/7/13, , 19, 27, 2, 1, 
2021/7/14, , 20, 32, 2, 1, 
2021/7/15, , 23, 32, 2, 1, 
