date, pm25
2019/12/26, 95
2019/12/27, 104
2019/12/28, 88
2019/12/29, 71
2019/12/30, 64
2019/7/2, 88
2019/7/3, 91
2019/7/4, 99
2019/7/7, 107
2019/7/8, 94
2019/7/9, 74
2019/7/10, 64
2019/7/11, 73
2019/7/12, 62
2019/7/13, 69
2019/7/14, 73
2019/7/15, 77
2019/7/16, 76
2019/7/17, 68
2019/7/18, 63
2019/7/19, 59
2019/7/20, 64
2019/7/21, 85
2019/7/22, 85
2019/7/23, 74
2019/7/24, 76
2019/7/25, 84
2019/7/26, 78
2019/7/27, 87
2019/7/28, 72
2019/7/29, 65
2019/7/30, 59
2019/7/31, 65
2019/8/1, 63
2019/8/2, 90
2019/8/5, 73
2019/8/6, 68
2019/8/14, 60
2019/8/15, 57
2019/8/16, 65
2019/8/17, 64
2019/8/18, 79
2019/8/19, 88
2019/8/20, 93
2019/8/21, 86
2019/8/22, 62
2019/8/23, 53
2019/8/24, 61
2019/8/25, 64
2019/8/26, 65
2019/8/27, 77
2019/8/28, 84
2019/8/29, 65
2019/8/30, 66
2019/8/31, 60
2019/9/1, 66
2019/9/2, 72
2019/9/3, 71
2019/9/4, 62
2019/9/5, 58
2019/9/6, 63
2019/9/7, 63
2019/9/8, 62
2019/9/9, 80
2019/9/10, 65
2019/9/11, 70
2019/9/12, 54
2019/9/13, 52
2019/9/14, 61
2019/9/15, 75
2019/9/16, 79
2019/9/17, 91
2019/9/18, 87
2019/9/19, 80
2019/9/20, 91
2019/9/21, 81
2019/9/22, 83
2019/9/23, 92
2019/9/24, 66
2019/9/25, 64
2019/9/26, 74
2019/9/27, 71
2019/9/28, 77
2019/9/29, 72
2019/9/30, 78
2019/10/1, 113
2019/4/26, 70
2019/4/27, 65
2019/4/28, 64
2019/4/29, 60
2019/4/30, 62
2019/5/1, 60
2019/5/2, 64
2019/5/3, 63
2019/5/4, 67
2019/5/5, 55
2019/5/6, 64
2019/5/7, 67
2019/5/8, 77
2019/5/9, 67
2019/5/10, 59
2019/5/11, 64
2019/5/12, 76
2019/5/13, 65
2019/5/14, 60
2019/5/15, 58
2019/5/16, 65
2019/5/17, 64
2019/5/18, 71
2019/5/19, 65
2019/5/20, 62
2019/5/21, 63
2019/5/22, 68
2019/5/23, 72
2019/5/24, 72
2019/5/25, 74
2019/5/26, 56
2019/5/27, 54
2019/5/28, 60
2019/5/29, 77
2019/5/30, 61
2019/5/31, 57
2019/6/1, 62
2019/6/2, 61
2019/6/3, 58
2019/6/6, 60
2019/6/7, 64
2019/6/8, 63
2019/6/9, 77
2019/6/10, 70
2019/6/11, 71
2019/6/12, 69
2019/6/13, 75
2019/6/14, 73
2019/6/15, 65
2019/6/16, 72
2019/6/17, 69
2019/6/18, 64
2019/6/19, 63
2019/6/24, 77
2019/6/25, 79
2019/6/26, 82
2019/6/27, 103
2019/6/28, 96
2019/6/29, 74
2019/6/30, 80
2019/7/1, 95
