date, pm25, pm10, o3, no2, so2, co
2020/2/3, 162, 79, 43, 10, 6, 5
2020/2/4, 154, 86, 55, 15, 5, 5
2020/2/5, 156, 84, 50, 21, 7, 4
2020/2/6, 130, 68, 47, 10, 5, 3
2020/2/7, 108, 71, 42, 13, 7, 3
2020/2/8, 108, 84, 51, 19, 5, 5
2020/2/9, 148, 97, 4, 35, 1, 6
2020/2/10, 157, , , , , 
2020/2/12, 196, 156, 36, 21, 10, 6
2020/2/13, 153, 252, 53, 19, 6, 5
2020/2/14, 161, 88, 26, 22, 7, 5
2020/2/15, 152, 92, , 18, 7, 4
2020/2/16, 126, 86, , 17, 5, 5
2020/2/17, 146, 118, 39, 26, 5, 3
2020/2/18, 181, 160, 59, 25, 7, 4
2020/2/19, 194, 117, 85, 27, 11, 5
2020/2/20, 172, 80, 29, 18, 8, 4
2020/2/21, 137, 65, 25, 13, 10, 3
2020/2/22, 104, 96, 51, 20, 11, 5
2020/2/23, 230, 102, 50, 23, 10, 5
2020/2/24, 159, 96, 44, 21, 8, 5
2020/2/25, 164, 92, 28, 22, 8, 4
2020/2/26, 122, 88, 37, 24, 12, 3
2020/2/27, 127, 94, 30, 27, 12, 5
2020/2/28, 138, 108, 25, 39, 12, 5
2020/2/29, 154, 99, 23, 26, 12, 4
2020/3/1, 141, 98, 8, 10, 9, 3
2020/3/2, 117, 79, 7, 11, 9, 4
2020/3/3, 124, 80, 13, 6, 20, 3
2020/3/4, 112, 75, 13, 5, 19, 2
2020/3/5, 103, 77, 12, 9, 22, 3
2020/3/6, 105, 62, 9, 2, 13, 1
2020/3/7, 65, 85, 12, 5, 10, 2
2020/3/8, 86, 80, 11, 12, 14, 3
2020/3/9, 90, 84, 11, 7, 10, 3
2020/3/10, 108, 68, 4, 5, 15, 2
2020/3/11, 95, 66, 9, 2, 9, 1
2020/3/12, 65, 52, 13, 6, 7, 1
2020/3/13, 70, 70, 12, 9, 8, 2
2020/3/14, 81, 83, 10, 11, 5, 2
2020/3/15, 139, 98, 5, 18, 12, 4
2020/3/16, 234, 99, 6, 20, 13, 5
2020/3/17, 151, 104, 68, 27, 8, 5
2020/3/18, 155, 74, 49, 14, 7, 3
2020/3/19, 120, 58, 41, 10, 4, 3
2020/3/20, 92, 37, 29, 3, 3, 2
2020/3/21, 62, 44, 38, 4, 6, 2
2020/3/22, 67, 44, 33, 1, 3, 2
2020/3/23, 68, 48, 37, 1, 3, 2
2020/3/24, 75, 61, 50, 1, 3, 2
2020/3/25, 96, 56, 33, 1, 4, 2
2020/3/26, 84, 52, 29, 1, 4, 2
2020/3/27, 67, 53, 39, 1, 5, 2
2020/3/28, 71, 53, 42, 3, 3, 2
2020/3/29, 90, 51, 45, 1, 3, 2
2020/3/30, 75, 49, 33, 1, 3, 2
2020/3/31, 71, 47, 30, 1, 3, 2
2020/4/1, 74, 47, 36, , 3, 2
2019/10/2, 41, 41, 4, 1, 4, 2
2019/10/3, 58, 50, 4, 2, 4, 3
2019/10/4, 62, 49, 7, 4, 6, 3
2019/10/5, 72, 61, 12, 6, 8, 5
2019/10/6, 109, 67, 30, 8, 8, 5
