date, pm25, o3, no2, co
2019/2/4, 6, 35, 1, 1
2019/2/5, 5, 35, 6, 1
2019/2/6, 6, 30, 6, 1
2019/2/7, 14, 33, 12, 2
2019/2/8, 13, 24, 39, 5
2019/2/9, 35, 35, 25, 4
2019/2/10, 21, 40, 4, 1
2019/2/11, 8, 33, 20, 2
2019/2/12, 31, 25, 38, 5
2019/2/13, 35, 36, 11, 2
2019/2/14, 15, 35, 5, 1
2019/2/15, 9, 40, 11, 2
2019/2/16, 10, 37, 12, 1
2019/2/17, 15, 36, 13, 2
2019/2/18, 13, 36, 5, 2
2019/2/19, 18, 34, 6, 1
2019/2/20, 13, 35, 9, 1
2019/2/21, 9, 40, 6, 1
2019/2/22, 11, 36, 7, 1
2019/2/23, 19, 34, 18, 2
2019/2/24, 23, 38, 17, 2
2019/2/25, 9, 37, 5, 1
2019/2/26, 11, 38, 3, 1
2019/2/27, 9, 33, 12, 2
2019/2/28, 17, 35, 15, 2
2019/3/1, 14, 31, 11, 1
2019/3/2, 13, 32, 10, 1
2019/3/3, 24, 32, 11, 1
2019/3/4, 16, 30, 21, 2
2019/3/5, 23, 29, 22, 2
2019/3/6, 11, 32, 5, 1
2019/3/7, 10, 34, 9, 2
2019/3/8, 9, 30, 12, 2
2019/3/9, 11, 33, 14, 2
2019/3/10, 23, 35, 10, 2
2019/3/11, 24, 39, 18, 3
2019/3/12, 23, 38, 24, 4
2019/3/13, 43, 37, 4, 1
2019/3/14, 7, 37, 10, 2
2019/3/15, 11, 37, 14, 2
2019/3/16, 21, 41, 20, 3
2019/3/17, 39, 41, 21, 3
2019/3/18, 45, 39, 22, 3
2019/3/19, 33, 55, 18, 3
2019/3/20, 21, 54, 2, 1
2019/3/21, 12, 47, 4, 1
2019/3/22, 14, 39, 5, 1
2019/3/23, 10, 35, 12, 2
2019/3/24, 20, 36, 8, 2
2019/3/25, 18, 43, 14, 3
2019/3/26, 20, 43, 13, 2
2019/3/27, 24, 47, 12, 2
2019/3/28, 26, 41, 2, 1
2019/3/29, 16, 33, 15, 3
2019/3/30, 32, 41, 8, 2
2019/3/31, 13, 43, 4, 1
2019/4/1, 10, 39, 13, 2
2018/10/2, 30, 25, 8, 1
2018/10/3, 37, 27, 9, 1
2018/10/4, 16, 27, 6, 
2018/10/5, 15, 38, 5, 
2018/10/6, 12, 38, 8, 1
2018/10/7, 21, 33, 3, 
2018/10/8, 12, 29, 5, 
2018/10/9, 7, 30, 4, 
2018/10/10, 25, 24, 5, 
2018/10/11, 19, 21, 12, 2
2018/10/12, 19, 30, 13, 2
2018/10/13, 33, 33, 11, 1
2018/10/14, 24, 28, 4, 
2018/10/15, 9, 31, 16, 1
2018/10/16, 20, 26, 22, 3
2018/10/17, 32, 32, 12, 1
2018/10/18, 16, 36, 11, 1
2018/10/19, 13, 33, 18, 2
2018/10/20, 25, 35, 19, 2
2018/10/21, 35, 29, 15, 2
2018/10/22, 20, 25, 17, 2
2018/10/23, 25, 26, 13, 1
2018/10/24, 15, 29, 16, 2
2018/10/25, 19, 30, 17, 2
2018/10/26, 24, 27, 19, 3
2018/10/27, 24, 27, 16, 2
2018/10/28, 20, 29, 17, 2
2018/10/29, 23, 27, 12, 1
2018/10/30, 16, 21, 11, 1
2018/10/31, 10, 22, 21, 3
2018/11/1, 23, 16, 18, 2
2018/11/2, 30, 28, 14, 2
2018/11/3, 19, 35, 13, 1
2018/11/4, 15, 28, 15, 1
2018/11/5, 14, 33, 20, 2
2018/11/6, 13, 34, 19, 2
2018/11/7, 18, 25, 20, 2
2018/11/8, 16, 28, 18, 2
2018/11/9, 17, 25, 24, 3
2018/11/10, 31, 26, 27, 3
2018/11/11, 41, 29, 16, 1
2018/11/12, 23, 28, 15, 1
2018/11/13, 17, 22, 28, 4
2018/11/14, 29, 14, 36, 6
2018/11/15, 48, 12, 34, 6
2018/11/16, 56, 12, 36, 7
2018/11/17, 54, 11, 30, 5
2018/11/18, 58, 24, 21, 3
2018/11/19, 27, 16, 31, 5
2018/11/20, 47, 13, 36, 6
2018/11/21, 52, 10, 39, 7
2018/11/22, 69, 26, 20, 3
2018/11/23, 37, 27, 12, 1
2018/11/24, 10, 29, 9, 1
2018/11/25, 10, 24, 18, 2
2018/11/26, 23, 17, 28, 5
2018/11/27, 35, 9, 33, 4
2018/11/28, 51, 4, 32, 5
2018/11/29, 77, 33, 25, 4
2018/11/30, 34, 22, 16, 2
2018/12/1, 16, 25, 13, 2
2018/12/2, 8, 27, 7, 1
2018/12/3, 19, 23, 20, 3
2018/12/4, 17, 19, 31, 4
2018/12/5, 30, 10, 37, 4
2018/12/6, 58, 16, 30, 3
2018/12/7, 78, 10, 36, 5
2018/12/8, 94, 11, 30, 4
2018/12/9, 95, 18, 21, 3
2018/12/10, 73, 16, 20, 3
2018/12/11, 76, 12, 18, 2
2018/12/12, 75, 20, 19, 3
2018/12/13, 47, 19, 24, 5
2018/12/14, 19, 11, 34, 6
2018/12/15, 37, 16, 28, 6
2018/12/16, 83, 9, 32, 9
2018/12/17, 80, 3, 31, 7
2018/12/18, 56, 6, 32, 8
2018/12/19, 68, 26, 20, 3
2018/12/20, 17, 14, 28, 6
2018/12/21, 30, 20, 23, 5
2018/12/22, 47, 27, 14, 2
2018/12/23, 11, 19, 26, 4
2018/12/24, 24, 14, 22, 3
2018/12/25, 57, 20, 15, 2
2018/12/26, 43, 22, 9, 2
2018/12/27, 6, 24, 14, 2
2018/12/28, 15, 27, 18, 3
2018/12/29, 16, 24, 15, 2
2018/12/30, 29, 23, 15, 2
2018/12/31, 33, , , 
2018/7/2, 13, 42, 6, 1
2018/7/3, 32, 41, 6, 1
2018/7/4, 25, 54, 7, 1
2018/7/5, 31, 50, 7, 1
2018/7/6, 63, 59, 7, 8
2018/7/7, 71, 53, 6, 14
2018/7/8, 33, 52, 4, 1
2018/7/9, 32, 68, 5, 1
2018/7/10, 31, 55, 6, 
2018/7/11, 25, 59, 6, 
2018/7/12, 34, 51, 4, 
2018/7/13, 35, 64, 5, 
2018/7/14, 20, 43, 5, 
2018/7/15, 23, 56, 3, 
2018/7/16, 26, 50, 6, 1
2018/7/17, 27, 53, 3, 1
2018/7/18, 24, 60, 7, 1
2018/7/19, 34, 64, 8, 1
2018/7/20, 59, 44, 8, 1
2018/7/21, 32, 53, 4, 1
2018/7/22, 33, 47, 3, 1
2018/7/23, 42, 64, 2, 1
2018/7/24, 27, , 8, 1
2018/7/25, 35, , 8, 1
2018/7/26, 44, 40, 7, 2
2018/7/27, 51, 47, 8, 2
2018/7/28, 47, 47, 6, 1
2018/7/29, 52, 40, 5, 1
2018/7/30, 51, 44, 4, 1
2018/7/31, 47, 52, 11, 2
2018/8/1, 50, 47, 9, 2
2018/8/2, 56, 40, 5, 1
2018/8/3, 49, 47, 4, 1
2018/8/4, 64, 48, 8, 
2018/8/5, 85, 38, 4, 
2018/8/6, 70, 37, 10, 
2018/8/7, 78, 40, 10, 
2018/8/8, 54, 37, 11, 
2018/8/9, 41, 43, 12, 
2018/8/10, 46, 41, 12, 4
2018/8/11, 74, 44, 11, 4
2018/8/12, 100, 39, 6, 2
2018/8/13, 67, 42, 8, 2
2018/8/14, 74, 52, 7, 2
2018/8/15, 57, 39, 10, 2
2018/8/16, 53, 52, 6, 2
2018/8/17, 48, 57, 6, 1
2018/8/18, 45, 46, 3, 1
2018/8/19, 43, 60, 5, 2
2018/8/20, 72, 44, 7, 2
2018/8/21, 47, 44, 8, 1
2018/8/22, 34, 36, 4, 1
2018/8/23, 24, 57, 10, 3
2018/8/24, 76, 40, 11, 6
2018/8/25, 51, 54, 9, 3
2018/8/26, 48, 48, 7, 2
2018/8/27, 37, 31, 6, 3
2018/8/28, 56, 39, 6, 2
2018/8/29, 15, 52, 12, 3
2018/8/30, 30, 38, 10, 2
2018/8/31, 16, 48, 6, 2
2018/9/1, 33, 46, 9, 4
2018/9/2, 46, 54, 7, 3
2018/9/3, 36, 56, 6, 3
2018/9/4, 34, 48, 13, 5
2018/9/5, 36, 55, 13, 5
2018/9/6, 37, 52, 8, 4
2018/9/7, 32, 54, 9, 5
2018/9/8, 33, 43, 7, 5
2018/9/9, 28, 52, 8, 6
2018/9/10, 59, 52, 13, 6
2018/9/11, 42, 49, 14, 7
2018/9/12, 38, 38, 10, 6
2018/9/13, 49, 39, 10, 6
2018/9/14, 40, 28, 20, 
2018/9/15, 32, 39, 7, 
2018/9/16, 63, 34, 7, 
2018/9/17, 67, 40, 13, 1
2018/9/18, 36, 34, 10, 1
2018/9/19, 22, 48, 15, 2
2018/9/20, 30, 40, 8, 1
2018/9/21, 21, 51, 16, 2
2018/9/22, 34, 45, 14, 2
2018/9/23, 33, 34, 6, 
2018/9/24, 17, 37, 9, 1
2018/9/25, 27, 41, 13, 1
2018/9/26, 23, 41, 12, 1
2018/9/27, 18, 41, 15, 2
2018/9/28, 20, 34, 15, 2
2018/9/29, 26, 39, 6, 
2018/9/30, 30, 30, 5, 
2018/10/1, 46, 27, 15, 2
2018/4/2, 18, 38, 14, 3
2018/4/3, 21, 39, 9, 2
2018/4/4, 12, 34, 21, 3
2018/4/5, 23, 39, 20, 3
2018/4/6, 22, 29, 13, 2
2018/4/7, 24, 13, 11, 2
2018/4/8, 17, 35, 11, 2
2018/4/9, 11, 38, 7, 2
2018/4/10, 11, 33, 18, 3
2018/4/11, 21, 41, 12, 2
2018/4/12, 25, 41, 6, 1
2018/4/13, 16, 36, 5, 1
2018/4/14, 9, 40, 9, 2
2018/4/15, 12, 38, 8, 2
2018/4/16, 15, 45, 1, 1
2018/4/17, 50, 37, 8, 2
2018/4/18, 34, 37, 15, 3
2018/4/19, 11, 46, 15, 3
2018/4/20, 16, 40, 10, 2
2018/4/21, 25, 43, 10, 2
2018/4/22, 23, 46, 9, 2
2018/4/23, 19, 42, 5, 1
2018/4/24, 19, 38, 6, 1
2018/4/25, 21, 46, 4, 1
2018/4/26, 18, 52, 14, 2
2018/4/27, 26, 47, 11, 2
2018/4/28, 38, 46, 5, 1
2018/4/29, 38, 41, 4, 1
2018/4/30, 28, 37, 5, 1
2018/5/1, 15, 38, 6, 1
2018/5/2, 9, 33, 10, 2
2018/5/3, 17, 37, 8, 2
2018/5/4, 17, 44, 9, 2
2018/5/5, 15, 46, 7, 2
2018/5/6, 18, 49, 7, 2
2018/5/7, 22, 48, 8, 2
2018/5/8, 22, 47, 8, 1
2018/5/9, 19, 38, 10, 2
2018/5/10, 22, 30, 8, 1
2018/5/11, 17, 35, 7, 1
2018/5/12, 18, 45, 5, 1
2018/5/13, 13, 46, 7, 1
2018/5/14, 12, 30, 10, 2
2018/5/15, 14, 44, 8, 2
2018/5/16, 15, 49, 8, 2
2018/5/17, 18, 49, 7, 1
2018/5/18, 23, 50, 8, 1
2018/5/19, 31, 49, 2, 1
2018/5/20, 28, 46, 2, 1
2018/5/21, 30, 53, 10, 2
2018/5/22, 27, 42, 9, 1
2018/5/23, 23, 40, 7, 1
2018/5/24, 29, 48, 9, 2
2018/5/25, 23, 48, 8, 2
2018/5/26, 23, 52, 6, 1
2018/5/27, 21, 45, 4, 1
2018/5/28, 25, 35, 4, 1
2018/5/29, 21, 47, 7, 1
2018/5/30, 8, 42, 7, 1
2018/5/31, 15, 42, 6, 1
2018/6/1, 21, 40, 4, 1
2018/6/2, 20, 51, 4, 1
2018/6/3, 17, 63, 7, 1
2018/6/4, 24, 47, 7, 1
2018/6/5, 26, 48, 6, 1
2018/6/6, 22, 44, 9, 2
2018/6/7, 36, 42, 7, 18
2018/6/8, 31, 55, 9, 39
2018/6/9, 35, 50, 5, 1
2018/6/10, 35, 43, 1, 1
2018/6/11, 37, 52, 5, 1
2018/6/12, 18, 51, 10, 1
2018/6/13, 22, 64, 14, 2
2018/6/14, 41, 43, 5, 1
2018/6/15, 32, 47, 6, 1
2018/6/16, 34, 49, 7, 1
2018/6/17, 27, 34, 7, 3
2018/6/18, 22, 47, 3, 1
2018/6/19, 19, 37, 4, 1
2018/6/20, 15, 42, 4, 1
2018/6/21, 13, 46, 7, 1
2018/6/22, 20, 44, 5, 1
2018/6/23, 16, 47, 4, 1
2018/6/24, 20, 42, 2, 1
2018/6/25, 19, 69, 6, 1
2018/6/26, 17, 48, 8, 1
2018/6/27, 25, 79, 10, 2
2018/6/28, 34, 58, 4, 1
2018/6/29, 43, 39, 4, 1
2018/6/30, 19, 41, 4, 1
2018/7/1, 12, 41, 3, 1
2018/1/2, 68, 15, 31, 7
2018/1/3, 62, 8, 39, 9
2018/1/4, 66, 6, 35, 9
2018/1/5, 79, 5, 22, 11
2018/1/6, 97, 1, 40, 12
2018/1/7, 104, 12, 27, 5
2018/1/8, 75, 7, 27, 6
2018/1/9, 50, 13, 16, 2
2018/1/10, 13, 13, 24, 4
2018/1/11, 19, 28, 17, 3
2018/1/12, 12, 26, 20, 4
2018/1/13, 16, 24, 24, 4
2018/1/14, 20, 20, 24, 5
2018/1/15, 33, 27, 26, 5
2018/1/16, 51, 27, 19, 3
2018/1/17, 27, 15, 32, 8
2018/1/18, 55, 13, 29, 6
2018/1/19, 40, 27, 7, 1
2018/1/20, 18, 29, 7, 1
2018/1/21, 10, 25, 17, 2
2018/1/22, 17, 16, 27, 4
2018/1/23, 20, 18, 32, 5
2018/1/24, 42, 17, 35, 7
2018/1/25, 39, 25, 13, 2
2018/1/26, 16, 25, 23, 3
2018/1/27, 16, 24, 24, 4
2018/1/28, 13, 22, 26, 4
2018/1/29, 31, 15, 27, 6
2018/1/30, 25, 10, 31, 8
2018/1/31, 30, 23, 23, 3
2018/2/1, 20, 19, 33, 5
2018/2/2, 30, 15, 30, 6
2018/2/3, 33, 32, 20, 3
2018/2/4, 19, 16, 25, 5
2018/2/5, 41, 33, 15, 2
2018/2/6, 16, 28, 17, 4
2018/2/7, 11, 28, 22, 4
2018/2/8, 16, 20, 25, 4
2018/2/9, 10, 25, 18, 2
2018/2/10, 14, 33, 8, 2
2018/2/11, 15, 30, 12, 2
2018/2/12, 10, 31, 13, 2
2018/2/13, 15, 24, 22, 4
2018/2/14, 36, 35, 19, 4
2018/2/15, 41, 32, 6, 1
2018/2/16, 11, 31, 20, 3
2018/2/17, 14, 33, 17, 3
2018/2/18, 20, 33, 3, 1
2018/2/19, 33, 30, 10, 2
2018/2/20, 12, 31, 14, 2
2018/2/21, 18, 27, 27, 4
2018/2/22, 26, 32, 25, 3
2018/2/23, 28, 28, 23, 3
2018/2/24, 21, 33, 21, 3
2018/2/25, 24, 37, 8, 2
2018/2/26, 10, 31, 20, 2
2018/2/27, 12, 27, 23, 3
2018/2/28, 31, 32, 18, 2
2018/3/1, 29, 36, 16, 2
2018/3/2, 27, 37, 4, 1
2018/3/3, 60, 31, 10, 2
2018/3/4, 13, 35, 6, 1
2018/3/5, 12, 35, 16, 3
2018/3/6, 13, 33, 18, 3
2018/3/7, 15, 30, 32, 5
2018/3/8, 32, 23, 35, 6
2018/3/9, 49, 32, 24, 5
2018/3/10, 32, 36, 19, 3
2018/3/11, 14, 41, 19, 3
2018/3/12, 19, 36, 18, 3
2018/3/13, 22, 34, 21, 4
2018/3/14, 22, 33, 12, 2
2018/3/15, 14, 30, 14, 2
2018/3/16, 12, 38, 8, 2
2018/3/17, 8, 39, 6, 1
2018/3/18, 11, 34, 14, 2
2018/3/19, 12, 33, 9, 2
2018/3/20, 11, 33, 17, 3
2018/3/21, 13, 37, 21, 2
2018/3/22, 27, 26, 5, 1
2018/3/23, 22, 38, 11, 2
2018/3/24, 12, 35, 11, 2
2018/3/25, 9, 37, 18, 4
2018/3/26, 13, 36, 13, 2
2018/3/27, 12, 37, 16, 3
2018/3/28, 13, 36, 17, 2
2018/3/29, 11, 39, 14, 2
2018/3/30, 17, 38, 14, 3
2018/3/31, 16, 39, 12, 2
2018/4/1, 15, 37, 11, 2
2017/10/2, 17, 29, 8, 1
2017/10/3, 10, 35, 13, 3
2017/10/4, 16, 34, 8, 1
2017/10/5, 12, 31, 13, 2
2017/10/6, 22, 29, 11, 2
2017/10/7, 16, 30, 11, 2
2017/10/8, 14, 32, 9, 1
2017/10/9, 13, 29, 11, 2
2017/10/10, 13, 29, 19, 3
2017/10/11, 16, 37, 19, 3
2017/10/12, 22, 33, 10, 2
2017/10/13, 40, 31, 21, 4
2017/10/14, 41, 31, 6, 1
2017/10/15, 14, 32, 18, 2
2017/10/16, 19, 25, 28, 5
2017/10/17, 41, 22, 31, 5
2017/10/18, 41, 32, 28, 5
2017/10/19, 47, 26, 26, 5
2017/10/20, 43, 36, 9, 1
2017/10/21, 23, 31, 16, 2
2017/10/22, 22, 29, 17, 2
2017/10/23, 17, 33, 16, 3
2017/10/24, 19, 30, 20, 3
2017/10/25, 22, 28, 25, 5
2017/10/26, 36, 25, 24, 5
2017/10/27, 35, 28, 19, 3
2017/10/28, 21, 29, 18, 3
2017/10/29, 27, 29, 19, 3
2017/10/30, 24, 23, 12, 2
2017/10/31, 18, 21, 16, 4
2017/11/1, 25, 25, 22, 4
2017/11/2, 23, 31, 17, 6
2017/11/3, 21, 30, 10, 
2017/11/4, 16, 33, 6, 
2017/11/5, 23, 23, 10, 
2017/11/6, 22, 30, 17, 1
2017/11/7, 17, 28, 17, 1
2017/11/8, 16, 21, 28, 2
2017/11/9, 29, 18, 30, 2
2017/11/10, 40, 8, 34, 3
2017/11/11, 58, 29, 20, 1
2017/11/12, 31, 22, 25, 2
2017/11/13, 32, 12, 31, 3
2017/11/14, 49, 22, 24, 2
2017/11/15, 39, 18, 28, 1
2017/11/16, 24, 30, 3, 
2017/11/17, 29, 25, 6, 
2017/11/18, 9, 27, 10, 2
2017/11/19, 14, 21, 23, 3
2017/11/20, 33, 6, 34, 5
2017/11/21, 62, 11, 26, 6
2017/11/22, 60, 13, 21, 6
2017/11/23, 31, 11, 15, 4
2017/11/24, 28, 20, 15, 3
2017/11/25, 25, 15, 21, 4
2017/11/26, 26, 20, 26, 6
2017/11/27, 47, 24, 8, 1
2017/11/28, 20, 23, 20, 4
2017/11/29, 22, 18, 24, 5
2017/11/30, 36, 11, 29, 6
2017/12/1, 57, 12, 30, 5
2017/12/2, 67, 10, 27, 6
2017/12/3, 66, 32, 9, 2
2017/12/4, 31, 25, 9, 1
2017/12/5, 16, 18, 18, 3
2017/12/6, 23, 16, 27, 5
2017/12/7, 42, 15, 29, 4
2017/12/8, 37, 15, 34, 7
2017/12/9, 63, 14, 32, 7
2017/12/10, 65, 11, 32, 7
2017/12/11, 77, 4, 37, 7
2017/12/12, 110, , 41, 7
2017/12/13, 146, , 38, 7
2017/12/14, 134, 2, 26, 6
2017/12/15, 72, 1, 30, 6
2017/12/16, 67, 5, 20, 4
2017/12/17, 59, 7, 14, 2
2017/12/18, 24, 4, 23, 6
2017/12/19, 45, 1, 29, 8
2017/12/20, 41, 18, 8, 1
2017/12/21, 38, 11, 13, 2
2017/12/22, 13, 6, 26, 4
2017/12/23, 35, 10, 23, 3
2017/12/24, 19, 3, 25, 3
2017/12/25, 29, , 33, 6
2017/12/26, 78, 8, 36, 10
2017/12/27, 79, 7, 41, 10
2017/12/28, 69, 11, 40, 11
2017/12/29, 76, 6, 41, 11
2017/12/30, 79, 8, 35, 7
2017/12/31, 37, 24, 24, 5
2018/1/1, 23, 16, 32, 7
2017/7/2, 24, 54, 6, 2
2017/7/3, 26, 55, 20, 5
2017/7/4, 28, 60, 4, 1
2017/7/5, 32, 54, 6, 1
2017/7/6, 36, 76, 10, 2
2017/7/7, 34, 64, 5, 1
2017/7/8, 32, 56, 3, 1
2017/7/9, 33, 51, 4, 1
2017/7/10, 30, 62, 5, 1
2017/7/11, 30, 55, 5, 1
2017/7/12, 28, 61, 5, 1
2017/7/13, 40, 70, 7, 2
2017/7/14, 34, 71, 7, 2
2017/7/15, 35, 58, 3, 1
2017/7/16, 27, 58, 3, 1
2017/7/17, 33, 53, 6, 2
2017/7/18, 28, 46, 4, 26
2017/7/19, 28, 38, 5, 13
2017/7/20, 25, 44, 5, 2
2017/7/21, 16, 56, 5, 1
2017/7/22, 32, 66, 4, 1
2017/7/23, 36, 73, 6, 1
2017/7/24, 38, 61, 6, 2
2017/7/25, 29, 46, 5, 1
2017/7/26, 23, 57, 5, 1
2017/7/27, 21, 57, 5, 1
2017/7/28, 23, 55, 10, 2
2017/7/29, 24, 56, 6, 1
2017/7/30, 22, 53, 4, 1
2017/7/31, 24, 61, 11, 2
2017/8/1, 27, 60, 5, 1
2017/8/2, 28, 59, 11, 2
2017/8/3, 41, 52, 8, 3
2017/8/4, 45, 53, 7, 2
2017/8/5, 53, 49, 3, 1
2017/8/6, 36, 47, 6, 1
2017/8/7, 52, 56, 6, 1
2017/8/8, 43, 50, 7, 1
2017/8/9, 40, 52, 6, 1
2017/8/10, 32, 58, 4, 1
2017/8/11, 24, 60, 7, 1
2017/8/12, 24, 47, 3, 1
2017/8/13, 13, 40, 3, 1
2017/8/14, 16, 36, 9, 2
2017/8/15, 34, 44, 5, 1
2017/8/19, 18, 50, 7, 1
2017/8/20, 23, 47, 6, 1
2017/8/21, 20, 45, 8, 1
2017/8/22, 20, 42, 10, 2
2017/8/23, 22, 38, 8, 1
2017/8/24, 18, 47, 8, 1
2017/8/25, 17, 42, 11, 2
2017/8/26, 22, 44, 9, 1
2017/8/27, 19, 54, 8, 1
2017/8/28, 26, 52, 10, 2
2017/8/29, 32, 59, 13, 2
2017/8/30, 40, 46, 6, 1
2017/8/31, 31, 44, 9, 2
2017/9/1, 25, 52, 10, 2
2017/9/2, 43, 75, 10, 3
2017/9/3, 52, 66, 8, 2
2017/9/4, 47, 67, 8, 2
2017/9/5, 38, 89, 4, 2
2017/9/6, 60, , , 
2017/9/11, 23, 53, 10, 2
2017/9/12, 27, 45, 10, 2
2017/9/13, 28, 35, 11, 2
2017/9/14, 23, 28, 4, 1
2017/9/15, 15, 37, 5, 1
2017/9/16, 33, 39, 5, 2
2017/9/17, 58, 45, 9, 3
2017/9/18, 48, 43, 7, 2
2017/9/19, 25, 32, 5, 2
2017/9/20, 18, 35, 10, 4
2017/9/21, 16, 37, 5, 4
2017/9/22, 11, 30, 5, 1
2017/9/23, 13, 27, 3, 2
2017/9/24, 27, 17, 3, 1
2017/9/25, 15, 30, 5, 6
2017/9/26, 18, 33, 10, 2
2017/9/27, 28, 35, 6, 1
2017/9/28, 17, 33, 5, 1
2017/9/29, 18, 39, 8, 1
2017/9/30, 17, 33, 9, 1
2017/10/1, 19, 31, 7, 1
2017/4/2, 9, 31, 11, 2
2017/4/3, 17, 43, 13, 3
2017/4/4, 16, 39, 9, 1
2017/4/5, 13, 40, 15, 3
2017/4/6, 20, 38, 13, 2
2017/4/7, 19, 39, 2, 1
2017/4/8, 17, 38, 4, 1
2017/4/9, 15, 33, 5, 1
2017/4/10, 9, 43, 8, 2
2017/4/11, 14, 28, 21, 3
2017/4/12, 39, 47, 15, 3
2017/4/13, 22, 49, 7, 1
2017/4/14, 26, 41, 5, 1
2017/4/15, 12, 41, 7, 1
2017/4/16, 11, 44, 13, 2
2017/4/17, 25, 37, 6, 1
2017/4/18, 20, 28, 10, 2
2017/4/19, 15, 44, 5, 1
2017/4/20, 17, 39, 9, 2
2017/4/21, 17, 40, 8, 1
2017/4/22, 13, 47, 7, 2
2017/4/23, 13, 42, 10, 2
2017/4/24, 19, 34, 11, 2
2017/4/25, 11, 28, 8, 1
2017/4/26, 10, 30, 12, 2
2017/4/27, 16, 43, 4, 1
2017/4/28, 12, 33, 7, 1
2017/4/29, 15, 39, 4, 1
2017/4/30, 13, 38, 7, 1
2017/5/1, 17, 39, 7, 2
2017/5/2, 11, 36, 7, 1
2017/5/3, 12, 40, 8, 1
2017/5/4, 17, 50, 12, 2
2017/5/5, 24, 39, 14, 2
2017/5/6, 25, 41, 7, 2
2017/5/7, 20, 43, 3, 1
2017/5/8, 20, 35, 5, 1
2017/5/9, 21, 43, 5, 1
2017/5/10, 15, 47, 6, 1
2017/5/11, 21, 49, 7, 1
2017/5/12, 21, 43, 9, 1
2017/5/13, 22, 45, 2, 1
2017/5/14, 18, 43, 6, 1
2017/5/15, 17, 39, 8, 2
2017/5/16, 21, 40, 5, 1
2017/5/17, 16, 36, 3, 1
2017/5/18, 9, 35, 7, 1
2017/5/19, 13, 36, 2, 1
2017/5/20, 9, 41, 7, 1
2017/5/21, 15, 42, 5, 1
2017/5/22, 11, 42, 7, 2
2017/5/23, 18, 42, 7, 1
2017/5/24, 15, 38, 8, 1
2017/5/25, 17, 44, 3, 1
2017/5/26, 16, 37, 8, 1
2017/5/27, 18, 36, 4, 1
2017/5/28, 14, 44, 4, 1
2017/5/29, 17, 49, 6, 2
2017/5/30, 22, 57, 6, 1
2017/5/31, 25, 49, 7, 1
2017/6/1, 23, 43, 7, 1
2017/6/2, 27, 46, 4, 1
2017/6/3, 18, 64, 7, 2
2017/6/4, 20, 45, 6, 1
2017/6/5, 26, 48, 4, 1
2017/6/6, 34, 63, 10, 2
2017/6/7, 31, 47, 6, 1
2017/6/8, 26, 48, 6, 1
2017/6/9, 22, 44, 5, 1
2017/6/10, 32, 38, 3, 1
2017/6/11, 23, 39, 4, 1
2017/6/12, 20, 42, 2, 1
2017/6/13, 17, 29, 4, 1
2017/6/14, 11, 39, 4, 1
2017/6/15, 19, 49, 8, 1
2017/6/16, 24, 35, 7, 2
2017/6/17, 18, 37, 4, 1
2017/6/18, 15, 40, 2, 1
2017/6/19, 12, 44, 6, 1
2017/6/20, 14, 50, 6, 1
2017/6/21, 18, 56, 7, 1
2017/6/22, 28, 46, 7, 2
2017/6/23, 19, 50, 6, 1
2017/6/24, 10, 58, 6, 1
2017/6/25, 21, 59, 4, 1
2017/6/26, 20, 50, 5, 1
2017/6/27, 18, 38, 4, 1
2017/6/28, 34, 39, 7, 1
2017/6/29, 16, 41, 4, 1
2017/6/30, 19, 55, 2, 
2017/7/1, 14, 76, 5, 1
2017/1/3, 46, 17, 33, 7
2017/1/4, 49, 31, 20, 3
2017/1/5, 37, 34, 21, 3
2017/1/6, 23, 21, 30, 4
2017/1/7, 42, 12, 52, 9
2017/1/8, 102, 24, 34, 5
2017/1/9, 82, 25, 11, 2
2017/1/10, 17, 36, 10, 2
2017/1/11, 10, 34, 17, 2
2017/1/12, 17, 12, 30, 3
2017/1/13, 43, 26, 27, 3
2017/1/14, 58, 21, 22, 3
2017/1/15, 65, 32, 11, 2
2017/1/16, 63, 31, 18, 3
2017/1/17, 64, 18, 37, 6
2017/1/18, 81, 18, 39, 7
2017/1/19, 103, 10, 34, 9
2017/1/20, 100, 30, 17, 6
2017/1/21, 57, 26, 18, 5
2017/1/22, 28, 31, 17, 3
2017/1/23, 17, 31, 11, 2
2017/1/24, 14, 14, 10, 2
2017/1/25, 22, 16, 9, 2
2017/1/26, 22, 15, 16, 3
2017/1/27, 35, 14, 24, 4
2017/1/28, 46, 15, 27, 4
2017/1/29, 68, 17, 31, 5
2017/1/30, 94, 8, 35, 5
2017/1/31, 112, 5, 33, 4
2017/2/1, 117, 3, 20, 4
2017/2/2, 91, , 33, 6
2017/2/3, 111, 12, 22, 6
2017/2/4, 59, 18, 12, 2
2017/2/5, 14, 22, 14, 2
2017/2/6, 21, 26, 2, 1
2017/2/7, 13, 21, 3, 1
2017/2/8, 10, 18, 9, 2
2017/2/9, 17, 14, 8, 1
2017/2/10, 12, 13, 14, 1
2017/2/11, 20, 17, 10, 2
2017/2/12, 16, 20, 12, 2
2017/2/13, 18, 15, 23, 4
2017/2/14, 41, 13, 24, 6
2017/2/15, 62, 7, 29, 6
2017/2/16, 64, 17, 20, 4
2017/2/17, 38, 30, 18, 4
2017/2/18, 36, 30, 6, 1
2017/2/19, 10, 27, 8, 1
2017/2/20, 11, 35, 7, 1
