date, pm25, pm10, o3, no2, so2, co
2021/10/12, 191, 83, 10, , 4, 
2021/10/13, 171, 76, 9, , 2, 
2021/10/14, 205, 77, 9, , 1, 
2021/10/15, 173, 54, 12, , 2, 
2021/10/16, 103, 59, 7, , 5, 
2021/10/17, 192, 74, 6, , 5, 
2021/10/18, 218, 78, 9, , 5, 
2021/10/19, 280, 73, 5, , 6, 
2021/10/20, 250, 85, 7, , 5, 
2021/10/21, 284, 77, 5, , 8, 
2021/10/22, 248, 76, 7, , 5, 
2021/10/23, 250, 80, 4, , 9, 
2021/10/24, 261, 80, 5, , 7, 
2021/10/25, 265, 77, 8, , 4, 
2021/10/26, 285, 77, 6, , 5, 
2021/10/27, 11, 73, 6, , 5, 
2021/10/30, 14, 73, 5, , 5, 
2021/10/31, 12, 73, 7, , 3, 
2021/11/1, 12, 72, 8, , 4, 
2021/11/2, 13, 70, 7, , 5, 
2021/11/3, 48, 101, 2, , 9, 
2021/11/4, 162, 97, 9, , 9, 
2021/11/5, 124, 60, 11, , 3, 
2021/11/6, 45, 65, 7, , 8, 
2021/11/7, 85, 77, 5, , 9, 
2021/11/8, 131, 79, 5, , 10, 
2021/11/9, 127, 98, 6, , 15, 
2021/11/10, 149, 83, 6, , 8, 
2021/11/11, 145, 83, 4, , 10, 
2021/11/12, 143, 86, 4, , 9, 
2021/11/13, 175, 82, 4, , 9, 
2021/11/14, 131, 91, 6, , 12, 
2021/11/15, 150, 88, 4, , 12, 
2021/11/16, 158, 89, 2, , 14, 
2021/11/17, 145, 81, 11, , 10, 
2021/11/18, 57, 80, 4, , 10, 
2021/11/19, 119, 68, 9, , 5, 
2021/11/20, 58, 58, 5, , 6, 
2021/11/21, 116, 40, 11, , 5, 
2021/11/22, 64, 72, 4, , 15, 
2021/11/23, 188, 83, 3, , 22, 
2021/11/24, 222, 106, 2, , 25, 
2021/11/25, 255, 96, 2, , 24, 
2021/11/26, 237, 91, 2, , 25, 
2021/11/27, 210, 75, 5, , 19, 
2021/11/28, 183, 38, 8, , 5, 
2021/11/29, 67, 70, 5, , 12, 
2021/11/30, 154, 76, 5, , 16, 
2021/12/1, 185, 89, 2, , 20, 
2021/12/2, 204, 77, 7, , 18, 
2021/12/3, 145, 89, 2, , 21, 
2021/12/4, 203, 104, 1, , 29, 
2021/12/5, 263, 100, 3, , 22, 
2021/12/6, 204, 95, 1, , 22, 
2021/12/7, 232, 107, 1, , 28, 
2021/12/8, 272, 119, 1, , 30, 
2021/12/9, 243, 149, 1, , 35, 
2021/12/10, 259, 75, 4, , 19, 
2021/12/11, 165, 64, 6, , 12, 
2021/12/12, 117, 91, 4, , 26, 
2021/12/13, 210, 124, 1, , 39, 
2021/12/14, 261, 149, 1, , 37, 
2021/12/15, 301, 80, 7, , 19, 
2021/12/16, 132, 81, 4, , 18, 
2021/12/17, 137, 93, 1, , 28, 
2021/12/18, 201, 102, 1, , 29, 
2021/12/19, 233, 72, 7, , 19, 
2021/12/20, 174, 63, 11, , 12, 
2021/12/21, 106, 95, 1, , 22, 
2021/12/22, 223, 89, 2, , 24, 
2021/12/23, 192, 76, 4, , 13, 
2021/12/24, 151, 93, 2, , 24, 
2021/12/25, 196, 107, 1, , 35, 
2021/12/26, 257, 149, , , 47, 
2021/12/27, 345, 139, , , 48, 
2021/12/28, 375, 448, 1, , 47, 
2021/12/29, 315, 80, 4, , 20, 
2021/12/30, 174, 106, 1, , 35, 
2021/12/31, 240, 101, 5, , 33, 
2022/1/1, 257, 70, 7, , 18, 
2022/1/2, 131, 85, 2, , 29, 
2022/1/3, 225, 146, 5, , 70, 34
2021/7/2, 78, 48, 4, , , 
2021/7/3, 71, 40, 9, , , 
2021/7/4, 88, 56, 8, , , 
2021/7/5, 112, 61, 8, , , 
2021/7/6, 137, 69, 15, , , 
2021/7/7, 117, 80, 11, , 1, 
2021/7/8, 133, 103, 18, , 4, 
2021/7/9, 148, 89, 6, , 3, 
2021/7/10, 93, 55, 13, , 4, 
2021/7/11, 90, 57, 12, , 2, 
2021/7/12, 189, 49, 6, , , 
2021/7/13, 117, 34, 11, , , 
2021/7/14, 66, 29, 11, , , 
2021/7/15, 59, 47, 10, , 1, 
2021/7/16, 102, 61, 11, , , 
2021/7/17, 102, 40, 13, , , 
2021/7/18, 132, 66, 13, , 1, 
2021/7/19, 132, 67, 15, , 1, 
2021/7/20, 105, 60, 3, , , 
2021/7/21, 142, 52, 6, , , 
2021/7/22, 144, 29, 14, , , 
2021/7/23, 78, 57, 7, , 1, 
2021/7/24, 136, 60, 9, , 1, 
2021/7/25, 168, 63, 11, , , 
2021/7/26, 126, 77, 12, , , 
2021/7/27, 124, 79, 15, , 1, 
2021/7/28, 119, 83, 15, , , 
2021/7/29, 129, 79, 18, , 1, 
2021/7/30, 118, 65, 14, , , 
2021/7/31, 79, 72, 9, , , 
2021/8/1, 118, 61, 16, , 4, 
2021/8/2, 194, 84, 11, , , 
2021/8/3, 167, 2, 5, , , 
2021/8/4, 118, 60, 9, , , 
2021/8/5, 312, 87, 13, , , 
2021/8/6, 306, 73, 15, , 1, 
2021/8/7, 155, 69, 22, , 1, 
2021/8/8, 113, 73, 8, , , 
2021/8/9, 180, 93, 16, , , 
2021/8/10, 392, 105, 16, , , 
2021/8/11, 502, 85, 17, , 1, 
2021/8/12, 315, 76, 21, , , 
2021/8/13, 209, 47, 16, , 1, 
2021/8/14, 153, 30, 16, , , 
2021/8/15, 82, 28, 14, , 1, 
2021/8/16, 124, 53, 15, , 2, 
2021/8/17, 103, 74, 17, , , 
2021/8/18, 127, 38, 15, , , 
2021/8/19, 82, 48, 12, , , 
2021/8/20, 70, 66, 10, 8, 2, 
2021/8/21, 102, 51, 13, 5, 1, 
2021/8/22, 87, 26, 9, 7, , 
2021/8/23, 90, 26, 6, 4, , 
2021/8/24, 71, 29, 6, 5, , 
2021/8/25, 93, 49, 7, 4, , 
2021/8/26, 94, 68, 6, 4, , 
2021/8/27, 113, 80, 7, 6, , 
2021/8/28, 113, 84, 7, 7, , 
2021/8/29, 146, 62, 13, 5, 4, 
2021/8/30, 122, 79, 13, 6, 2, 
2021/8/31, 114, 70, 16, 7, 2, 
2021/9/1, 119, 67, 12, 7, 1, 
2021/9/2, 115, 66, 11, 7, , 
2021/9/3, 98, 65, 11, 4, 1, 
2021/9/4, 46, 23, 9, 4, , 
2021/9/5, 53, 39, 13, 6, , 
2021/9/6, 111, 48, 13, 6, 1, 
2021/9/7, 89, 57, 10, 6, , 
2021/9/8, 71, 73, 12, 5, , 
2021/9/9, 81, 67, 10, 6, , 
2021/9/10, 114, 66, 9, 8, 2, 
2021/9/11, 116, 60, 6, 6, , 
2021/9/12, 119, 28, 10, 5, 1, 
2021/9/13, 62, 53, 12, 5, , 
2021/9/14, 110, 55, 10, 7, , 
2021/9/15, 98, 36, 12, 7, , 
2021/9/16, 106, 70, 11, 10, 1, 
2021/9/17, 126, 74, 11, 14, , 
2021/9/18, 109, 83, 12, 23, 2, 
2021/9/19, 129, 52, 7, 31, , 
2021/9/20, 128, 37, 10, 47, , 
2021/9/21, 131, 47, 11, 65, , 
2021/9/22, 108, 74, 12, 75, , 
2021/9/23, 111, 73, 9, , , 
2021/9/24, 96, 57, 13, , , 
2021/9/25, 103, 58, 17, , , 
2021/9/26, 111, 31, 10, , , 
2021/9/27, 80, 52, 11, , 1, 
2021/9/28, 100, 47, 14, , 2, 
2021/9/29, 62, 68, 8, , 1, 
2021/9/30, 141, 73, 11, , 1, 
2021/10/1, 142, 72, 10, , 3, 
2021/4/2, 71, 57, 20, 11, 10, 
2021/4/3, 89, 58, 16, 9, 14, 
2021/4/4, 104, 58, 18, 9, 12, 
2021/4/5, 138, 52, 11, 9, 20, 
2021/4/6, 91, 60, 16, 10, 17, 
2021/4/7, 83, 55, 16, 11, 15, 
2021/4/8, 110, 66, 15, 11, 13, 
2021/4/9, 90, 78, 14, 11, 12, 
2021/4/10, 72, 46, 20, 7, 15, 
2021/4/11, 64, 46, 21, 3, 5, 
2021/4/13, 123, 45, 24, 7, 10, 
2021/4/14, 105, 53, 16, 6, 14, 
2021/4/15, 114, 28, 24, 4, 5, 
2021/4/16, 64, 31, 25, 4, 5, 
2021/4/17, 104, 46, 21, 7, 14, 
2021/4/18, 155, 53, 20, 6, 10, 
2021/4/19, 141, 43, 22, 6, 13, 
2021/4/20, 119, 56, 20, 6, 9, 
2021/4/21, 133, 68, 18, 6, 12, 
2021/4/22, 153, 54, 17, 6, 16, 
2021/4/23, 94, 48, 18, 3, 5, 
2021/4/24, 71, 88, 22, 2, 2, 
2021/4/25, 79, 43, 20, 7, 5, 
2021/4/27, 92, 34, 26, 5, 4, 
2021/4/28, 83, 45, 28, 5, 4, 
