date, pm25, pm10, o3, no2, so2, co
2022/4/18, 93, 44, 10, 5, , 
2022/4/19, 93, 42, 12, 4, , 
2022/4/20, 83, 55, 23, 6, 1, 
2022/4/21, 99, 57, 14, 3, , 
2022/4/22, 89, 60, 10, 6, , 
2022/4/23, 67, 54, 8, 3, , 
2022/4/24, 56, 49, 8, 4, , 
2022/4/25, 63, 57, 7, 3, , 
2022/4/26, 59, 57, 7, 3, , 
2022/4/27, 60, 46, 18, 7, , 
2022/4/28, 72, 29, 11, 7, , 
2022/4/29, 72, 29, 22, 5, , 
2022/4/30, 60, 48, 64, 8, , 
2022/5/1, 97, 38, 17, 9, , 
2022/5/2, 75, 31, 19, 4, , 
2022/5/3, 63, 24, 11, 4, 2, 
2022/5/4, 56, 32, 10, 5, , 
2022/5/5, 68, 36, 16, 5, , 
2022/5/6, 79, 42, 20, 2, , 
2022/5/7, 95, 34, 9, 4, , 
2022/5/8, 79, 30, 11, 5, , 
2022/5/9, 70, 30, 6, 9, , 
2022/5/10, 65, 20, 3, 2, , 
2022/5/11, 45, 21, 5, 3, , 
2022/5/12, 57, 28, 9, 3, , 
2022/5/13, 64, 30, 5, 3, , 
2022/5/14, 66, 36, 4, 3, , 
2022/5/15, 79, 36, 4, 2, , 
2022/5/16, 74, 24, 4, 3, , 
2022/5/17, 53, 26, 13, 6, 1, 
2022/5/18, 57, 25, 8, 4, , 
2022/5/19, 58, 24, 5, 2, , 
2022/5/20, 51, 19, 8, 4, , 
2022/5/21, 33, 18, 9, 4, , 
2022/5/22, 39, 20, 10, 4, , 
2022/5/23, 59, 25, 11, 1, , 
2022/5/24, 56, 29, 8, 2, 1, 
2022/5/25, 59, 27, 14, 3, , 
2022/5/26, 60, 42, 5, 9, , 
2022/5/27, 58, 43, 8, 4, 1, 
2022/5/28, 73, 42, 10, 3, , 
2022/5/29, 73, 50, 14, 2, , 
2022/5/30, 92, 38, 14, 2, , 
2022/5/31, 73, 37, 15, 3, , 
2022/6/1, 78, 43, 16, 3, , 
2022/6/2, 83, 34, 10, 3, , 
2022/6/3, 65, 22, 6, 3, , 
2022/6/4, 48, 20, 8, 3, , 
2022/6/5, 43, 22, 12, 3, , 
2022/6/6, 50, 21, 10, 3, , 
2022/6/7, 44, 27, 10, 6, , 
2022/6/8, 57, 26, 10, 4, 1, 
2022/6/9, 55, 27, 9, 3, , 
2022/6/10, 63, 30, 13, 1, 1, 
2022/6/11, 66, 31, 12, 3, , 
2022/6/12, 61, 33, 15, 3, , 
2022/6/13, 63, 31, 14, 3, , 
2022/6/14, 77, 34, 7, 2, , 
2022/6/15, 70, 29, 5, 2, , 
2022/6/16, 66, 25, 3, 2, , 
2022/6/17, 59, 30, 4, 10, , 
2022/6/18, 65, 23, 2, 3, , 
2022/6/19, 64, 21, 1, 4, , 
2022/6/20, 60, 22, 6, 4, , 
2022/6/21, 49, 24, 8, 1, , 
2022/6/22, 54, 28, 15, 3, , 
2022/6/23, 66, 27, 13, 3, , 
2022/6/24, 54, 25, 13, 7, , 
2022/6/25, 55, 22, 10, 5, , 
2022/6/26, 51, 18, 7, 2, , 
2022/6/27, 42, 20, 6, 4, , 
2022/6/28, 44, 26, 18, 7, 1, 
2022/6/29, 57, 29, 14, 5, , 
2022/6/30, 76, 26, 9, 2, , 
2022/7/1, 68, 23, 10, 3, 1, 
2022/1/4, 82, 51, 18, 13, , 
2022/1/5, 101, 59, 21, 21, 1, 
2022/1/6, 112, 56, 23, 23, 1, 
2022/1/7, 113, 64, 20, 21, 1, 
2022/1/8, 129, 58, 19, 20, 1, 
2022/1/9, 103, 56, 20, 19, 1, 
2022/1/10, 117, 76, 23, 22, 1, 
2022/1/11, 117, 61, 21, 20, 1, 
2022/1/12, 104, 52, 19, 13, , 
2022/1/13, 99, 49, 22, 12, , 
2022/1/14, 94, 46, 21, 12, , 
2022/1/15, 85, 48, 25, 12, , 
2022/1/16, 94, 52, 23, 10, 1, 
2022/1/17, 101, 58, 20, 19, , 
2022/1/18, 120, 59, 18, 17, 1, 
2022/1/19, 110, 48, 19, 15, , 
2022/1/20, 85, 55, 25, 16, , 
2022/1/21, 102, 35, 12, 6, , 
2022/1/22, 67, 26, 7, 6, , 
2022/1/23, 57, 24, 15, 6, , 
2022/1/24, 64, 28, 15, 10, , 
2022/1/25, 74, 31, 19, 16, , 
2022/1/26, 82, 32, 14, 7, , 
2022/1/27, 81, 37, 12, 11, , 
2022/1/28, 87, 46, 11, 7, , 
2022/1/29, 83, 41, 16, 7, , 
2022/1/30, 86, 36, 12, 5, , 
2022/1/31, 78, 36, 9, 3, , 
2022/2/1, 76, 38, 10, 4, , 
2022/2/2, 70, 33, 9, 5, , 
2022/2/3, 60, 39, 10, 7, , 
2022/2/4, 74, 42, 14, 11, , 
2022/2/5, 78, 48, 14, 13, , 
2022/2/6, 94, 54, 22, 14, , 
2022/2/7, 112, 62, 27, 18, 1, 
2022/2/8, 146, 62, 19, 23, 1, 
2022/2/9, 144, 39, 20, 7, , 
2022/2/10, 88, 37, 18, 8, , 
2022/2/11, 77, 37, 17, 6, , 
2022/2/12, 69, 43, 14, 10, 1, 
2022/2/13, 80, 45, 11, 6, , 
2022/2/14, 95, 36, 7, 4, , 
2022/2/15, 71, 42, 8, 10, , 
2022/2/16, 83, 60, 12, 12, , 
2022/2/17, 119, 62, 6, 10, , 
2022/2/18, 119, 34, 7, 6, , 
2022/2/19, 62, 23, 4, 5, , 
2022/2/20, 47, 22, 4, 3, , 
2022/2/21, 40, 30, 9, 8, , 
2022/2/22, 59, 41, 11, 14, , 
2022/2/23, 75, 56, 22, 14, 1, 
2022/2/24, 105, 55, 18, 15, , 
2022/2/25, 103, 61, 20, 13, 1, 
2022/2/26, 118, 58, 24, 15, 1, 
2022/2/27, 122, 58, 24, 14, 1, 
2022/2/28, 98, 64, 36, 16, 1, 
2022/3/1, 150, 50, 16, 7, , 
2022/3/2, 107, 41, 14, 5, , 
2022/3/3, 83, 37, 12, 4, , 
2022/3/4, 69, 42, 14, 3, , 
2022/3/5, 81, 48, 11, 5, , 
2022/3/6, 86, 39, 10, 4, , 
2022/3/7, 78, 35, 11, 4, , 
2022/3/8, 71, 45, 17, 10, , 
2022/3/9, 89, 70, 41, 17, , 
2022/3/10, 147, 46, 14, 5, , 
2022/3/11, 93, 48, 11, 4, , 
2022/3/12, 86, 50, 14, 5, , 
2022/3/13, 93, 49, 15, 4, , 
2022/3/14, 93, 38, 11, 6, , 
2022/3/15, 79, 30, 11, 7, , 
2022/3/16, 59, 23, 8, 2, , 
2022/3/17, 50, 23, 9, 1, , 
2022/3/18, 54, 36, 8, 4, , 
2022/3/19, 72, 36, 27, 4, , 
2022/3/20, 85, 36, 5, 6, , 
2022/3/21, 76, 27, 4, 5, , 
2022/3/22, 56, 31, 2, 6, , 
2022/3/23, 56, 58, 5, 5, , 
2022/3/24, 74, 57, 4, 6, , 
2022/3/25, 70, 60, 4, 4, , 
2022/3/26, 66, 31, 6, 3, , 
2022/3/27, 59, 26, 7, 3, , 
2022/3/28, 55, 32, 10, 5, , 
2022/3/29, 71, 30, 11, 5, , 
2022/3/30, 64, 34, 18, 5, , 
2022/3/31, 69, 42, 27, 9, , 
2022/4/1, 84, 42, 13, 4, , 
2021/10/2, 58, 24, 11, 6, 1, 
2021/10/3, 57, 36, 18, 7, 1, 
2021/10/4, 72, 33, 17, 10, 1, 
2021/10/5, 73, 43, 19, 11, 2, 
2021/10/6, 83, 26, 14, 7, , 
2021/10/7, 64, 34, 11, 10, 1, 
2021/10/8, 69, 51, 20, 12, 1, 
2021/10/9, 100, 25, 5, 5, , 
2021/10/10, 54, 22, 12, 3, , 
2021/10/11, 48, 22, 8, 4, , 
2021/10/12, 43, 21, 7, 4, , 
2021/10/13, 47, 19, 13, 2, , 
2021/10/14, 39, 23, 8, 5, , 
2021/10/15, 49, 25, 5, 7, , 
2021/10/16, 57, 31, 6, 4, , 
2021/10/17, 57, 17, 6, 6, , 
2021/10/18, 38, 23, 8, 9, , 
2021/10/19, 48, 38, 9, 11, 1, 
2021/10/20, 72, 45, 20, 11, , 
2021/10/21, 87, 50, 21, 13, 1, 
2021/10/22, 97, 37, 15, 11, 1, 
2021/10/23, 75, 29, 9, 5, , 
2021/10/24, 58, 28, 17, 5, , 
2021/10/25, 56, 30, 20, 6, , 
2021/10/26, 64, 40, 26, 6, , 
2021/10/27, 80, 46, 25, 8, 1, 
2021/10/28, 86, 50, 10, 9, 1, 
2021/10/29, 92, 35, 17, 8, , 
2021/10/30, 76, 45, 13, 10, , 
