date, pm25
2018/10/25, 42
2018/10/26, 51
2018/10/27, 42
2018/10/28, 35
2018/10/29, 43
2018/10/30, 49
2018/10/31, 55
2018/11/1, 51
2018/11/2, 50
2018/11/3, 49
2018/11/4, 62
2018/11/5, 67
2018/11/6, 78
2018/11/7, 60
2018/11/8, 50
2018/11/9, 57
2018/11/10, 75
2018/11/11, 65
2018/11/12, 46
2018/11/13, 42
2018/11/14, 49
2018/11/15, 45
2018/11/16, 64
2018/11/17, 56
2018/11/18, 47
2018/11/19, 49
2018/11/20, 49
2018/11/21, 40
2018/11/22, 51
2018/11/23, 38
2018/11/24, 45
2018/11/25, 39
2018/11/26, 42
2018/11/27, 39
2018/11/28, 61
2018/11/29, 47
2018/11/30, 45
2018/12/1, 54
2018/12/2, 39
2018/12/3, 44
2018/12/4, 45
2018/12/5, 47
2018/12/6, 45
2018/12/7, 53
2018/12/8, 59
2018/12/9, 70
2018/12/10, 61
2018/12/11, 72
2018/12/12, 61
2018/12/13, 55
2018/12/14, 58
2018/12/15, 68
2018/12/16, 66
2018/12/17, 49
2018/12/18, 59
2018/12/19, 64
2018/12/20, 79
2018/12/21, 68
2018/12/22, 61
2018/12/23, 67
2018/12/24, 61
2018/12/25, 62
2018/12/26, 80
2018/12/27, 57
2018/12/28, 59
2018/12/29, 87
2018/12/30, 57
2018/12/31, 67
2018/7/2, 120
2018/7/3, 117
2018/7/4, 124
2018/7/5, 91
2018/7/6, 102
2018/7/7, 95
2018/7/8, 112
2018/7/9, 98
2018/7/10, 104
2018/7/11, 110
2018/7/12, 101
2018/7/13, 103
2018/7/14, 100
2018/7/15, 113
2018/7/16, 107
2018/7/17, 116
2018/7/18, 77
2018/7/19, 93
2018/7/20, 90
2018/7/21, 94
2018/7/22, 97
2018/7/23, 87
2018/7/24, 94
2018/7/25, 77
2018/7/26, 94
2018/7/27, 82
2018/7/28, 103
2018/7/29, 80
2018/7/30, 58
2018/7/31, 68
2018/8/1, 99
2018/8/2, 108
2018/8/3, 121
2018/8/4, 104
2018/8/5, 82
2018/8/6, 69
2018/8/7, 84
2018/8/8, 83
2018/8/9, 67
2018/8/10, 52
2018/8/11, 76
2018/8/12, 110
2018/8/13, 107
2018/8/14, 101
2018/8/15, 71
2018/8/16, 82
2018/8/17, 105
2018/8/18, 76
2018/8/19, 120
2018/8/20, 90
2018/8/21, 77
2018/8/22, 85
2018/8/23, 91
2018/8/24, 68
2018/8/25, 77
2018/8/26, 77
2018/8/27, 78
2018/8/28, 70
2018/8/29, 86
2018/8/30, 75
2018/8/31, 86
2018/9/1, 76
2018/9/2, 106
2018/9/3, 88
2018/9/4, 78
2018/9/5, 56
2018/9/6, 59
2018/9/7, 56
2018/9/8, 55
2018/9/9, 45
2018/9/12, 34
2018/9/13, 66
2018/9/14, 65
2018/9/15, 78
2018/9/16, 59
2018/9/19, 73
2018/9/20, 58
2018/9/21, 66
2018/9/22, 58
2018/9/23, 64
2018/9/24, 58
2018/9/25, 60
2018/9/26, 74
2018/9/27, 122
2018/9/28, 92
2018/9/29, 57
2018/9/30, 60
2018/10/1, 59
2018/4/2, 64
2018/4/3, 62
2018/4/4, 53
2018/4/5, 59
2018/4/6, 103
2018/4/7, 75
2018/4/8, 119
2018/4/9, 81
2018/4/10, 52
2018/4/11, 65
2018/4/12, 69
2018/4/13, 66
2018/4/14, 75
2018/4/15, 81
2018/4/16, 71
2018/4/17, 78
2018/4/18, 85
2018/4/19, 74
2018/4/20, 72
2018/4/21, 57
2018/4/22, 72
2018/4/23, 42
2018/4/24, 29
2018/4/25, 34
2018/4/26, 38
2018/4/27, 75
2018/4/28, 80
2018/4/29, 67
2018/4/30, 66
2018/5/1, 75
2018/5/2, 91
2018/5/3, 80
2018/5/4, 73
2018/5/5, 68
2018/5/6, 53
2018/5/7, 50
2018/5/8, 48
2018/5/9, 58
2018/5/10, 54
2018/5/11, 73
2018/5/12, 69
2018/5/17, 132
2018/5/18, 94
2018/5/19, 99
2018/5/20, 92
2018/5/21, 70
2018/5/22, 45
2018/5/23, 52
2018/5/24, 89
2018/5/25, 113
2018/5/26, 119
2018/5/27, 112
2018/5/28, 122
2018/5/29, 105
2018/5/30, 95
2018/5/31, 102
2018/6/1, 125
2018/6/2, 131
2018/6/3, 114
2018/6/4, 105
2018/6/5, 104
2018/6/6, 90
2018/6/7, 89
2018/6/8, 105
2018/6/9, 105
2018/6/10, 93
2018/6/11, 110
2018/6/12, 97
2018/6/13, 86
2018/6/14, 120
2018/6/15, 100
2018/6/16, 108
2018/6/17, 93
2018/6/19, 135
2018/6/20, 115
2018/6/21, 139
2018/6/22, 150
2018/6/23, 137
2018/6/24, 116
2018/6/25, 124
2018/6/26, 119
2018/6/27, 115
2018/6/28, 115
2018/6/29, 121
2018/6/30, 114
2018/7/1, 120
2018/1/5, 105
2018/1/6, 92
2018/1/7, 120
2018/1/8, 108
