date, pm25, pm10, o3, no2, so2, co
2022/6/7, 43, 23, 24, 22, 1, 4
2022/6/8, 45, 22, 35, 20, 1, 3
2022/6/9, 43, 26, 23, 19, 1, 5
2022/6/10, 46, 27, 11, 14, 1, 5
2022/6/11, 43, 27, 24, 12, , 6
2022/6/12, 40, 25, 19, 14, , 6
2022/6/13, 41, 31, 23, 16, , 8
2022/6/14, 46, 28, 23, 13, , 6
2022/6/15, 41, 25, 8, 14, , 7
2022/6/16, 44, 31, 16, 19, , 8
2022/6/17, 47, 29, 11, 16, , 6
2022/6/18, 47, 31, 30, 16, , 6
2022/6/19, 55, 28, 33, 10, , 5
2022/6/20, 54, 35, 28, 17, , 6
2022/6/21, 64, 32, 22, 14, , 7
2022/6/22, 60, 39, 41, 17, , 7
2022/6/23, 61, 34, 35, 19, , 7
2022/6/24, 63, 30, 28, 19, , 8
2022/6/25, 51, 29, 23, 16, , 6
2022/6/26, 46, 28, 26, 11, , 6
2022/6/27, 47, 28, 36, 17, , 7
2022/6/28, 50, 24, 21, 12, 1, 5
2022/6/29, 36, 27, 16, 11, , 5
2022/6/30, 40, 19, 11, 5, , 3
2022/7/1, 25, 19, 11, 6, , 3
2022/1/4, 78, 27, 26, 20, 1, 9
2022/1/5, 58, 32, 18, 24, , 13
2022/1/6, 61, 28, 22, 17, , 10
2022/1/7, 56, 31, 25, 17, , 7
2022/1/8, 55, 34, 25, 14, 1, 5
2022/1/9, 52, 28, 27, 11, , 5
2022/1/10, 52, 27, 23, 19, 1, 7
2022/1/11, 52, 40, 25, 16, , 9
2022/1/12, 86, 33, 26, 21, 1, 7
2022/1/13, 52, 42, 27, 22, 1, 8
2022/1/14, 89, 42, 27, 20, 1, 6
2022/1/15, 74, 30, 23, 19, 1, 7
2022/1/16, 58, 28, 28, 14, , 7
2022/1/17, 57, 13, 29, 15, , 7
2022/1/18, 27, 22, 26, 20, , 7
2022/1/19, 43, 23, 27, 19, , 7
2022/1/20, 49, 31, 29, 18, , 7
2022/1/21, 57, 22, 28, 20, , 7
2022/1/22, 50, 16, 22, 21, , 8
2022/1/23, 42, 24, 11, 22, , 10
2022/1/24, 55, 23, 21, 18, , 8
2022/1/25, 47, 31, 22, 20, , 9
2022/1/26, 58, 23, 23, 19, , 8
2022/1/27, 45, 34, 26, 17, 1, 7
2022/1/28, 64, 16, 26, 14, , 6
2022/1/29, 35, 12, 27, 10, , 4
2022/1/30, 23, 15, 28, 9, , 4
2022/1/31, 32, 28, 28, 8, , 4
2022/2/1, 51, 19, 32, 11, , 4
2022/2/2, 47, 12, 37, 8, , 5
2022/2/3, 18, 13, 29, 11, , 5
2022/2/4, 32, 14, 27, 8, , 4
2022/2/5, 31, 27, 32, 10, , 5
2022/2/6, 62, 23, 35, 8, , 4
2022/2/7, 53, 22, 25, 17, , 7
2022/2/8, 38, 21, 22, 16, , 7
2022/2/9, 35, 20, 25, 20, 1, 8
2022/2/10, 34, 22, 21, 18, , 9
2022/2/11, 31, 25, 20, 17, 1, 8
2022/2/12, 36, 29, 22, 19, , 9
