date, pm25
2020/1/6, 165
2020/1/7, 191
2020/1/8, 152
2020/1/9, 151
2020/1/10, 140
2020/1/11, 114
2020/1/12, 134
2020/1/13, 119
2020/1/14, 105
2020/1/15, 130
2020/1/16, 106
2020/1/17, 122
2020/1/18, 163
2020/1/19, 184
2020/1/20, 126
2020/1/21, 168
2020/1/22, 170
2020/1/23, 172
2020/1/24, 154
2020/1/25, 149
2020/1/26, 152
2020/1/27, 141
2020/1/28, 106
2020/1/29, 107
2020/1/30, 123
2020/1/31, 141
2020/2/1, 164
2020/2/2, 160
2020/2/3, 132
2020/2/4, 165
2020/2/5, 116
2020/2/6, 135
2020/2/7, 154
2020/2/8, 161
2020/2/9, 139
2020/2/10, 151
2020/2/11, 168
2020/2/12, 174
2020/2/13, 154
2020/2/14, 175
2020/2/15, 166
2020/2/16, 157
2020/2/17, 175
2020/2/18, 201
2020/2/19, 179
2020/2/20, 101
2020/2/21, 159
2020/2/22, 129
2020/2/23, 140
2020/2/24, 153
2020/2/25, 152
2020/2/26, 109
2020/2/27, 109
2020/2/28, 117
2020/2/29, 105
2020/3/1, 158
2020/3/2, 144
2020/3/3, 156
2020/3/4, 111
2020/3/5, 94
2020/3/6, 96
2020/3/7, 150
2020/3/8, 139
2020/3/9, 108
2020/3/10, 111
2020/3/11, 103
2020/3/12, 83
2020/3/13, 154
2020/3/14, 152
2020/3/15, 169
2020/3/16, 145
2020/3/17, 135
2020/3/18, 147
2020/3/19, 157
2020/3/20, 108
2020/3/21, 81
2020/3/22, 70
2020/3/23, 66
2020/3/24, 72
2020/3/25, 52
2020/3/26, 88
2020/3/27, 72
2020/3/28, 69
2020/3/29, 66
2020/3/30, 80
2020/3/31, 92
2020/4/1, 61
2019/10/2, 63
2019/10/3, 66
2019/10/4, 70
2019/10/5, 79
2019/10/6, 91
2019/10/7, 79
2019/10/8, 84
2019/10/9, 114
2019/10/10, 103
2019/10/11, 87
2019/10/12, 104
2019/10/13, 99
2019/10/14, 106
2019/10/15, 91
2019/10/16, 101
2019/10/17, 121
2019/10/18, 102
2019/10/19, 118
2019/10/20, 156
2019/10/21, 148
2019/10/22, 169
2019/10/23, 155
2019/10/24, 118
2019/10/25, 145
2019/10/26, 161
2019/10/27, 161
2019/10/28, 155
2019/10/29, 144
2019/10/30, 146
2019/10/31, 122
2019/11/1, 101
2019/11/2, 129
2019/11/3, 105
2019/11/4, 89
2019/11/5, 117
2019/11/6, 131
2019/11/7, 106
2019/11/11, 136
2019/11/12, 147
2019/11/13, 164
2019/11/14, 168
2019/11/15, 152
2019/11/19, 129
2019/11/20, 134
2019/11/21, 113
2019/11/22, 145
2019/11/23, 166
2019/11/24, 171
2019/11/25, 160
2019/11/26, 143
2019/11/27, 141
2019/11/28, 149
2019/11/29, 156
2019/11/30, 150
2019/12/1, 158
2019/12/2, 148
2019/12/3, 155
2019/12/4, 140
2019/12/5, 132
2019/12/6, 138
2019/12/7, 137
2019/12/8, 143
2019/12/9, 148
2019/12/10, 167
2019/12/11, 210
2019/12/12, 102
2019/12/13, 160
2019/12/14, 169
2019/12/15, 157
2019/12/16, 161
2019/12/17, 164
2019/12/18, 134
2019/12/19, 141
2019/12/20, 175
2019/12/21, 165
2019/12/22, 154
2019/12/23, 135
2019/12/24, 146
2019/12/25, 152
2019/12/26, 149
2019/12/27, 165
2019/12/28, 210
2019/12/29, 198
2019/12/30, 177
2019/7/2, 88
2019/7/3, 94
2019/7/4, 90
2019/7/5, 94
2019/7/6, 98
2019/7/7, 101
2019/7/8, 103
2019/7/9, 111
2019/7/10, 113
2019/7/11, 95
2019/7/12, 97
2019/7/13, 98
2019/7/14, 89
2019/7/15, 81
2019/7/16, 90
2019/7/17, 87
2019/7/18, 91
2019/7/19, 90
2019/7/20, 87
2019/7/21, 88
2019/7/22, 82
2019/7/23, 83
2019/7/24, 80
2019/7/25, 75
2019/7/26, 81
2019/7/27, 101
2019/7/28, 90
2019/7/29, 82
2019/7/30, 73
2019/7/31, 72
2019/8/1, 75
2019/8/2, 84
2019/8/3, 91
2019/8/4, 88
2019/8/5, 87
2019/8/6, 89
2019/8/7, 96
2019/8/8, 103
2019/8/9, 114
2019/8/10, 120
2019/8/11, 101
2019/8/12, 62
2019/8/13, 55
2019/8/14, 82
2019/8/15, 50
2019/8/16, 56
2019/8/17, 63
2019/8/18, 55
2019/8/19, 58
2019/8/20, 64
2019/8/21, 65
2019/8/22, 73
2019/8/23, 69
2019/8/24, 79
2019/8/25, 78
2019/8/26, 86
2019/8/27, 90
2019/8/28, 85
2019/8/29, 91
2019/8/30, 89
2019/8/31, 118
2019/9/1, 107
2019/9/2, 78
2019/9/3, 82
2019/9/4, 81
2019/9/5, 77
2019/9/6, 79
2019/9/7, 85
2019/9/8, 86
2019/9/9, 88
2019/9/10, 81
2019/9/11, 76
2019/9/12, 87
2019/9/13, 81
2019/9/14, 77
2019/9/15, 71
2019/9/16, 69
2019/9/17, 68
2019/9/18, 78
2019/9/19, 96
2019/9/20, 99
2019/9/21, 100
2019/9/22, 131
2019/9/23, 136
2019/9/24, 118
2019/9/25, 79
2019/9/26, 91
2019/9/27, 139
2019/9/28, 119
2019/9/29, 134
2019/9/30, 73
2019/10/1, 95
2019/5/24, 112
2019/5/25, 124
2019/5/26, 127
2019/5/27, 119
2019/5/28, 93
2019/5/29, 83
2019/5/30, 77
2019/5/31, 84
2019/6/1, 100
2019/6/2, 78
2019/6/3, 72
2019/6/4, 65
2019/6/5, 66
2019/6/6, 62
2019/6/7, 62
2019/6/8, 63
2019/6/9, 61
2019/6/10, 62
2019/6/11, 67
2019/6/12, 76
2019/6/13, 112
2019/6/14, 127
2019/6/15, 113
2019/6/16, 101
2019/6/17, 85
2019/6/18, 73
2019/6/19, 83
2019/6/20, 99
2019/6/21, 90
2019/6/22, 102
2019/6/23, 133
2019/6/24, 116
2019/6/25, 118
2019/6/26, 95
2019/6/27, 82
2019/6/28, 79
2019/6/29, 88
2019/6/30, 91
2019/7/1, 93
