date, pm25, pm10, o3, no2
2017/1/23, 33, , , 17
2017/1/24, 48, , , 110
2017/1/25, 38, , , 110
2017/1/26, 31, , , 65
2017/1/27, 81, , , 112
2017/1/28, 99, , , 15
2017/1/29, 67, , , 13
2017/1/30, 37, , , 14
2017/1/31, 18, 17, , 8
2017/2/1, 43, 14, , 18
2017/2/2, 45, 23, , 11
2017/2/3, 60, 23, , 11
2017/2/4, 51, 13, , 7
2017/2/5, 33, 13, , 14
2017/2/6, 35, 11, , 14
2017/2/7, 35, 13, , 10
2017/2/8, 36, 14, , 13
2017/2/9, 36, 19, , 19
2017/2/10, 30, 11, , 35
2017/2/11, 24, 12, , 16
2017/2/12, 26, 18, , 20
2017/2/13, 35, 25, , 20
2017/2/14, 60, 40, , 17
2017/2/15, 86, 38, , 16
2017/2/16, 98, 7, , 10
2017/2/17, 20, 12, , 17
2017/2/18, 32, 7, , 9
2017/2/19, 27, 4, , 10
2017/2/20, 8, 8, , 9
2017/2/21, 14, 8, , 11
2017/2/22, 18, 8, , 8
2017/2/23, 14, 10, , 30
2017/2/24, 22, 11, , 15
2017/2/25, 19, 8, , 11
2017/2/26, 21, 8, , 5
2017/2/27, 21, 20, , 17
2017/2/28, 31, 14, , 20
2017/3/1, 22, 10, , 16
2017/3/2, 22, 7, , 10
2017/3/3, 13, 31, , 26
2017/3/4, 27, 11, , 17
2017/3/5, 30, 14, , 13
2017/3/6, 38, 20, , 28
2017/3/7, 39, 13, , 13
2017/3/8, 28, 7, , 9
2017/3/9, 19, 10, , 18
2017/3/10, 19, 15, , 20
2017/3/11, 28, 9, , 13
2017/3/12, 29, 15, , 12
2017/3/13, 49, 18, , 14
2017/3/14, 40, 11, , 5
2017/3/15, 25, 13, , 12
2017/3/16, 30, 6, , 6
2017/3/17, 12, 4, , 17
2017/3/18, 13, 9, , 11
2017/3/19, 14, 6, , 9
2017/3/20, 13, 6, , 7
2017/3/21, 13, 5, , 8
2017/3/22, 9, 20, , 24
2017/3/23, 33, 19, , 29
2017/3/24, 26, 23, , 20
2017/3/25, 43, 13, , 14
2017/3/26, 33, 11, , 13
2017/3/27, 26, 13, , 14
2017/3/28, 24, 15, , 25
2017/3/29, 45, 34, , 26
2017/3/30, 90, 7, , 9
2017/3/31, 19, 9, , 10
2017/4/1, 28, 8, , 18
2016/10/2, 15, 8, , 14
2016/10/3, 23, 8, , 11
2016/10/4, 18, 17, , 12
2016/10/5, 39, 24, , 15
2016/10/6, 44, 21, , 31
2016/10/7, 38, 19, , 19
2016/10/8, 37, 12, , 17
2016/10/9, 29, 7, , 15
2016/10/10, 17, 21, , 20
2016/10/11, 25, 24, , 27
2016/10/12, 28, 25, , 32
2016/10/13, 29, 23, , 21
2016/10/14, 32, 36, , 26
2016/10/15, 50, 47, , 18
2016/10/16, 56, 37, , 7
2016/10/17, 57, 19, , 9
2016/10/18, 21, 11, , 14
2016/10/19, 11, 15, , 23
2016/10/20, 18, 22, , 27
2016/10/21, 28, 23, , 22
2016/10/22, 38, 27, , 22
2016/10/23, 40, 22, , 25
2016/10/24, 26, 14, , 20
2016/10/25, 20, 13, , 11
2016/10/26, 21, 16, , 11
2016/10/27, 29, 13, , 14
2016/10/28, 17, 17, , 16
2016/10/29, 26, 19, , 15
2016/10/30, 35, 19, , 13
2016/10/31, 37, 16, , 21
2016/11/1, 29, 13, , 13
2016/11/2, 14, 12, , 17
2016/11/3, 17, 10, , 15
2016/11/4, 19, 11, , 17
2016/11/5, 13, 15, , 20
2016/11/6, 22, 15, , 19
2016/11/7, 19, 17, , 29
2016/11/8, 20, 16, , 18
2016/11/9, 21, 16, , 17
2016/11/10, 20, 16, , 22
2016/11/11, 24, 10, , 12
2016/11/12, 15, 21, , 15
2016/11/13, 29, 10, , 9
2016/11/14, 17, 11, , 15
2016/11/15, 12, 12, , 12
2016/11/16, 19, 9, , 9
2016/11/17, 11, 11, , 19
2016/11/18, 26, 11, , 20
2016/11/19, 23, 7, , 20
2016/11/20, 29, 9, , 15
2016/11/21, 29, 16, , 20
2016/11/22, 17, 13, , 23
2016/11/23, 17, 11, , 19
2016/11/24, 23, 15, , 18
2016/11/25, 29, 19, , 21
2016/11/26, 35, 13, , 24
2016/11/27, 25, 20, , 22
2016/11/28, 39, 16, , 17
2016/11/29, 36, 14, , 18
2016/11/30, 25, 12, , 20
2016/12/1, 19, 14, , 15
2016/12/2, 16, 17, , 31
2016/12/3, 32, 8, , 14
2016/12/4, 21, 11, , 14
2016/12/5, 27, 21, , 19
2016/12/6, 52, 29, , 18
2016/12/7, 61, 16, , 10
2016/12/8, 28, 23, , 25
2016/12/9, 42, 22, , 15
2016/12/10, 30, 15, , 11
2016/12/11, 29, 14, , 19
2016/12/12, 30, 14, , 18
2016/12/13, 28, 17, , 25
2016/12/14, 30, 24, , 14
2016/12/15, 44, 29, , 17
2016/12/16, 58, 26, , 16
2016/12/17, 54, 13, , 15
2016/12/18, 27, 13, , 13
2016/12/19, 35, 15, , 21
2016/12/20, 29, 14, , 11
2016/12/21, 28, 9, , 7
2016/12/22, 11, 7, , 10
2016/12/23, 13, 15, , 5
2016/12/24, 21, 8, , 5
2016/12/25, 15, 6, , 1
2016/12/26, 12, 10, , 4
2016/12/27, 16, 11, , 15
2016/12/28, 23, 13, , 13
2016/12/29, 24, 16, , 10
2016/12/30, 34, 23, , 5
2016/12/31, 44, 12, , 11
2017/1/1, 19, 11, , 9
2017/1/2, 18, 8, , 10
2016/7/2, 12, 7, , 7
2016/7/3, 8, 8, , 9
2016/7/4, 10, 14, , 11
2016/7/5, 12, 16, , 17
2016/7/6, 15, 10, , 8
2016/7/7, 13, 12, , 6
2016/7/8, 18, 12, , 12
2016/7/9, 17, 12, , 12
2016/7/10, 25, 9, , 3
2016/7/11, 17, 13, , 15
2016/7/12, 14, 10, , 13
2016/7/13, 12, 11, , 13
2016/7/14, 13, 11, , 17
2016/7/15, 12, 14, , 10
2016/7/16, 18, 9, , 7
2016/7/17, 10, 8, , 4
2016/7/18, 7, 14, , 13
2016/7/19, 13, 17, , 8
2016/7/20, 22, 53, , 29
2016/7/21, 56, 15, , 14
2016/7/22, 16, 16, , 11
2016/7/23, 28, 11, , 8
2016/7/24, 19, 11, , 6
2016/7/25, 20, 12, , 11
2016/7/26, 14, 8, , 8
2016/7/27, 8, 6, , 6
2016/7/28, 6, 11, , 15
2016/7/29, 16, 12, , 19
2016/7/30, 18, , , 9
2016/7/31, 11, , , 6
2016/8/1, 10, , , 15
2016/8/2, 17, 12, , 27
2016/8/3, 29, 6, , 8
2016/8/4, 13, 6, , 14
2016/8/5, 14, 9, , 13
2016/8/6, 18, 6, , 6
2016/8/7, 13, 7, , 2
2016/8/8, 15, 10, , 7
2016/8/9, 19, 11, , 14
2016/8/10, 20, 9, , 11
2016/8/11, 15, 4, , 10
2016/8/12, 9, 5, , 7
2016/8/13, 7, 3, , 7
2016/8/14, 8, 3, , 8
2016/8/15, 10, 7, , 8
2016/8/16, 14, 11, , 8
2016/8/17, 27, 9, , 7
2016/8/18, 24, 14, , 14
2016/8/19, 36, 13, , 26
2016/8/20, 35, 19, , 16
2016/8/21, 48, 9, , 9
2016/8/22, 25, 10, , 17
2016/8/23, 26, 12, , 21
2016/8/24, 28, 10, , 22
2016/8/25, 33, 8, , 29
2016/8/26, 25, 5, , 8
2016/8/27, 11, 8, , 10
2016/8/28, 19, 10, , 17
2016/8/29, 31, 9, , 11
2016/8/30, 23, 12, , 11
2016/8/31, 27, 7, , 4
2016/9/1, 15, 7, , 7
2016/9/2, 13, 5, , 12
2016/9/3, 12, 9, , 5
2016/9/4, 23, 10, , 14
2016/9/5, 32, 13, , 8
2016/9/6, 31, 7, , 8
2016/9/7, 17, 12, , 16
2016/9/8, 26, 14, , 9
2016/9/9, 36, 12, , 8
2016/9/10, 27, 11, , 6
2016/9/11, 24, 10, , 2
2016/9/12, 24, 20, , 8
2016/9/13, 47, 10, , 15
2016/9/14, 29, 10, , 24
2016/9/15, 25, 15, , 20
2016/9/16, 44, 10, , 21
2016/9/17, 24, 7, , 8
2016/9/18, 14, 8, , 5
2016/9/19, 24, 7, , 19
2016/9/20, 13, 8, , 13
2016/9/21, 17, 16, , 12
2016/9/22, 40, 10, , 18
2016/9/23, 22, 5, , 10
2016/9/24, 19, , , 4
2016/9/25, 42, , , 2
2016/9/26, 18, , , 10
2016/9/27, 20, , , 7
2016/9/28, 31, 11, , 13
2016/9/29, 23, 5, , 10
2016/9/30, 14, 5, , 16
2016/10/1, 12, 7, , 21
2016/4/2, 32, 15, , 14
2016/4/3, 23, 21, , 13
2016/4/4, 52, 41, , 44
2016/4/5, 75, 17, , 25
2016/4/6, 29, 8, , 18
2016/4/7, 12, 16, , 23
2016/4/8, 16, 19, , 15
2016/4/9, 25, 19, , 20
2016/4/10, 37, 23, , 25
2016/4/11, 30, 35, , 37
2016/4/12, 44, 39, , 40
2016/4/13, 47, 34, , 25
2016/4/14, 44, 35, , 36
2016/4/15, 40, 17, , 22
2016/4/16, 22, 11, , 17
2016/4/17, 14, 9, , 7
2016/4/18, 11, 14, , 10
2016/4/19, 17, 30, , 19
2016/4/20, 36, 26, , 21
2016/4/21, 30, 24, , 23
2016/4/22, 27, 25, , 25
2016/4/23, 26, 15, , 17
2016/4/24, 20, 17, , 14
2016/4/25, 18, 16, , 21
2016/4/26, 22, 10, , 24
2016/4/27, 13, 13, , 17
2016/4/28, 16, 26, , 25
2016/4/29, 22, , , 21
2016/4/30, 21, 14, , 10
2016/5/1, 15, 12, , 4
2016/5/2, 22, 9, , 4
2016/5/3, 15, 12, , 8
2016/5/4, 11, 24, , 9
2016/5/5, 35, 24, , 11
2016/5/6, 34, 33, , 27
2016/5/7, 47, 35, , 14
2016/5/8, 55, 43, , 24
2016/5/9, 73, 44, , 34
2016/5/10, 71, 39, , 27
2016/5/11, 66, 43, , 27
2016/5/12, 59, 33, , 30
2016/5/13, 41, 25, , 24
2016/5/14, 30, 23, , 21
2016/5/15, 23, 13, , 15
2016/5/16, 15, 14, , 25
2016/5/17, 16, 17, , 17
2016/5/18, 26, 32, , 29
2016/5/19, 44, 29, , 27
2016/5/20, 40, 9, , 7
2016/5/21, 13, 18, , 5
2016/5/22, 25, 16, , 20
2016/5/23, 18, 19, , 27
2016/5/24, 25, 21, , 20
2016/5/25, 24, 23, , 20
2016/5/26, 32, 30, , 21
2016/5/27, 38, 33, , 34
2016/5/28, 44, 22, , 23
2016/5/29, 34, 15, , 12
2016/5/30, 34, 22, , 21
2016/5/31, 36, 19, , 24
2016/6/1, 26, 22, , 21
2016/6/2, 30, 21, , 23
2016/6/3, 27, 25, , 22
2016/6/4, 34, 44, , 11
2016/6/5, 53, 29, , 14
2016/6/6, 45, 31, , 21
2016/6/7, 45, 21, , 23
2016/6/8, 36, 24, , 27
2016/6/9, 37, 27, , 19
2016/6/10, 44, 22, , 23
2016/6/11, 30, 15, , 17
2016/6/12, 24, 17, , 21
2016/6/13, 20, 31, , 34
2016/6/14, 35, 32, , 26
2016/6/15, 37, 31, , 26
2016/6/16, 32, 16, , 22
2016/6/17, 17, 18, , 19
2016/6/18, 19, 25, , 15
2016/6/19, 28, 26, , 4
2016/6/20, 37, 14, , 14
2016/6/21, 16, 16, , 10
2016/6/22, 18, 20, , 8
2016/6/23, 25, 17, , 10
2016/6/24, 23, 22, , 32
2016/6/25, 33, 18, , 22
2016/6/26, 29, 11, , 9
2016/6/27, 19, 10, , 12
2016/6/28, 12, 17, , 8
2016/6/29, 25, 19, , 9
2016/6/30, 24, 9, , 6
2016/7/1, 10, 12, , 9
2016/1/7, 51, 24, , 14
2016/1/8, 60, 9, , 27
2016/1/9, 30, 11, , 21
2016/1/10, 32, 17, , 17
2016/1/11, 36, 10, , 21
2016/1/12, 24, 8, , 34
2016/1/13, 19, 10, , 24
2016/1/14, 28, 8, , 29
2016/1/15, 22, 14, , 23
2016/1/16, 24, 19, , 21
2016/1/17, 56, 14, , 16
2016/1/18, 46, 11, , 27
2016/1/19, 39, 16, , 20
2016/1/20, 52, 17, , 26
2016/1/21, 55, 19, , 22
2016/1/22, 57, 20, , 16
2016/1/23, 57, 16, , 10
2016/1/24, 43, 8, , 6
2016/1/25, 25, 12, , 8
2016/1/26, 34, 9, , 8
2016/1/27, 23, 5, , 32
2016/1/28, 16, 3, , 9
2016/1/29, 11, 8, , 5
2016/1/30, 19, 10, , 4
2016/1/31, 9, 8, , 15
2016/2/1, 16, 12, , 6
2016/2/2, 18, 10, , 6
2016/2/3, 12, 14, , 18
2016/2/4, 21, 14, , 25
2016/2/5, 28, 12, , 14
2016/2/6, 21, 15, , 11
2016/2/7, 23, 11, , 3
2016/2/8, 17, 13, , 21
2016/2/9, 16, 12, , 20
2016/2/10, 15, 14, , 19
2016/2/11, 15, 28, , 32
2016/2/12, 42, 27, , 21
2016/2/13, 37, 35, , 28
2016/2/14, 32, 11, , 20
2016/2/15, 17, 18, , 28
2016/2/16, 30, 15, , 8
2016/2/17, 27, 15, , 27
2016/2/18, 29, 14, , 21
2016/2/19, 20, 11, , 15
2016/2/20, 19, 8, , 9
2016/2/21, 14, 10, , 7
2016/2/22, 12, 9, , 17
2016/2/23, 24, 20, , 19
2016/2/24, 17, 19, , 25
2016/2/25, 22, 29, , 27
2016/2/26, 36, 54, , 42
2016/2/27, 53, 30, , 27
2016/2/28, 41, 22, , 18
2016/2/29, 33, 20, , 11
2016/3/1, 37, 19, , 11
2016/3/2, 30, 12, , 20
2016/3/3, 14, 32, , 28
2016/3/4, 30, 21, , 29
2016/3/5, 22, 9, , 20
2016/3/6, 12, 15, , 14
2016/3/7, 14, 31, , 23
2016/3/8, 32, 11, , 13
2016/3/9, 21, 16, , 29
2016/3/10, 23, 19, , 19
2016/3/11, 32, 24, , 12
2016/3/12, 57, 16, , 9
2016/3/13, 36, 11, , 8
2016/3/14, 23, 29, , 29
2016/3/15, 48, 23, , 32
2016/3/16, 37, 21, , 38
2016/3/17, 23, 27, , 39
2016/3/18, 36, 19, , 34
2016/3/19, 23, 20, , 21
2016/3/20, 28, 21, , 15
2016/3/21, 35, 15, , 20
2016/3/22, 18, 18, , 24
2016/3/23, 19, 19, , 16
2016/3/24, 43, 11, , 13
2016/3/25, 23, 19, , 12
2016/3/26, 27, 29, , 5
2016/3/27, 50, 11, , 3
2016/3/28, 17, 16, , 22
2016/3/29, 18, 15, , 22
2016/3/30, 18, 15, , 21
2016/3/31, 20, 17, , 21
2016/4/1, 21, 17, , 11
2015/10/25, 15, 11, , 10
2015/10/26, 15, 10, , 8
2015/10/27, 40, 25, , 10
2015/10/28, 77, 46, , 19
2015/10/29, 99, 54, , 17
2015/10/30, 52, 34, , 16
2015/10/31, 33, 20, , 18
2015/11/1, 41, 31, , 10
2015/11/2, 18, 11, , 10
2015/11/3, 26, 14, , 15
2015/11/4, 49, 23, , 18
2015/11/5, 60, 23, , 12
2015/11/6, 64, 29, , 18
2015/11/7, 45, 22, , 16
2015/11/8, 32, 17, , 18
2015/11/9, 29, 17, , 6
2015/11/10, 18, 14, , 9
2015/11/11, 15, 11, , 20
2015/11/12, 15, 9, , 11
2015/11/13, 28, 20, , 12
2015/11/14, 15, 8, , 8
2015/11/15, 32, 11, , 14
2015/11/16, 25, 10, , 12
2015/11/17, 15, 10, , 7
2015/11/18, 20, , , 13
2015/11/19, 15, 8, , 18
2015/11/20, 12, 8, , 16
2015/11/21, 13, 7, , 22
2015/11/22, 26, 13, , 17
2015/11/23, 22, 10, , 19
2015/11/24, 18, 9, , 18
2015/11/25, 17, 9, , 15
2015/11/26, 28, 13, , 21
2015/11/27, 13, 8, , 19
2015/11/28, 17, 6, , 12
2015/11/29, 10, 5, , 7
2015/11/30, 10, 4, , 7
2015/12/1, 18, 10, , 20
2015/12/2, 19, 11, , 19
2015/12/3, 23, 11, , 18
2015/12/4, 27, 14, , 29
2015/12/5, 15, 9, , 13
2015/12/6, 11, 6, , 12
2015/12/7, 14, 7, , 13
2015/12/8, 38, 20, , 15
2015/12/9, 45, 29, , 11
2015/12/10, 15, 8, , 8
2015/12/11, 9, 5, , 7
2015/12/12, 17, 9, , 19
2015/12/13, 31, 14, , 21
2015/12/14, 35, 14, , 16
2015/12/15, 28, 13, , 28
2015/12/16, 41, 24, , 29
2015/12/17, 55, 26, , 17
2015/12/18, 31, 20, , 14
2015/12/19, 24, 13, , 10
2015/12/20, 36, 22, , 6
2015/12/21, 16, 10, , 3
2015/12/22, 16, 8, , 7
2015/12/23, 33, 16, , 7
2015/12/24, 16, 9, , 6
2015/12/25, 23, 14, , 6
2015/12/26, 29, 12, , 18
2015/12/27, 26, 22, , 23
2015/12/28, 22, 12, , 17
2015/12/29, 91, 52, , 6
2015/12/30, 57, 37, , 8
2015/12/31, 66, 52, , 3
2020/11/5, , 19, , 21
2020/4/1, , 6, 23, 4
2020/1/1, , 9, 16, 4
2019/1/1, , 12, , 5
2018/8/3, , 15, 17, 12
2018/9/9, , 7, , 3
2018/1/1, , 6, , 11
2017/10/12, , 9, , 
2017/9/10, , 3, , 6
2016/1/6, , 21, , 11
2015/10/2, , 18, , 24
2015/10/3, , 17, , 17
2015/10/4, , 17, , 9
2015/10/5, , 12, , 9
2015/10/6, , 22, , 18
2015/10/7, , 15, , 16
2015/10/8, , 10, , 24
2015/10/9, , 9, , 15
2015/10/10, , 10, , 13
2015/10/11, , 12, , 12
2015/10/12, , 16, , 7
2015/10/13, , 11, , 24
2015/10/14, , 11, , 27
2015/10/15, , 10, , 14
2015/10/16, , 13, , 21
2015/10/17, , 13, , 21
2015/10/18, , 12, , 15
2015/10/19, , 10, , 19
2015/10/20, , 11, , 15
2015/10/21, , 10, , 12
2015/10/22, , 7, , 15
2015/10/23, , 4, , 5
2015/10/24, , 14, , 11
2015/7/2, , 48, , 14
2015/7/3, , 30, , 17
2015/7/4, , 13, , 21
2015/7/5, , 18, , 10
2015/7/6, , 16, , 11
2015/7/7, , 17, , 12
2015/7/8, , 20, , 17
2015/7/9, , 14, , 18
2015/7/10, , 14, , 12
2015/7/11, , 27, , 5
2015/7/12, , 15, , 10
2015/7/13, , 14, , 13
2015/7/14, , 10, , 28
2015/7/15, , 20, , 24
2015/7/16, , 20, , 22
2015/7/17, , 21, , 16
2015/7/18, , 35, , 5
2015/7/19, , 7, , 15
2015/7/20, , 14, , 16
2015/7/21, , 27, , 9
2015/7/22, , 11, , 11
2015/7/23, , 9, , 5
2015/7/24, , 8, , 17
2015/7/25, , 12, , 16
2015/7/26, , 15, , 12
2015/7/27, , 12, , 30
2015/7/28, , 25, , 26
2015/7/29, , 17, , 24
2015/7/30, , 16, , 21
2015/7/31, , 12, , 10
2015/8/1, , 12, , 6
2015/8/2, , 11, , 6
2015/8/3, , 16, , 16
2015/8/4, , 41, , 7
2015/8/5, , 30, , 11
2015/8/6, , 24, , 28
2015/8/7, , 28, , 22
2015/8/8, , 17, , 6
2015/8/9, , 13, , 5
2015/8/10, , 12, , 12
2015/8/11, , 19, , 26
2015/8/12, , 15, , 11
2015/8/13, , 13, , 13
2015/8/14, , 17, , 33
2015/8/15, , 19, , 23
2015/8/16, , 14, , 8
2015/8/17, , 11, , 23
2015/8/18, , 19, , 23
2015/8/19, , 13, , 20
2015/8/20, , 26, , 11
2015/8/21, , 30, , 8
2015/8/22, , 26, , 10
2015/8/23, , 24, , 18
2015/8/24, , 59, , 39
2015/8/25, , 63, , 20
2015/8/26, , 21, , 14
2015/8/27, , 16, , 8
2015/8/28, , 11, , 10
2015/8/29, , 12, , 4
2015/8/30, , 12, , 5
2015/8/31, , 8, , 28
2015/9/1, , 15, , 22
2015/9/2, , 20, , 21
2015/9/3, , 16, , 23
2015/9/4, , 17, , 20
2015/9/5, , 12, , 16
2015/9/6, , 16, , 10
2015/9/7, , 9, , 22
2015/9/8, , 14, , 20
2015/9/9, , 17, , 13
2015/9/10, , 13, , 13
2015/9/11, , 21, , 16
2015/9/12, , 36, , 11
2015/9/13, , 44, , 6
2015/9/14, , 19, , 25
2015/9/15, , 20, , 25
2015/9/16, , 14, , 26
2015/9/17, , 16, , 19
2015/9/18, , 12, , 24
2015/9/19, , 17, , 15
2015/9/20, , 13, , 9
2015/9/21, , 14, , 16
2015/9/22, , 11, , 16
2015/9/23, , 6, , 14
2015/9/24, , 9, , 6
2015/9/25, , 7, , 12
2015/9/26, , 10, , 16
2015/9/27, , 14, , 8
2015/9/28, , 18, , 14
2015/9/29, , 27, , 13
2015/9/30, , 28, , 17
2015/10/1, , 20, , 22
2015/4/14, , 31, , 10
2015/4/15, , 16, , 20
2015/4/16, , 18, , 17
2015/4/17, , 20, , 38
2015/4/18, , 37, , 17
2015/4/19, , 19, , 23
2015/4/20, , 24, , 28
2015/4/21, , 29, , 20
2015/4/22, , 22, , 27
2015/4/23, , 24, , 24
2015/4/24, , 26, , 26
2015/4/25, , 34, , 12
2015/4/26, , 16, , 13
2015/4/27, , 16, , 11
2015/4/28, , 22, , 17
2015/4/29, , 20, , 22
2015/4/30, , 18, , 24
2015/5/1, , 19, , 31
2015/5/2, , 24, , 22
2015/5/3, , 23, , 19
2015/5/4, , 29, , 10
2015/5/5, , 15, , 42
2015/5/6, , 35, , 17
2015/5/7, , 21, , 17
2015/5/8, , 18, , 19
2015/5/9, , 23, , 24
2015/5/10, , 21, , 6
2015/5/11, , 19, , 7
2015/5/12, , 20, , 6
2015/5/13, , 17, , 22
2015/5/14, , 20, , 30
2015/5/15, , 36, , 25
2015/5/16, , 31, , 6
2015/5/17, , 14, , 7
2015/5/18, , 11, , 19
2015/5/19, , 14, , 14
2015/5/20, , 12, , 19
2015/5/21, , 25, , 10
2015/5/22, , 16, , 16
2015/5/23, , 20, , 9
2015/5/24, , 31, , 9
2015/5/25, , 9, , 17
2015/5/26, , 14, , 16
2015/5/27, , 17, , 11
2015/5/28, , 14, , 8
2015/5/29, , 8, , 19
2015/5/30, , 14, , 13
2015/5/31, , 9, , 9
2015/6/1, , 10, , 8
2015/6/2, , 19, , 5
2015/6/3, , 10, , 15
2015/6/4, , 16, , 21
2015/6/5, , 23, , 12
2015/6/6, , 33, , 4
2015/6/7, , 13, , 9
2015/6/8, , 6, , 19
2015/6/9, , 11, , 15
2015/6/10, , 14, , 23
2015/6/11, , 15, , 17
2015/6/12, , 22, , 29
2015/6/13, , 21, , 18
2015/6/14, , 12, , 12
2015/6/15, , 9, , 23
2015/6/16, , 14, , 15
2015/6/17, , 20, , 10
2015/6/18, , 10, , 13
2015/6/19, , 11, , 22
2015/6/20, , 8, , 12
2015/6/21, , 11, , 14
2015/6/22, , 9, , 24
2015/6/23, , 13, , 28
2015/6/24, , 18, , 30
2015/6/25, , 17, , 28
2015/6/26, , 26, , 14
2015/6/27, , 15, , 14
2015/6/28, , 11, , 6
2015/6/29, , 14, , 10
2015/6/30, , 13, , 10
2015/7/1, , 23, , 18
2015/1/2, , 11, , 5
2015/1/3, , 7, , 14
2015/1/4, , 12, , 20
2015/1/5, , 13, , 18
2015/1/6, , 14, , 19
2015/1/7, , 14, , 12
2015/1/8, , 14, , 13
2015/1/9, , 11, , 10
2015/1/10, , 21, , 7
2015/1/11, , 15, , 9
2015/1/12, , 9, , 7
2015/1/13, , 10, , 11
2015/1/14, , 15, , 11
2015/1/15, , 10, , 8
2015/1/16, , 32, , 3
2015/1/17, , 30, , 30
2015/1/18, , 19, , 16
2015/1/19, , 21, , 25
2015/1/20, , 18, , 26
2015/1/21, , 19, , 33
2015/1/22, , 25, , 23
2015/1/23, , 30, , 22
2015/1/24, , 36, , 13
2015/1/25, , 17, , 10
2015/1/26, , 13, , 20
2015/1/27, , 8, , 23
2015/1/28, , 15, , 9
2015/1/29, , 10, , 22
2015/1/30, , 13, , 17
2015/1/31, , 16, , 15
2015/2/1, , 16, , 20
2015/2/2, , 23, , 24
2015/2/3, , 20, , 30
2015/2/4, , 17, , 27
2015/2/5, , 19, , 33
2015/2/6, , 17, , 27
2015/2/7, , 17, , 20
2015/2/8, , 21, , 23
2015/2/9, , 19, , 35
2015/2/10, , 11, , 32
2015/2/13, , 28, , 19
2015/2/14, , 32, , 37
2015/2/15, , 68, , 4
2015/2/16, , 62, , 17
2015/2/17, , 60, , 13
2015/2/18, , 26, , 8
2015/2/19, , 14, , 8
2015/2/20, , 12, , 18
2015/2/21, , 15, , 17
2015/2/22, , 18, , 9
2015/2/23, , 17, , 7
2015/2/24, , 13, , 9
2015/2/25, , 15, , 20
2015/2/26, , 23, , 4
2015/2/27, , 29, , 12
2015/2/28, , 22, , 7
2015/3/1, , 24, , 6
2015/3/2, , 18, , 12
2015/3/3, , 13, , 14
2015/3/4, , 19, , 17
2015/3/5, , 25, , 14
2015/3/6, , 28, , 13
2015/3/7, , 22, , 5
2015/3/8, , 28, , 12
2015/3/9, , 19, , 11
2015/3/10, , 25, , 17
2015/3/11, , 25, , 17
2015/3/12, , 35, , 20
2015/3/13, , 42, , 33
2015/3/14, , 53, , 13
2015/3/15, , 47, , 16
2015/3/16, , 35, , 33
2015/3/17, , 46, , 40
2015/3/18, , 72, , 28
2015/3/19, , 79, , 20
2015/3/20, , 61, , 22
2015/3/21, , 33, , 21
2015/3/22, , 28, , 8
2015/3/23, , 30, , 12
2015/3/24, , 21, , 19
2015/3/25, , 18, , 
2014/10/9, , 37, , 40
2014/10/10, , 56, , 
2014/10/13, , 16, , 25
2014/10/14, , 20, , 33
2014/10/15, , 28, , 29
2014/10/16, , 29, , 33
2014/10/17, , 31, , 19
2014/10/18, , 43, , 
2014/12/17, , 17, , 26
2014/12/18, , 19, , 23
2014/12/19, , 18, , 9
2014/12/20, , 13, , 14
2014/12/21, , 15, , 10
2014/12/22, , 15, , 19
2014/12/23, , 16, , 26
2014/12/24, , 19, , 14
2014/12/25, , 26, , 9
2014/8/19, , 26, , 16
2014/8/20, , 29, , 21
2014/8/21, , 24, , 20
2014/8/22, , 19, , 18
2014/8/23, , 23, , 14
2014/8/24, , 23, , 11
2014/8/25, , 18, , 23
2014/8/26, , 21, , 25
2014/8/27, , 25, , 26
2014/8/28, , 29, , 13
2014/8/29, , 29, , 12
2014/8/30, , 50, , 11
2014/8/31, , 30, , 11
2014/9/1, , 18, , 24
2014/9/2, , 30, , 14
2014/9/3, , 40, , 16
2014/9/4, , 39, , 20
2014/9/5, , 51, , 30
2014/9/6, , 54, , 12
2014/9/7, , 31, , 13
2014/9/8, , 17, , 18
2014/9/9, , 24, , 19
2014/9/10, , 23, , 17
2014/9/11, , 34, , 11
2014/9/12, , 44, , 15
2014/9/13, , 62, , 21
2014/9/14, , 66, , 21
2014/9/15, , 55, , 30
2014/9/16, , 54, , 34
2014/9/17, , 61, , 37
2014/9/18, , 45, , 50
2014/9/19, , 58, , 34
2014/9/20, , 74, , 24
2014/9/21, , 43, , 21
2014/9/22, , 35, , 20
2014/9/23, , 56, , 23
2014/9/24, , 44, , 28
2014/9/25, , 21, , 21
2014/9/26, , 20, , 7
2014/9/27, , 20, , 3
2014/9/28, , 21, , 
2018/7/30, , , 19, 11
2018/7/31, , , 20, 6
2018/8/1, , , 19, 6
2018/8/2, , , 18, 7
2018/9/8, , , , 11
2015/4/13, , , , 13
2015/1/1, , , , 4
2015/2/11, , , , 27
2015/2/12, , , , 25
2014/10/8, , , , 18
2014/10/12, , , , 11
2014/12/16, , , , 22
2014/12/26, , , , 12
2014/12/27, , , , 19
2014/12/28, , , , 17
2014/8/18, , , , 17
