date, pm25, pm10, o3, no2, so2, co
2022/5/22, 51, 16, 14, 1, , 
2022/5/23, 44, 14, 13, 1, , 
2022/5/24, 27, 9, 12, , , 
2022/5/25, 16, 11, 9, , , 
2022/5/26, 22, 13, 8, 1, , 
2022/5/27, 33, 17, 14, 1, , 
2022/5/28, 31, 10, 14, 1, , 
2022/5/29, 21, 12, 16, 1, , 
2022/5/30, 32, 13, 22, 1, , 
2022/5/31, 40, 21, 21, 2, , 
2022/6/1, 59, 22, 14, 4, , 
2022/6/2, 58, 19, 3, 2, , 
2022/6/3, 47, 14, 13, 2, , 
2022/6/4, 24, 13, 22, 1, , 
2022/6/5, 27, 16, 20, 2, , 
2022/6/6, 35, 12, 20, 1, , 
2022/6/7, 19, 18, 20, 1, , 
2022/6/8, 35, 20, 21, 1, , 
2022/6/9, 47, 14, 19, 1, , 
2022/6/10, 33, 10, 17, 1, , 
2022/6/11, 26, 15, 15, 1, , 
2022/6/12, 43, 14, 14, 1, , 
2022/6/13, 42, 16, 20, 2, , 
2022/6/14, 44, 16, 14, 2, , 
2022/6/15, 39, 15, 24, 1, , 
2022/6/16, 39, 15, 15, 2, , 
2022/6/17, 36, 24, 20, 2, , 
2022/6/18, 44, 15, 15, 1, , 
2022/6/19, 24, 11, 15, , , 
2022/6/20, 20, 13, 19, 3, , 
2022/6/21, 28, 16, 24, 4, , 
2022/6/22, 32, 25, 24, 3, , 
2022/6/23, 54, 8, 15, 6, , 
2022/6/24, 18, 12, 16, 6, , 
2022/6/25, 28, 14, 21, 7, , 
2022/6/26, 36, 13, 20, 7, , 
2022/6/27, 35, 14, 14, 4, , 
2022/6/28, 34, 13, 20, 1, , 
2022/6/29, 25, 18, 20, 2, , 
2022/6/30, 38, 19, 20, 2, , 
2022/7/1, 52, 14, 18, 1, , 
2022/1/4, 15, , 13, 6, , 
2022/1/5, 40, , 9, 5, , 
2022/1/6, 40, , 13, 4, , 
2022/1/7, 33, , 12, 1, , 
2022/1/8, 32, , 13, 3, , 
2022/1/9, 32, , 13, 3, , 
2022/1/10, 35, , 15, 1, , 
2022/1/11, 18, , 13, 2, , 
2022/1/12, 28, , 14, 4, , 
2022/1/13, 33, , 10, 9, , 
2022/1/14, 49, , 12, 4, , 
2022/1/15, 50, , 14, 1, , 
2022/1/16, 19, , 13, 1, , 
2022/1/17, 28, , 13, 1, , 
2022/1/18, 21, , 13, 5, , 
2022/1/19, 27, , 15, 6, , 
2022/1/20, 38, , 13, 3, , 
2022/1/21, 39, , 12, 2, , 
2022/1/22, 25, , 13, 5, , 
2022/1/23, 39, , 13, 6, , 
2022/1/24, 35, , 14, 6, , 
2022/1/25, 42, , 12, 6, , 
2022/1/26, 47, , 15, 2, , 
2022/1/27, 37, , 15, 8, , 
2022/1/28, 59, , 14, 7, , 
2022/1/29, 59, , 16, 1, , 
2022/1/30, 37, , 15, 4, , 
2022/1/31, 26, , 16, 4, , 
2022/2/1, 30, , 16, 2, , 
2022/2/2, 41, , 14, 6, , 
2022/2/3, 44, , 15, 5, , 
2022/2/4, 39, , 14, 1, , 
2022/2/5, 23, , 15, 1, , 
