date, pm25, pm10, o3, no2, so2, co
2022/3/12, 26, 6, , 28, , 6
2022/3/13, 18, 11, , 32, , 5
2022/3/14, 40, 14, , 41, , 6
2022/3/15, 26, 10, , 43, , 6
2022/3/16, 31, 14, , 43, , 6
2022/3/17, 42, 16, , 51, , 6
2022/3/18, 49, 12, , 28, , 5
2022/3/19, 36, 14, , 21, , 6
2022/3/20, 42, 17, , 39, , 6
2022/3/21, 55, 18, , 34, , 6
2022/3/22, 50, 19, , 47, , 6
2022/3/23, 51, 18, , 29, , 5
2022/3/24, 52, 16, , 9, , 5
2022/3/25, 55, , , , , 
2022/3/29, 57, , , , , 
2022/4/1, 74, 48, , 25, , 14
2021/10/2, 85, 34, , 11, , 2
2021/10/3, 79, 25, , 31, , 3
2021/10/4, 69, 33, , 24, , 2
2021/10/5, 70, 28, , 34, , 2
2021/10/6, 70, 24, , 37, , 3
2021/10/7, 64, 35, , 64, , 4
2021/10/8, 62, 64, , 45, , 4
2021/10/9, 88, 38, , 19, , 3
2021/10/10, 69, 41, , 64, , 5
2021/10/11, 81, 52, , 66, , 5
2021/10/12, 79, 47, , 45, , 4
2021/10/13, 71, 35, , 50, , 3
2021/10/14, 61, 57, , 55, , 3
2021/10/15, 80, 41, , 35, , 3
2021/10/16, 63, 24, , 27, , 3
2021/10/17, 39, 40, , 29, , 2
2021/10/18, 51, 18, , 29, , 3
2021/10/19, 39, 15, , 37, , 4
2021/10/20, 37, 20, , 29, , 3
2021/10/21, 52, 24, , 41, , 3
2021/10/22, 62, 22, , 29, , 3
2021/10/23, 48, 16, , 16, , 4
2021/10/24, 43, 22, , 40, , 3
2021/10/25, 50, 32, , 35, , 3
2021/10/26, 60, 27, , 44, , 4
2021/10/27, 63, 43, , 56, , 4
2021/10/28, 70, 52, , 56, , 4
2021/10/29, 86, 55, , 37, , 3
2021/10/30, 93, 49, , 24, , 4
2021/10/31, 80, 52, , 44, , 4
2021/11/1, 78, 62, , 44, , 4
2021/11/2, 86, 43, , 38, , 3
2021/11/3, 62, 22, , 44, , 4
2021/11/4, 53, 24, , 41, , 4
2021/11/5, 58, 23, , 43, , 4
2021/11/6, 60, 24, , 30, , 3
2021/11/7, 51, 34, , 57, , 4
2021/11/8, 66, 40, , 48, , 3
2021/11/9, 63, 48, , 56, , 3
2021/11/10, 72, 48, , 60, , 4
2021/11/11, 68, 32, , 45, , 3
2021/11/12, 62, 57, , 33, , 2
2021/11/13, 65, 265, , 19, , 2
2021/11/14, 126, 199, , 33, , 2
2021/11/15, 146, 65, , 57, , 4
2021/11/16, 84, 69, , 80, , 6
2021/11/17, 111, 60, , 61, , 4
2021/11/18, 93, 53, , 38, , 4
2021/11/19, 88, 19, , 6, , 
2021/11/20, 63, 10, , 6, , 
2021/11/21, 29, 26, , 21, , 
2021/11/22, 47, 35, , 28, , 6
2021/11/23, 58, 37, , 63, , 4
2021/11/24, 59, 38, , 66, , 4
2021/11/25, 69, 44, , 68, , 5
2021/11/26, 76, 28, , 46, , 4
2021/11/27, 125, 31, , 42, , 4
2021/11/28, 62, 51, , 74, , 4
2021/11/29, 73, 61, , 56, , 3
2021/11/30, 92, 48, , 52, , 3
2021/12/1, 75, 30, , 30, , 2
2021/12/2, 52, 19, , 44, , 3
2021/12/3, 37, 25, , 47, , 4
2021/12/4, 49, 27, , 41, , 5
2021/12/5, 50, 55, , 42, , 3
2021/12/6, 66, 77, , 55, , 3
2021/12/7, 85, 66, , 62, , 4
2021/12/8, 75, 331, , 18, , 2
2021/12/9, 145, 139, , 43, , 4
2021/12/10, 134, 67, , 30, , 3
2021/12/11, 72, 95, , 32, , 4
2021/12/12, 98, 97, , 50, , 3
2021/12/13, 111, 78, , 62, , 4
2021/12/14, 101, 71, , 34, , 3
2021/12/15, 89, 20, , 25, , 2
2021/12/16, 31, 23, , 33, , 2
2021/12/17, 43, 12, , 24, , 2
2021/12/18, 37, 13, , 12, , 2
2021/12/19, 31, 34, , 22, , 2
2021/12/20, 47, 36, , 20, , 1
2021/12/21, 35, , , 28, , 2
2021/12/22, 33, 508, , 29, , 2
2021/12/23, 44, 13, , 35, , 2
2021/12/24, 35, 16, , 32, , 2
2021/12/25, 35, 17, , 30, , 3
2021/12/26, 44, 29, , 47, , 3
2021/12/27, 62, 38, , 44, , 3
2021/12/28, 68, 46, , 64, , 5
2021/12/29, 73, 39, , 72, , 6
2021/12/30, 75, 23, , 56, , 4
2021/12/31, 61, 31, , 36, , 3
2022/1/1, 62, 29, , 22, , 3
2022/1/2, 58, 38, , 45, , 3
2022/1/3, 66, 15, , 44, , 3
2021/7/2, 68, 27, , 47, , 3
2021/7/3, 78, 50, , 14, , 1
2021/7/4, 83, 43, , 22, , 2
2021/7/5, 62, 32, , 34, , 3
2021/7/6, 68, 29, , 32, , 3
2021/7/7, 64, 36, , 46, , 3
2021/7/8, 65, 37, , 45, , 3
2021/7/9, 66, 25, , 25, , 2
2021/7/10, 60, 24, , 20, , 2
2021/7/11, 64, 38, , 43, , 4
2021/7/12, 70, 44, , 47, , 3
2021/7/13, 61, 47, , 37, , 3
2021/7/14, 68, 43, , 36, , 3
2021/7/15, 61, 46, , 41, , 3
2021/7/16, 78, 42, , 35, , 3
2021/7/17, 80, 23, , 15, , 1
2021/7/18, 57, 41, , 40, , 2
2021/7/19, 67, 37, , 45, , 3
2021/7/20, 58, 24, , 25, , 3
2021/7/21, 49, 19, , 21, , 2
2021/7/22, 37, 25, , 20, , 3
2021/7/23, 45, 37, , 16, , 2
2021/7/24, 60, 28, , 16, , 3
2021/7/25, 53, 45, , 37, , 3
2021/7/26, 67, 59, , 27, , 3
2021/7/27, 65, 38, , 41, , 3
2021/7/28, 79, 36, , 43, , 3
2021/7/29, 103, 26, , 43, , 3
2021/7/30, 359, 35, , 32, , 3
2021/7/31, 55, 33, , 11, , 2
2021/8/1, 62, 51, , 69, , 4
2021/8/2, 87, 38, , 66, , 3
2021/8/3, 74, 42, , 61, , 4
2021/8/4, 84, 36, , 63, , 3
2021/8/5, 66, 45, , 64, , 4
2021/8/6, 82, 40, , 55, , 3
2021/8/7, 91, 46, , 7, , 2
2021/8/8, 78, 40, , 5, , 4
2021/8/9, 66, 40, , 38, , 4
2021/8/10, 77, 27, , 38, , 4
2021/8/11, 61, 31, , 49, , 4
2021/8/12, 53, 27, , 48, , 4
2021/8/13, 52, 24, , 41, , 3
2021/8/14, 55, , , 18, , 2
2021/8/15, 54, 31, , 45, , 4
2021/8/16, 49, 40, , 36, , 4
2021/8/17, 65, 35, , 36, , 4
2021/8/18, 204, 29, , 38, , 3
2021/8/19, 55, 37, , 39, , 3
2021/8/20, 173, 33, , 33, , 4
2021/8/21, 52, 26, , 22, , 4
2021/8/22, 59, 39, , 36, , 4
2021/8/23, 61, 33, , 24, , 2
2021/8/24, 52, 36, , 11, , 3
2021/8/25, 55, 42, , 34, , 3
2021/8/26, 75, 42, , 54, , 3
2021/8/27, 88, 37, , 40, , 3
2021/8/28, 78, 23, , 19, , 2
2021/8/29, 56, 37, , 39, , 3
2021/8/30, 118, , , 37, , 3
2021/9/1, 62, 29, , 33, , 3
2021/9/2, 45, 26, , 37, , 3
2021/9/3, 48, 29, , 24, , 3
2021/9/4, 62, 28, , 13, , 2
2021/9/5, 63, 29, , 44, , 3
2021/9/6, 53, 22, , 24, , 2
2021/9/7, 42, 22, , 11, , 2
2021/9/8, 46, 20, , 24, , 2
2021/9/9, 40, 40, , 41, , 2
2021/9/10, 55, 34, , 16, , 3
2021/9/11, 49, 13, , 11, , 3
2021/9/12, 26, 24, , 28, , 4
2021/9/13, 37, 45, , 55, , 5
2021/9/14, 54, 43, , 25, , 2
2021/9/15, 54, 26, , 32, , 3
2021/9/16, 33, 20, , 17, , 2
2021/9/17, 45, 25, , 26, , 2
2021/9/18, 48, 20, , 16, , 2
2021/9/19, 44, 21, , 43, , 3
2021/9/20, 49, 44, , 33, , 2
2021/9/21, 72, 39, , 17, , 1
2021/9/22, 74, 42, , 33, , 2
2021/9/23, 74, 28, , 21, , 2
2021/9/24, 46, 16, , 13, , 2
2021/9/25, 41, 21, , 26, , 2
2021/9/26, 50, 42, , 59, , 3
2021/9/27, 71, 26, , 28, , 3
2021/9/28, 55, 20, , 19, , 2
2021/9/29, 56, 26, , 45, , 3
2021/9/30, 68, 27, , 44, , 3
2021/10/1, 64, 38, , 25, , 3
2021/4/2, 44, , , 20, , 2
