date, pm25, pm10, o3, no2, so2, co, psi
2023/4/2, 45, 20, 19, , 3, 3, 
2023/4/3, 51, 24, 8, , 4, 3, 
2023/4/4, 46, 21, 14, , 2, 2, 
2023/4/5, 36, 24, 12, , 2, 2, 
2023/4/6, 58, 28, 11, , 2, 2, 
2023/4/7, 57, 25, 8, , 4, 2, 
2023/4/8, 48, 28, 20, , 3, 3, 
2023/4/9, 62, 23, 11, , 1, 1, 
2023/4/10, 39, 21, 12, , 1, 4, 
2023/4/11, 53, 33, 13, , , 4, 
2023/4/12, 65, , , , , , 
2023/1/3, 54, 22, 17, , 2, 4, 
2023/1/4, 35, 17, 12, , 2, 4, 
2023/1/5, 26, 19, 12, , 2, 5, 
2023/1/6, 44, 26, 19, , 2, 5, 
2023/1/7, 42, 18, 18, , 2, 4, 
2023/1/8, 25, 15, 17, , 3, 4, 
2023/1/9, 29, 16, 15, , 3, 4, 
2023/1/10, 44, 20, 20, , 4, 5, 
2023/1/11, 46, 29, 8, , 4, 5, 
2023/1/12, 51, 30, 24, , 4, 4, 
2023/1/13, 52, 21, 17, , 3, 4, 
2023/1/14, 34, 30, 39, , 3, 7, 
2023/1/15, 68, 29, 24, , 5, 5, 
2023/1/16, 47, 23, 14, , 3, 5, 
2023/1/17, 39, 18, 22, , 2, 4, 
2023/1/18, 37, 18, 16, , 2, 4, 
2023/1/19, 37, 25, 14, , 2, 5, 
2023/1/20, 33, 16, 10, , 2, 5, 
2023/1/21, 25, 16, 14, , 1, 4, 
2023/1/22, 22, 13, 13, , 1, 5, 
2023/1/23, 25, 14, 7, , 1, 5, 
2023/1/24, 33, 11, 7, , 1, 5, 
2023/1/25, 19, 9, 8, , 1, 4, 
2023/1/26, 23, 14, 10, , 1, 4, 
2023/1/27, 31, 16, 15, , 1, 4, 
2023/1/28, 27, 11, 10, , 2, 3, 
2023/1/29, 17, 8, 16, , 2, 3, 
2023/1/30, 20, 17, 17, , 2, 4, 
2023/1/31, 40, 22, 16, , 2, 4, 
2023/2/1, 36, 22, 12, , 2, 4, 
2023/2/2, 40, 21, 11, , 2, 4, 
2023/2/3, 39, 20, 10, , 2, 4, 
2023/2/4, 39, 17, 4, , 2, 4, 
2023/2/5, 29, 20, 10, , 2, 3, 
2023/2/6, 41, 14, 11, , 2, 3, 
2023/2/7, 25, 13, 13, , 2, 3, 
2023/2/8, 33, 20, 10, , 2, 3, 
2023/2/9, 37, 19, 10, , 1, 3, 
2023/2/10, 42, 21, 12, , 1, 3, 
2023/2/11, 37, 18, 10, , 2, 3, 
2023/2/12, 27, 15, 10, , 1, 3, 
2023/2/13, 29, 16, 12, , 1, 3, 
2023/2/14, 41, 19, 12, , 1, 3, 
2023/2/15, 40, 19, 9, , 1, 5, 
2023/2/16, 35, 21, 15, , 1, 5, 
2023/2/17, 37, 28, 13, , 1, 5, 
2023/2/18, 45, 26, 13, , 1, 5, 
2023/2/19, 47, 25, 16, , 1, 5, 
2023/2/20, 38, 22, 13, , 1, 5, 
2023/2/21, 41, 24, 16, , 1, 4, 
2023/2/22, 42, 28, 19, , 1, 5, 
2023/2/23, 45, 27, 20, , 1, 5, 
2023/2/24, 47, 27, 21, , 1, 5, 
2023/2/25, 48, 27, 23, , 1, 3, 
2023/2/26, 43, 29, 19, , 1, 3, 
2023/2/27, 40, 22, 17, , 1, 4, 
2023/2/28, 35, 19, 13, , 1, 4, 
2023/3/1, 23, 11, 6, , 1, 4, 
2023/3/2, 19, 10, 9, , 1, 5, 
2023/3/3, 19, 14, 5, , 2, 4, 
2023/3/4, 32, 14, 9, , 1, 5, 
2023/3/5, 26, 16, 12, , 1, 4, 
2023/3/6, 37, 27, 11, , 1, 5, 
2023/3/7, 49, 21, 12, , 1, 5, 
2023/3/8, 39, 25, 11, , 1, 4, 
2023/3/9, 42, 34, 11, , 2, 4, 
2023/3/10, 47, 26, 11, , 1, 4, 
2023/3/11, 49, 30, 11, , 1, 4, 
2023/3/12, 49, 26, 11, , 1, 6, 
2023/3/13, 44, 25, 17, , 1, 4, 
2023/3/14, 56, 31, 13, , 1, 3, 
2023/3/15, 54, 34, 16, , 1, 3, 
2023/3/16, 56, 31, 13, , 1, 3, 
2023/3/17, 53, 27, 10, , 1, 3, 
2023/3/18, 50, 24, 9, , 1, 2, 
2023/3/19, 44, 24, 9, , 1, 3, 
2023/3/20, 50, 23, 7, , 1, 3, 
2023/3/21, 44, 20, 15, , 1, 4, 
2023/3/22, 36, 16, 10, , 2, 3, 
2023/3/23, 37, 17, 12, , 2, 2, 
2023/3/24, 34, 17, 10, , 2, 3, 
2023/3/25, 41, 20, 8, , 2, 5, 
2023/3/26, 46, 19, 17, , 2, 6, 
2023/3/27, 43, 16, 9, , 2, 6, 
2023/3/28, 36, 19, 12, , 2, 5, 
2023/3/29, 34, 15, 9, , 2, 4, 
2023/3/30, 28, 18, 12, , 1, 4, 
2023/3/31, 32, 19, 11, , 2, 3, 
2023/4/1, 50, 25, 11, , 2, 4, 
2022/10/2, 45, 14, 16, , 2, 4, 
2022/10/3, 28, 14, 9, , 5, 5, 
2022/10/4, 43, 19, 12, , 5, 6, 
2022/10/5, 53, 22, 12, , 4, 4, 
2022/10/6, 60, 16, 7, , 5, 4, 
2022/10/7, 40, 18, 3, , 5, 5, 
2022/10/8, 29, 13, 6, , 3, 5, 
2022/10/9, 30, 11, 10, , 4, 4, 
2022/10/10, 33, 14, 7, , 7, 4, 
2022/10/11, 35, 15, 14, , 8, 4, 
2022/10/12, 40, 16, 7, , 6, 3, 
2022/10/13, 31, 14, 8, , 6, 3, 
2022/10/14, 38, 17, 9, , 6, 3, 
2022/10/15, 36, 13, 11, , 6, 3, 
2022/10/16, 26, 13, 6, , 8, 3, 
2022/10/17, 34, 15, 8, , 14, 4, 
2022/10/18, 35, 17, 7, , 10, 4, 
2022/10/19, 45, 17, 8, , 5, 5, 
2022/10/20, 50, 21, 15, , 5, 4, 
2022/10/21, 53, 21, 4, , 7, 4, 
2022/10/22, 52, 21, 7, , 5, 5, 
2022/10/23, 52, 14, 10, , 2, 4, 
2022/10/24, 21, 11, 11, , 2, 4, 
2022/10/25, 28, 12, 9, , 2, 5, 
2022/10/26, 27, 12, 6, , 2, 4, 
2022/10/27, 22, 10, 12, , 2, 4, 
2022/10/28, 22, 15, 11, , 1, 4, 
2022/10/29, 34, 15, 11, , 2, 4, 
2022/10/30, 39, 16, 13, , 2, 5, 
2022/10/31, 35, 12, 6, , 2, 4, 
2022/11/1, 26, 13, 5, , 3, 5, 
2022/11/2, 37, 22, 14, , 3, 5, 
2022/11/3, 51, 23, 6, , 3, 5, 
2022/11/4, 45, 13, 7, , 3, 4, 
2022/11/5, 27, 13, 4, , 3, 4, 
2022/11/6, 26, 18, 10, , 3, 5, 
2022/11/7, 36, 13, 11, , 3, 5, 
2022/11/8, 37, 15, 8, , 2, 5, 
2022/11/9, 31, 16, 3, , 2, 6, 
2022/11/10, 40, 14, 7, , 1, 4, 
2022/11/11, 26, 15, 9, , 1, 5, 
2022/11/12, 32, 15, 12, , 1, 5, 
2022/11/13, 34, 14, 18, , 1, 5, 
2022/11/14, 32, 13, 12, , 2, 4, 
2022/11/15, 32, 13, 16, , 4, 4, 
2022/11/16, 25, 21, 17, , 2, 4, 
2022/11/17, 37, 27, 16, , 2, 4, 
2022/11/18, 32, 14, 17, , 1, 3, 
2022/11/19, 35, 14, 8, , 2, 5, 
2022/11/20, 24, 13, 13, , 2, 4, 
2022/11/21, 28, 15, 15, , 3, 4, 
2022/11/22, 30, 14, 11, , 3, 4, 
2022/11/23, 37, 15, 11, , 3, 4, 
2022/11/24, 38, 18, 8, , 4, 5, 
2022/11/25, 53, 19, 8, , 5, 4, 
2022/11/26, 32, 23, 12, , 5, 6, 
2022/11/27, 64, 24, 9, , 3, 5, 
2022/11/28, 42, 19, 17, , 3, 5, 
2022/11/29, 38, 16, 13, , 2, 5, 
2022/11/30, 40, 16, 20, , 2, 5, 
2022/12/1, 39, 15, 8, , 2, 5, 
2022/12/2, 30, 13, 9, , 2, 5, 
2022/12/3, 31, 15, 11, , 3, 5, 
2022/12/4, 35, 15, 9, , 4, 5, 
2022/12/5, 35, 16, 6, , 3, 5, 
2022/12/6, 46, 21, 10, , 3, 6, 
2022/12/7, 48, 19, 9, , 1, 5, 
2022/12/8, 34, 19, 8, , 1, 5, 
2022/12/9, 36, 13, 10, , 1, 4, 
2022/12/10, 24, 12, 8, , 2, 5, 
2022/12/11, 29, 15, 6, , 3, 5, 
2022/12/12, 27, 16, 13, , 3, 6, 
2022/12/13, 52, 17, 9, , 3, 4, 
2022/12/14, 25, 13, 9, , 2, 5, 
2022/12/15, 24, 14, 8, , 2, 5, 
2022/12/16, 26, 15, 17, , 2, 5, 
2022/12/17, 29, 16, 8, , 3, 5, 
2022/12/18, 39, 22, 22, , 2, 4, 
2022/12/19, 33, 17, 8, , 2, 4, 
2022/12/20, 41, 17, 14, , 2, 3, 
2022/12/21, 26, 15, 17, , 2, 4, 
2022/12/22, 35, 14, 11, , 2, 4, 
2022/12/23, 20, 14, 15, , 1, 4, 
2022/12/24, 37, 27, 22, , 1, 4, 
2022/12/25, 50, 29, 20, , 1, 4, 
2022/12/26, 43, 31, 18, , 1, 4, 
2022/12/27, 44, 34, 19, , 2, 4, 
2022/12/28, 52, 30, 18, , 2, 3, 
2022/12/29, 48, 26, 17, , 2, 4, 
2022/12/30, 45, 26, 20, , 2, 4, 
2022/12/31, 53, 24, 20, , 2, 3, 
2023/1/1, 43, 28, 20, , 2, , 
2023/1/2, 52, 26, 24, , 2, 4, 
2022/7/2, 42, 22, 12, , 2, 4, 
2022/7/3, 66, 23, 10, , 3, 4, 
2022/7/4, 60, 24, 9, , 3, 4, 
2022/7/5, 56, 16, 6, , 3, 3, 
2022/7/6, 30, 11, 8, , 2, 3, 
2022/7/7, 30, 12, 8, , 2, 2, 
2022/7/8, 24, 16, 5, , 2, 3, 
2022/7/9, 38, 18, 8, , 2, 4, 
2022/7/10, 49, 21, 7, , 2, 3, 
2022/7/11, 37, 14, 10, , 2, 4, 
2022/7/12, 45, 18, 8, , 1, 4, 
2022/7/13, 39, 17, 10, , 5, 4, 
2022/7/14, 47, 16, 7, , 2, 4, 
2022/7/15, 40, 15, 7, , 1, 3, 
2022/7/16, 29, 14, 10, , 1, 4, 
2022/7/17, 31, 15, 11, , 1, 4, 
2022/7/18, 35, 17, 8, , 1, 3, 
2022/7/19, 45, 18, 10, , 1, 3, 
2022/7/20, 38, 17, 6, , 2, 3, 
2022/7/21, 34, 18, 7, , 3, 4, 
2022/7/22, 42, 17, 5, , 2, 4, 
2022/7/23, 38, 17, 11, , 2, 5, 
2022/7/24, 50, 21, 7, , 2, 4, 
2022/7/25, 38, 15, 8, , 3, 4, 
2022/7/26, 36, 16, 8, , 3, 4, 
2022/7/27, 29, 10, 10, , 2, , 
2022/7/28, 28, 19, 10, , 2, 4, 
2022/7/29, 63, 23, 6, , 4, 3, 
2022/7/30, 39, 11, 9, , 3, 3, 
2022/7/31, 23, 11, 12, , 2, 2, 
2022/8/1, 24, 14, 8, , 2, 2, 
2022/8/2, 35, 14, 4, , 2, 2, 
2022/8/3, 22, 11, 4, , 2, 3, 
2022/8/4, 28, 14, 3, , 4, 3, 
2022/8/5, 36, 17, 6, , 3, 3, 
2022/8/6, 45, 18, 10, , 2, 4, 
2022/8/7, 45, 15, 9, , 2, 3, 
2022/8/8, 28, 20, 16, , 2, 3, 
2022/8/9, 76, 28, 13, , 4, 3, 
2022/8/10, 60, 21, 12, , 2, 3, 
2022/8/11, 50, 18, 9, , 2, 3, 
2022/8/12, 45, 19, 8, , 2, 3, 
2022/8/13, 38, 16, 6, , 3, 3, 
2022/8/14, 38, 22, 15, , 5, 5, 
2022/8/15, 55, 16, 9, , 3, 3, 
2022/8/16, 34, 17, 13, , 5, 4, 
2022/8/17, 51, 18, 8, , 4, 3, 
2022/8/18, 33, 17, 8, , 2, 3, 
2022/8/19, 48, 21, 7, , 2, 3, 
2022/8/20, 39, 18, 8, , 2, 3, 
2022/8/21, 31, 14, 7, , 3, 4, 
2022/8/22, 33, 12, 9, , 5, 3, 
2022/8/23, 30, 11, 5, , 3, 5, 
2022/8/24, 37, 17, 7, , 5, 6, 
2022/8/25, 43, 16, 5, , 1, 4, 
2022/8/26, 39, 25, 5, , 1, 5, 
2022/8/27, 62, 25, 9, , 3, 6, 
2022/8/28, 64, 23, 10, , 4, 5, 
2022/8/29, 53, 20, 6, , 9, 5, 
2022/8/30, 46, 15, 4, , 9, 4, 
2022/8/31, 34, 12, 8, , 4, 3, 
2022/9/1, 23, 11, 7, , 3, 4, 
2022/9/2, 21, 13, 4, , 4, 4, 
2022/9/3, 35, 13, 7, , 5, 4, 
2022/9/4, 26, 12, 5, , 3, 4, 
2022/9/5, 36, 16, 5, , 3, 4, 
2022/9/6, 48, 17, 7, , 3, 5, 
2022/9/7, 43, 19, 6, , 4, 5, 
2022/9/8, 44, 17, 11, , 4, 5, 
2022/9/9, 52, 16, 3, , 2, 5, 
2022/9/10, 33, 12, 10, , 2, 4, 
2022/9/11, 30, 15, 11, , 2, 4, 
2022/9/12, 39, 18, 16, , 3, 5, 
2022/9/13, 58, 31, 18, , 6, 4, 
2022/9/14, 72, 18, 7, , 4, 4, 
2022/9/15, 36, 14, 9, , 3, 3, 
2022/9/16, 42, 22, 8, , 3, 4, 
2022/9/17, 53, 22, 3, , 2, 1, 
2022/9/18, 46, 19, 2, , 2, 1, 
2022/9/19, 33, 16, 7, , 3, 2, 
2022/9/20, 38, 13, 3, , 6, 4, 
2022/9/21, 40, 21, 9, , 4, 4, 
2022/9/22, 40, 17, 5, , 4, 4, 
2022/9/23, 32, 12, 7, , 6, 4, 
2022/9/24, 32, 15, 9, , 3, 4, 
2022/9/25, 50, 18, 7, , 4, 4, 
2022/9/26, 40, 17, 7, , 3, 4, 
2022/9/27, 48, 26, 9, , 3, 4, 
2022/9/28, 64, 30, 12, , 6, 4, 
2022/9/29, 72, 26, 10, , 9, 4, 
2022/9/30, 56, 23, 12, , 2, 4, 
2022/10/1, 60, 20, 11, , 2, 4, 
2022/4/2, 55, 39, 16, , 7, 6, 
2022/4/3, 58, 42, 11, , 5, 7, 
2022/4/4, 59, 36, 18, , 4, 6, 
2022/4/5, 47, 34, 12, , 4, 5, 
2022/4/6, 37, 29, 14, , 1, 5, 
2022/4/7, 32, 27, 6, , 3, 5, 
2022/4/8, 32, 34, 17, , 3, 6, 
2022/4/9, 51, 29, 7, , 4, 5, 
2022/4/10, 32, 34, 11, , 4, 6, 
2022/4/11, 42, 31, 6, , 2, 6, 
2022/4/12, 39, 36, 17, , 3, 6, 
2022/4/13, 58, 37, 7, , 7, 5, 
2022/4/14, 45, 33, 10, , 6, 5, 
2022/4/15, 44, 31, 9, , 6, 5, 
2022/4/16, 40, 29, 11, , 7, 5, 
2022/4/17, 47, 29, 11, , 6, 5, 
2022/4/18, 47, 28, 12, , 2, 5, 
2022/4/19, 33, 35, 11, , 7, 6, 
2022/4/20, 49, 39, 8, , 3, 6, 
2022/4/21, 54, 40, 4, , 3, 6, 
2022/4/22, 45, 36, 11, , 2, 6, 
2022/4/23, 42, 28, 7, , 2, 5, 
2022/4/24, 38, 30, 6, , 3, 6, 
2022/4/25, 39, 27, 5, , 3, 5, 
2022/4/26, 34, 33, 9, , 4, 7, 
2022/4/27, 50, 38, 11, , 4, 6, 
2022/4/28, 46, 31, 9, , 3, 6, 
2022/4/29, 41, 36, 16, , 4, 7, 
2022/4/30, 48, 41, 21, , 6, 6, 
2022/5/1, 56, 34, 14, , 6, 5, 
2022/5/2, 49, 30, 6, , 5, 5, 
2022/5/3, 28, 23, 8, , 4, 4, 
2022/5/4, 26, 23, 6, , 5, 5, 
2022/5/5, 31, 24, 6, , 3, 4, 
2022/5/6, 25, 24, 6, , 2, 4, 
2022/5/7, 25, 24, 6, , 3, 4, 
2022/5/8, 34, 24, 7, , 3, 4, 
2022/5/9, 22, 23, 10, , 3, 3, 
2022/5/10, 19, 24, 9, , 3, 3, 
2022/5/11, 25, 27, 9, , 4, 4, 
2022/5/12, 39, 24, 11, , 6, 4, 
2022/5/13, 37, 23, 20, , 5, 4, 
2022/5/14, 52, 20, 17, , 4, 4, 
2022/5/15, 33, 16, 21, , 2, 3, 
2022/5/16, 33, 18, 8, , 2, 4, 
2022/5/17, 38, 16, 10, , 2, 4, 
2022/5/18, 29, 17, 10, , 2, 4, 
2022/5/19, 45, 18, 7, , 4, 4, 
2022/5/20, 46, 25, 10, , 6, 6, 
2022/5/21, 66, 30, 12, , 4, 5, 
2022/5/22, 63, 23, 12, , 2, 4, 
2022/5/23, 42, 22, 11, , 4, 4, 
2022/5/24, 49, 17, 11, , 2, 4, 
2022/5/25, 35, 16, 9, , 2, 3, 
2022/5/26, 31, 14, 11, , 4, 5, 
2022/5/27, 34, 21, 11, , 7, 4, 
2022/5/28, 42, 26, 11, , 6, 5, 
2022/5/29, 45, 20, 11, , 7, 4, 
2022/5/30, 33, 22, 22, , 6, 5, 
2022/5/31, 49, 28, 23, , 5, 5, 
2022/6/1, 57, 29, 13, , 9, 5, 
2022/6/2, 52, 25, 6, , 9, 5, 
2022/6/3, 46, 18, 5, , 4, 6, 
2022/6/4, 38, 23, 14, , 5, 5, 
2022/6/5, 34, 15, 7, , 4, 5, 
2022/6/6, 29, 14, 10, , 3, 5, 
2022/6/7, 32, 15, 4, , 2, 5, 
2022/6/8, 36, 20, 23, , 4, 6, 
2022/6/9, 48, 21, 10, , 4, 5, 
2022/6/10, 37, 19, 18, , 4, 5, 
2022/6/11, 50, 20, 11, , 8, 5, 
2022/6/12, 31, 13, 11, , 5, 4, 
2022/6/13, 28, 18, 17, , 5, 5, 
2022/6/14, 50, 22, 9, , 6, 5, 
2022/6/15, 35, 15, 7, , 4, 5, 
2022/6/16, 36, 20, 4, , 4, 6, 
2022/6/17, 46, 16, 10, , 5, 5, 
2022/6/18, 23, 13, 8, , 5, 6, 
2022/6/19, 34, 21, 12, , 6, 6, 
2022/6/20, 50, 15, 5, , 6, 5, 
2022/6/21, 33, 11, 4, , 4, 4, 
2022/6/22, 24, 11, 9, , 2, 4, 
2022/6/23, 21, 11, 6, , 2, 4, 
2022/6/24, 21, 10, 6, , 4, 4, 
2022/6/25, 26, 12, 5, , 4, 4, 
2022/6/26, 26, 10, 11, , 3, 4, 
2022/6/27, 24, 9, 9, , 2, 4, 
2022/6/28, 21, 12, 7, , 3, 4, 
2022/6/29, 26, 14, 10, , 4, 5, 
2022/6/30, 44, 16, 6, , 5, 4, 
2022/7/1, 33, 16, 10, , 2, 4, 
2022/1/4, 31, 21, 9, , 1, 4, 
2022/1/5, 24, 25, 11, , 1, 3, 
2022/1/6, 32, 28, 11, , 1, 4, 
2022/1/7, 25, 27, 10, , 1, 4, 
2022/1/8, 36, 27, 9, , 1, 4, 
2022/1/9, 31, 33, 10, , 1, 4, 
2022/1/10, 41, 33, 12, , 1, 4, 
2022/1/11, 33, 32, 11, , 1, 4, 
2022/1/12, 40, 35, 11, , 1, 4, 
2022/1/13, 37, 38, 14, , 1, 4, 
2022/1/14, 35, 39, 15, , 1, 4, 
2022/1/15, 39, 39, 15, , 1, 4, 
2022/1/16, 40, 39, 13, , 1, 5, 
2022/1/17, 42, 37, 10, , 1, 4, 
2022/1/18, 51, 39, 12, , 1, 4, 
2022/1/19, 43, 37, 10, , 1, 4, 
2022/1/20, 42, 36, 12, , 1, 4, 
2022/1/21, 40, 37, 12, , 1, 4, 
2022/1/22, 35, 35, 13, , 1, 4, 
2022/1/23, 36, 35, 12, , 1, 4, 
2022/1/24, 38, 31, 15, , 2, 4, 
2022/1/25, 40, 33, 9, , 2, 3, 
2022/1/26, 32, 29, 10, , 2, 3, 
2022/1/27, 39, 33, 10, , 2, 3, 
2022/1/28, 49, 36, 15, , 2, 3, 
2022/1/29, 51, 39, 15, , 2, 4, 
2022/1/30, 44, 34, 16, , 2, 4, 
2022/1/31, 46, 36, 13, , 2, 4, 
2022/2/1, 38, 28, 11, , 1, 3, 
2022/2/2, 26, 27, 9, , 1, 3, 
2022/2/3, 28, 27, 9, , 1, 3, 
2022/2/4, 30, 33, 9, , 1, 3, 
2022/2/5, 39, 36, 7, , 1, 3, 
2022/2/6, 39, 31, 6, , 1, 4, 
2022/2/7, 32, 29, 5, , 1, 4, 
2022/2/8, 30, 24, 7, , 1, 4, 
2022/2/9, 24, 27, 6, , 1, 4, 
2022/2/10, 31, 24, 2, , 1, 4, 
2022/2/11, 31, 26, 5, , 1, 4, 
2022/2/12, 30, 26, 9, , 1, 4, 
2022/2/13, 33, 26, 8, , 1, 4, 
2022/2/14, 26, 26, 9, , 1, 3, 
2022/2/15, 32, 24, 7, , 1, 3, 
2022/2/16, 26, 25, 5, , 1, 3, 
2022/2/17, 38, 35, 16, , 6, 4, 
2022/2/18, 43, 29, 15, , 3, 4, 
2022/2/19, 28, 26, 11, , 1, 3, 
2022/2/20, 33, 33, 10, , 1, 3, 
2022/2/21, 40, 33, 13, , 1, 4, 
2022/2/22, 38, 30, 10, , 1, 4, 
2022/2/23, 32, 30, 8, , 1, 4, 
2022/2/24, 29, 23, 6, , 1, 4, 
2022/2/25, 23, 23, 8, , 2, 4, 
2022/2/26, 25, 23, 7, , 2, 5, 
2022/2/27, 25, 24, 7, , 1, 4, 
2022/2/28, 27, 34, 8, , 1, 4, 
2022/3/1, 42, 38, 8, , 1, 4, 
2022/3/2, 39, 32, 9, , 1, 4, 
2022/3/3, 31, 31, 7, , 1, 4, 
2022/3/4, 31, 28, 6, , 1, 4, 
2022/3/5, 31, 25, 9, , 2, 4, 
2022/3/6, 31, 26, 11, , 2, 5, 
2022/3/7, 31, 26, 6, , 3, 4, 
2022/3/8, 27, 25, 8, , 3, 4, 
2022/3/9, 28, 25, 10, , 3, 4, 
2022/3/10, 29, 29, 11, , 2, 4, 
2022/3/11, 35, 38, 22, , 2, 5, 
2022/3/12, 51, 47, 22, , 2, 6, 
2022/3/13, 61, 41, 15, , 3, 5, 
2022/3/14, 41, 31, 15, , 3, 5, 
2022/3/15, 33, 30, 10, , 2, 5, 
2022/3/16, 43, 33, 21, , 2, 7, 
2022/3/17, 49, 31, 13, , 3, 5, 
2022/3/18, 41, 29, 7, , 3, 5, 
2022/3/19, 37, 31, 19, , 6, 5, 
2022/3/20, 38, 33, 10, , 5, 5, 
2022/3/21, 34, 29, 10, , 11, 5, 
2022/3/22, 41, 29, 6, , 10, 5, 
2022/3/23, 31, 28, 10, , 3, 5, 
2022/3/24, 35, 32, 10, , 2, 6, 
2022/3/25, 45, 34, 12, , 2, 5, 
2022/3/26, 51, 31, 24, , 2, 5, 
2022/3/27, 45, 33, 19, , 3, 5, 
2022/3/28, 48, 35, 14, , 2, 5, 
2022/3/29, 46, 30, 12, , 2, 5, 
2022/3/30, 36, 28, 20, , 2, 5, 
2022/3/31, 47, 32, 7, , 4, 5, 
2022/4/1, 46, 34, 21, , 6, 5, 
2021/10/2, 32, 29, 16, , 1, 5, 
2021/10/3, 29, 34, 35, , 1, 6, 
2021/10/4, 41, 34, 14, , 1, 5, 
2021/10/5, 36, 34, 6, , 2, 6, 
2021/10/6, 41, 36, 12, , 3, 5, 
2021/10/7, 33, 33, 13, , 2, 5, 
2021/10/8, 31, 32, 12, , 2, 6, 
2021/10/9, 33, 31, 10, , 2, , 
2021/10/10, 33, 34, 12, , , 6, 
2021/10/11, 47, 27, 9, , , 5, 
2021/10/12, 26, 27, 13, , , 5, 
2021/10/13, 43, 38, 15, , , 4, 
2021/10/14, 45, 36, 13, , , 3, 
2021/10/15, 44, 36, 12, , , , 
2021/10/16, 51, 38, 13, , , , 
2021/10/17, 44, 37, 13, , , 3, 
2021/10/18, 46, 33, 16, , , 4, 
2021/10/19, 44, 36, 17, , 1, 4, 
2021/10/20, 39, 27, 9, , 1, 5, 
2021/10/21, 24, 24, 6, , 3, 4, 
2021/10/22, 25, 33, 12, , 2, 5, 
2021/10/23, 38, 37, 11, , 2, 5, 
2021/10/24, 46, 45, 28, , 2, 6, 
2021/10/25, 55, 39, 13, , 2, 5, 
2021/10/26, 45, 38, 20, , 2, 5, 
2021/10/27, 46, 31, 8, , , 4, 
2021/10/28, 29, 26, 5, , 3, 5, 
2021/10/29, 25, 25, 11, , 2, 4, 
2021/10/30, 23, 24, 10, , 1, 5, 
2021/10/31, 23, 27, 12, , 1, 5, 
2021/11/1, 33, 28, 10, , 1, 6, 
2021/11/2, 32, 28, 12, , 1, 5, 
2021/11/3, 26, 24, 20, , 1, 3, 
2021/11/4, 24, 28, 27, , 1, 3, 
2021/11/5, 32, 28, 14, , 1, 3, 
2021/11/6, 31, 31, 19, , 1, 3, 
2021/11/7, 39, 36, 27, , 1, 3, 
2021/11/8, 46, 34, 7, , 1, 3, 
2021/11/9, 38, 34, 9, , 1, 3, 
2021/11/10, 41, 25, 4, , 1, 2, 
2021/11/11, 31, 21, 10, , 1, 2, 
2021/11/12, 21, 28, 10, , 1, 2, 
2021/11/13, 29, 27, 8, , 2, 2, 
2021/11/14, 23, 26, 15, , 2, 2, 
2021/11/15, 30, 32, 13, , 2, 2, 
2021/11/16, 39, 31, 16, , 1, 2, 
2021/11/17, 28, 29, 16, , 1, 2, 
2021/11/18, 37, 34, 12, , 1, 2, 
2021/11/19, 35, 32, 16, , 1, 2, 
2021/11/20, 31, 32, 14, , 1, 2, 
2021/11/21, 31, 33, 11, , 1, 3, 
2021/11/22, 41, 32, 7, , 1, 2, 
2021/11/23, 30, 37, 4, , 1, 3, 
2021/11/24, 41, 34, 2, , 2, 4, 
2021/11/25, 35, 34, 6, , 2, 5, 
2021/11/26, 37, 30, 5, , 1, 4, 
2021/11/27, 31, 28, 2, , 1, 4, 
2021/11/28, 24, 28, 2, , 1, 4, 
2021/11/29, 28, 29, 4, , 1, 3, 
2021/11/30, 27, 30, 11, , 1, 4, 
2021/12/1, 32, 28, 12, , 1, 4, 
2021/12/2, 29, 28, 14, , 1, 5, 
2021/12/3, 29, 29, 14, , 1, 4, 
2021/12/4, 26, 29, 16, , 1, 3, 
2021/12/5, 39, 37, 19, , 1, 3, 
2021/12/6, 35, 33, 20, , 1, 3, 
2021/12/7, 34, 33, 20, , 1, 2, 
2021/12/8, 33, 38, 18, , 2, 2, 
2021/12/9, 38, 42, 21, , 2, 3, 
2021/12/10, 37, 34, 17, , 2, 3, 
2021/12/11, 32, 29, 10, , 2, 3, 
2021/12/12, 32, 35, 13, , 1, 3, 
2021/12/13, 30, 33, 14, , 1, 3, 
2021/12/14, 34, 38, 14, , 1, 4, 
2021/12/15, 40, 33, 13, , 1, 3, 
2021/12/16, 38, 32, 15, , 1, 3, 
2021/12/17, 35, 27, 12, , 1, 3, 
2021/12/18, 27, 27, 12, , 1, 3, 
2021/12/19, 29, 24, 14, , 1, 2, 
2021/12/20, 20, 24, 18, , 1, 3, 
2021/12/21, 28, 34, 32, , 1, 3, 
2021/12/22, 36, 35, 20, , 1, 3, 
2021/12/23, 42, 33, 11, , 1, 3, 
2021/12/24, 55, 33, 10, , 1, 3, 
2021/12/25, 49, 31, 12, , 1, 2, 
2021/12/26, 44, 33, 14, , 1, 2, 
2021/12/27, 48, 36, 15, , 1, 2, 
2021/12/28, 51, 34, 13, , 1, 2, 
2021/12/29, 36, 31, 9, , 1, 3, 
2021/12/30, 34, 30, 9, , 1, 3, 
2021/12/31, 36, 26, 6, , 2, 3, 
2022/1/1, 27, 20, 8, , 2, 3, 
2022/1/2, 24, 18, 9, , 2, 2, 
2022/1/3, 26, 18, 6, , 2, 3, 
2021/7/2, 32, 19, 11, , 1, 4, 
2021/7/3, 24, 25, 9, , 1, 4, 
