date, pm25, pm10, o3, no2, so2
2016/5/15, , 50, 44, 3, 2
2016/5/16, , 43, 74, 7, 1
2016/5/17, , 57, 51, 11, 1
2016/5/18, , 59, 35, 18, 1
2016/5/19, , 52, 41, 16, 2
2016/5/20, , 53, 61, 9, 3
2016/5/21, , 48, 41, 2, 3
2016/5/22, , 60, 46, 3, 4
2016/5/23, , 37, 60, 5, 3
2016/5/24, , 37, 42, 7, 3
2016/5/25, , 32, 41, 10, 3
2016/5/26, , 27, 44, 3, 1
2016/5/27, , 36, 44, 4, 2
2016/5/28, , 37, 39, 6, 2
2016/5/29, , 35, 44, 8, 2
2016/5/30, , 33, 48, 8, 3
2016/5/31, , 35, 41, 7, 2
2016/6/1, , 27, 52, 1, 1
2016/6/2, , 39, 56, 2, 1
2016/6/3, , 52, 58, 4, 3
2016/6/4, , 75, 58, 4, 1
2016/6/5, , 76, 49, 7, 
2016/6/6, , 84, 51, 6, 
2016/6/7, , 76, 48, 8, 1
2016/6/8, , 63, 80, 7, 3
2016/6/9, , 77, 48, 3, 1
2016/6/10, , 243, 44, 6, 1
2016/6/11, , 74, 46, 6, 1
2016/6/12, , 66, 38, 3, 1
2016/6/13, , 68, 51, 2, 
2016/6/14, , 56, 66, 2, 1
2016/6/15, , 73, 58, 4, 
2016/6/16, , 45, 45, 7, 
2016/6/17, , 57, 64, 5, 
2016/6/18, , 82, 43, 4, 
2016/6/19, , 105, 42, 4, 
2016/6/20, , 474, 40, 8, 
2016/6/21, , 299, 49, 5, 2
2016/6/22, , 127, 50, 8, 1
2016/6/23, , 108, 30, 10, 
2016/6/24, , 109, 51, 7, 
2016/6/25, , 119, 45, 8, 
2016/6/26, , 109, 44, 10, 
2016/6/27, , 92, 44, 9, 1
2016/6/28, , 84, 64, 6, 2
2016/6/29, , 72, 65, 8, 
2016/6/30, , 87, 44, 7, 
2016/7/1, , 120, 51, 3, 1
2016/1/14, , 26, 35, 5, 2
2016/1/15, , 20, 39, 7, 1
2016/1/16, , 19, 44, 7, 1
2016/1/17, , 17, 40, 5, 1
2016/1/18, , 23, 36, 14, 1
2016/1/19, , 28, 25, 22, 
2016/1/20, , 33, 30, 17, 
2016/1/21, , 27, 35, 17, 
2016/1/22, , 26, 38, 8, 1
2016/1/23, , 31, 36, 9, 2
2016/1/24, , 40, 31, 18, 
2016/1/25, , 46, 32, 16, 
2016/1/26, , 38, 31, 10, 
2016/1/27, , 33, 27, 14, 
2016/1/28, , 21, 36, 7, 
2016/1/29, , 31, 41, 1, 
2016/1/30, , 23, 39, 1, 1
2016/1/31, , 19, 39, 4, 1
2016/2/1, , 14, 37, 8, 
2016/2/2, , 16, 42, 11, 
2016/2/3, , 15, 43, 9, 1
2016/2/4, , 15, 36, 5, 1
2016/2/5, , 21, 38, 8, 
2016/2/6, , 22, 42, 14, 
2016/2/7, , 16, 36, 15, 
2016/2/8, , 21, 40, 19, 
2016/2/9, , 24, 39, 11, 
2016/2/10, , 34, 37, 5, 
2016/2/11, , 19, 41, 11, 1
2016/2/12, , 18, 38, 3, 1
2016/2/13, , 19, 41, 2, 1
2016/2/14, , 18, 44, 8, 1
2016/2/15, , 22, 41, 8, 
2016/2/16, , 21, 42, 7, 1
2016/2/17, , 21, 40, 7, 1
2016/2/18, , 31, 35, 10, 
2016/2/19, , 16, 40, 6, 1
2016/2/20, , 20, 44, 18, 1
2016/2/21, , 27, 37, 25, 1
2016/2/22, , 26, 38, 20, 1
2016/2/23, , 32, 27, 18, 
2016/2/24, , 35, 25, 21, 
2016/2/25, , 30, 41, 6, 
2016/2/26, , 23, 41, 5, 2
2016/2/27, , 16, 38, 8, 
2016/2/28, , 24, 30, 15, 
2016/2/29, , 27, 32, 9, 1
2016/3/1, , 23, 42, 3, 1
2016/3/2, , 23, 44, 11, 1
2016/3/3, , 23, 35, 9, 
2016/3/4, , 18, 37, 6, 
2016/3/5, , 13, 28, 12, 
2016/3/6, , 20, 24, 11, 1
2016/3/7, , 38, 18, 16, 
2016/3/8, , 23, 14, 12, 
2016/3/9, , 26, 17, 11, 
2016/3/10, , 25, 22, 7, 
2016/3/11, , 11, 30, 6, 4
2016/3/12, , 29, 36, 18, 2
2016/3/13, , 37, 36, 8, 1
2016/3/14, , 34, 28, 7, 2
2016/3/15, , 20, 18, 13, 
2016/3/16, , 26, 26, 6, 1
2016/3/17, , 21, 38, 7, 
2016/3/18, , 69, 38, 3, 
2016/3/19, , 64, 31, 3, 1
2016/3/20, , 27, , , 
2016/3/24, , 77, 40, 3, 1
2016/3/25, , 30, 36, 7, 1
2016/3/26, , 21, 39, 9, 
2016/3/27, , 21, 33, 10, 
2016/3/28, , 51, 22, 14, 
2016/3/29, , 94, 22, 8, 
2016/3/30, , 121, 34, 7, 
2016/3/31, , 87, 36, 4, 
2016/4/1, , 47, 40, 2, 
2016/1/13, , , 39, 5, 2
2016/3/22, , , 14, , 
2016/3/23, , , 29, , 1
2022/12/9, , , , 12, 5
2016/5/9, , , , 27, 
